Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00191213, 0, 0, 1.36708e-05, 0.00334377, 0, 0, 
0.0118852, -0.0172788, -23.3874, 0.000123881, 0.00334377, 0, 0, 
0.0218572, -0.0549779, -35.0623, 0.000245287, 0.00334377, 0, 0, 
0.0318309, -0.069115, -8.78891, 0.000256614, 0.00212305, 0, 0, 
0.0418031, -0.069115, -0.369971, 0.000301016, 0.00334377, 0, 0, 
0.051776, -0.069115, -0.015574, 0.000376609, 0.00212305, 0, 0, 
0.061748, -0.069115, -0.000655593, 0.000464351, -0.000318395, 0, 0, 
0.0717215, -0.069115, -2.75973e-05, 0.000563493, 0.00334377, 0, 0, 
0.0816933, -0.069115, -1.16172e-06, 0.000673923, 0.00456449, 0, 0, 
0.0916669, -0.069115, -4.89027e-08, 0.000795725, 0.00822666, 0, 0, 
0.101639, -0.069115, -2.05857e-09, 0.000928826, 0.00334377, 0, 0, 
0.111612, -0.069115, -8.66561e-11, 0.00107329, 0.00334377, 0, 0, 
0.121584, -0.0659734, 4.07793, 0.00121685, 0.00456449, 0, 0, 
0.131558, -0.0675442, -0.0514799, 0.00139447, 0.00456449, 0, 0, 
0.14153, -0.0659734, 0.986099, 0.00156821, 0.00578521, 0, 0, 
0.151503, -0.0644026, 3.57192, 0.00174949, 0.00456449, 0, 0, 
0.161475, -0.0628319, 2.71686, 0.0019505, 0.00334377, 0, 0, 
0.171448, -0.0612611, 0.640916, 0.00216594, 0.00212305, 0, 0, 
0.181421, -0.0565487, 5.46003, 0.00237138, 0.00334377, 0, 0, 
0.191394, -0.0439823, 9.43392, 0.00258143, 0.00578521, 0, 0, 
0.201366, -0.0376991, 4.94945, 0.00282966, 0.000902327, 0, 0, 
0.211339, -0.0251327, 12.0894, 0.00305262, 0.00700594, 0, 0, 
0.221311, -0.0109956, 14.3691, 0.00329622, 0.00334377, 0, 0, 
0.231285, 0.0109956, 20.2384, 0.00353217, 0.00700594, 0, 0, 
0.241256, 0.0329867, 20.6875, 0.00379411, 0.00456449, 0, 0, 
0.25123, 0.0581195, 29.0601, 0.00404325, 0.00334377, 0, 0, 
0.261202, 0.125664, 72.6757, 0.00415977, 0.000902327, 0, 0, 
0.271175, 0.246615, 121.813, 0.00420516, 0.00456449, 0, 0, 
0.281148, 0.468097, 232.46, 0.00397691, 0.00334377, 0, 0, 
0.29112, 0.903208, 456.605, 0.00319831, 0.00212305, 0, 0, 
0.301093, 1.50954, 566.535, 0.00246215, 0.00334377, 0, 0, 
0.311066, 1.95721, 413.063, 0.0025854, 0.00456449, 0, 0, 
0.321038, 2.35619, 403.321, 0.00245957, 0.00456449, 0, 0, 
0.331011, 2.88398, 497.174, 0.00190437, 0.00334377, 0, 0, 
0.340984, 3.25469, 326.431, 0.00221195, 0.00456449, 0, 0, 
0.350957, 3.44004, 159.402, 0.00277551, 0.00700594, 0, 0, 
0.360929, 3.53743, 96.5952, 0.00322432, 0.00212305, 0, 0, 
0.370902, 3.73535, 217.506, 0.003109, 0.00334377, 0, 0, 
0.380874, 4.15633, 435.655, 0.00246346, 0.00212305, 0, 0, 
0.390846, 4.626, 425.22, 0.00230531, 0.00578521, 0, 0, 
0.40082, 4.92759, 265.568, 0.00275168, 0.000902327, 0, 0, 
0.410793, 5.12237, 182.498, 0.00317384, 0.00456449, 0, 0, 
0.420765, 5.40511, 299.604, 0.0030099, 0.00578521, 0, 0, 
0.430739, 5.8952, 487.312, 0.00239803, 0.00212305, 0, 0, 
0.44071, 6.33345, 394.182, 0.00253668, 0.000902327, 0, 0, 
0.450684, 6.60834, 248.412, 0.00304499, 0.00456449, 0, 0, 
0.460656, 6.85181, 250.998, 0.00325235, 0.00334377, 0, 0, 
0.470629, 7.29792, 461.984, 0.00269442, 0.00456449, 0, 0, 
0.480601, 7.82257, 481.212, 0.00248802, 0.00700594, 0, 0, 
0.490574, 8.19013, 337.895, 0.00290595, 0.00334377, 0, 0, 
0.500556, 8.51686, 330.145, 0.00307537, 0.00578521, 0, 0, 
0.510519, 9.0415, 523.449, 0.00249392, 0.00334377, 0, 0, 
0.520492, 9.51274, 423.428, 0.00269591, 0.00456449, 0, 0, 
0.530465, 9.83161, 292.945, 0.00319773, 0.00578521, 0, 0, 
0.540438, 10.1992, 377.312, 0.00313444, 0.000902327, 0, 0, 
0.550411, 10.7537, 532.719, 0.00264429, 0.00578521, 0, 0, 
0.560382, 11.2076, 407.153, 0.00297985, 0.00334377, 0, 0, 
0.570356, 11.5752, 359.048, 0.00326655, 0.00456449, 0, 0, 
0.580328, 12.1203, 549.748, 0.00274523, 0.00456449, 0, 0, 
0.590301, 12.6952, 522.539, 0.00271375, 0.000902327, 0, 0, 
0.600273, 13.157, 435, 0.00299768, -0.000318395, 0, 0, 
0.610247, 13.7288, 576.179, 0.00259418, 0.00212305, 0, 0, 
0.620219, 14.299, 522.26, 0.00266483, 0.00334377, 0, 0, 
0.630193, 14.7529, 432.507, 0.00299986, 0.00700594, 0, 0, 
0.640164, 15.3341, 581.947, 0.0025974, 0.00578521, 0, 0, 
0.650137, 15.9075, 526.031, 0.00270378, 0.00334377, 0, 0, 
0.66011, 16.3693, 447.673, 0.00303506, 0.00212305, 0, 0, 
0.670082, 16.9567, 580.14, 0.00269504, 0.00212305, 0, 0, 
0.680055, 17.4908, 485.478, 0.00298429, 0.00456449, 0, 0, 
0.690028, 17.9542, 452.292, 0.00324057, 0.00578521, 0, 0, 
0.7, 18.5731, 611.066, 0.00282957, 0.00456449, 0, 0, 
0.709974, 19.1402, 523.5, 0.00308973, 0.00212305, 0, 0, 
0.719946, 19.6727, 531.579, 0.00318741, 0.00578521, 0, 0, 
0.729919, 20.3607, 653.848, 0.00279837, 0.00456449, 0, 0, 
0.739891, 20.9529, 554.505, 0.00309199, 0.00334377, 0, 0, 
0.749865, 21.6236, 673.165, 0.00276865, 0.00212305, 0, 0, 
0.759837, 22.2833, 613.763, 0.00288874, 0.000902327, 0, 0, 
0.76981, 22.8912, 600.208, 0.0029963, 0.00212305, 0, 0, 
0.779782, 23.5777, 645.359, 0.00284841, -0.000318395, 0, 0, 
0.789755, 24.1636, 557.049, 0.00318223, 0.00700594, 0, 0, 
0.799727, 24.8579, 690.652, 0.00284378, 0.00700594, 0, 0, 
0.8097, 25.5097, 608.685, 0.00308572, 0.00456449, 0, 0, 
0.819673, 26.1726, 665.48, 0.00300689, 0.00212305, 0, 0, 
0.829646, 26.9203, 693.546, 0.00287533, 0.00578521, 0, 0, 
0.839618, 27.6193, 685.351, 0.00292243, 0.000902327, 0, 0, 
0.849591, 28.3764, 707.481, 0.00281647, 0.00334377, 0, 0, 
0.859564, 29.0487, 647.521, 0.00304515, 0.00212305, 0, 0, 
