Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0099778, 0, 0, 0.000169667, -0.0232014, 0.2, -98.3789, 
0.0199541, 0, 0, 0.000325063, -0.0207599, 0.2, -45.9456, 
0.0299275, 0, 0, 0.000499123, -0.0232014, 0.2, -33.4419, 
0.0399025, 0, 0, 0.000691999, -0.0244221, 0.2, -25.39, 
0.0498776, 0, 0, 0.000903619, -0.0244221, 0.2, -19.4439, 
0.0598507, 0, 0, 0.00113403, -0.0268636, 0.2, -17.0421, 
0.0698263, 0, 0, 0.0013831, -0.0244221, 0.2, -12.7033, 
0.0798007, 0, 0, 0.00165098, -0.0244221, 0.2, -10.6421, 
0.0897759, 0, 0, 0.00193761, -0.0280843, 0.2, -10.4275, 
0.0997508, 0, 0, 0.00224302, -0.0280843, 0.2, -9.00773, 
0.109726, 0, 0, 0.00256719, -0.0244221, 0.2, -6.84401, 
0.119701, 0, 0, 0.00291012, -0.0244221, 0.2, -6.03751, 
0.129675, 0, 0, 0.00327173, -0.0280843, 0.2, -6.17549, 
0.13965, 0, 0, 0.00365219, -0.0219807, 0.2, -4.32984, 
0.149624, 0.0015708, 7.61227, 0.00388715, -0.0244221, 0.2, -4.51999, 
0.1596, 0.00471239, 0, 0.00445516, -0.0232014, 0.2, -3.74659, 
0.169576, 0.0141372, 14.9751, 0.00455034, -0.0268636, 0.2, -4.24722, 
0.17955, 0.0361283, 22.5463, 0.00478082, -0.0256428, 0.2, -3.85877, 
0.189524, 0.0628319, 30.1358, 0.00501588, -0.029305, 0.2, -4.20319, 
0.199499, 0.108385, 37.565, 0.00521662, -0.0244221, 0.2, -3.36805, 
0.209474, 0.149226, 60.1294, 0.0051332, -0.0195392, 0.2, -2.73845, 
0.219449, 0.201062, 45.1801, 0.0058213, -0.0134356, 0.2, -1.66044, 
0.229423, 0.249757, 52.7876, 0.00606497, -0.0122149, 0.2, -1.44893, 
0.239397, 0.320442, 82.7354, 0.00579365, -0.00977345, 0.2, -1.21361, 
0.249373, 0.424115, 112.781, 0.00544016, -0.00489056, 0.2, -0.646744, 
0.259347, 0.57177, 165.01, 0.00450879, -0.007332, 0.2, -1.1699, 
0.269322, 0.752411, 165.471, 0.00458125, -0.00366984, 0.2, -0.576299, 
0.279298, 0.945619, 179.521, 0.0043509, -7.673e-06, 0.2, -0.00126874, 
0.289275, 1.11055, 149.332, 0.00515047, -7.673e-06, 0.2, -0.00107177, 
0.299246, 1.26135, 158.05, 0.00519508, -0.00244912, 0.2, -0.339158, 
0.309222, 1.44042, 173.764, 0.00502803, -7.673e-06, 0.2, -0.00109787, 
0.319196, 1.59907, 157.566, 0.00560941, -7.673e-06, 0.2, -0.000984087, 
0.329169, 1.82369, 233.221, 0.00408761, -0.00122839, 0.2, -0.216199, 
0.339149, 2.04832, 209.661, 0.00466324, -7.673e-06, 0.2, -0.00118376, 
0.34912, 2.32007, 300.729, 0.00271442, -0.00122839, 0.2, -0.325571, 
0.359096, 2.57139, 187.17, 0.00513254, -7.673e-06, 0.2, -0.00107552, 
0.369069, 2.71277, 113.097, 0.00707059, -0.00611128, 0.2, -0.621816, 
0.379046, 2.74575, 15.0324, 0.0098563, 0.00121305, 0.2, 0.0885421, 
0.389021, 2.76774, 22.3608, 0.0104872, -0.00244912, 0.2, -0.16801, 
0.398995, 2.78031, 7.52298, 0.0116277, -0.00366984, 0.2, -0.227059, 
0.408969, 2.79131, 7.51819, 0.0124809, -7.673e-06, 0.2, -0.000442288, 
0.418942, 2.81015, 22.6775, 0.0130123, -0.00366984, 0.2, -0.202898, 
0.428919, 2.84471, 45.1869, 0.0133616, -0.00244912, 0.2, -0.131867, 
0.438894, 2.91069, 89.999, 0.0131688, -0.00122839, 0.2, -0.0671084, 
0.448867, 3.04106, 143.293, 0.0126224, 0.00121305, 0.2, 0.0691386, 
0.458841, 3.19657, 165.622, 0.0126689, -0.00244912, 0.2, -0.139077, 
0.468817, 3.45575, 250.35, 0.0111162, 0.00121305, 0.2, 0.0785071, 
0.478793, 3.66624, 246.225, 0.0115908, 0.00243377, 0.2, 0.151061, 
0.488768, 4.0338, 390.448, 0.00850309, 0.00243377, 0.2, 0.205915, 
0.498741, 4.24272, 82.6867, 0.0153771, 0.0170824, 0.2, 0.799211, 
0.508717, 4.34325, 135.591, 0.0150419, 0.023186, 0.2, 1.10894, 
0.518692, 4.56788, 253.078, 0.0130025, 0.0414969, 0.2, 2.296, 
0.528665, 4.88675, 403.358, 0.0100081, 0.058587, 0.2, 4.21148, 
0.538641, 5.41453, 527.481, 0.00695595, 0.0878843, 0.2, 9.0895, 
0.548615, 5.98159, 489.693, 0.00719542, 0.113519, 0.2, 11.3501, 
0.55859, 6.43869, 449.048, 0.00784437, 0.129389, 0.2, 11.8665, 
0.568564, 6.90365, 415.509, 0.00833783, 0.137934, 0.2, 11.9015, 
0.578543, 7.36389, 454.196, 0.00735466, 0.145258, 0.2, 14.209, 
0.588515, 7.7833, 360.801, 0.00927469, 0.151362, 0.2, 11.7409, 
0.598489, 8.19327, 420.964, 0.00802789, 0.150141, 0.2, 13.455, 
0.608463, 8.62524, 406.727, 0.00829182, 0.14892, 0.2, 12.9208, 
0.618438, 8.95511, 248.216, 0.0119028, 0.150141, 0.2, 9.07479, 
0.628414, 9.16717, 203.495, 0.0135025, 0.151362, 0.2, 8.06467, 
0.638388, 9.39336, 218.277, 0.0138326, 0.157465, 0.2, 8.18965, 
0.648363, 9.7358, 377.618, 0.0108052, 0.152583, 0.2, 10.1592, 
0.658338, 9.96356, 113.571, 0.0170077, 0.151362, 0.2, 6.40258, 
0.668314, 10.1081, 171.44, 0.0167385, 0.151362, 0.2, 6.50558, 
0.678287, 10.3264, 226.647, 0.0163183, 0.153803, 0.2, 6.78074, 
0.688266, 10.5589, 210.198, 0.017378, 0.155024, 0.2, 6.41776, 
0.698237, 10.9689, 556.452, 0.0103263, 0.155024, 0.2, 10.8004, 
0.708216, 11.6333, 604.59, 0.00877632, 0.153803, 0.2, 12.6078, 
0.718186, 12.2491, 593.127, 0.00863528, 0.157465, 0.2, 13.1188, 
0.728161, 12.7879, 481.648, 0.0108403, 0.153803, 0.2, 10.2072, 
0.738136, 13.2905, 488.971, 0.0106847, 0.159907, 0.2, 10.7669, 
0.74811, 13.8607, 531.289, 0.00961213, 0.159907, 0.2, 11.9683, 
0.758085, 14.3869, 527.36, 0.0096592, 0.159907, 0.2, 11.91, 
0.768062, 14.8707, 420.059, 0.0120179, 0.16601, 0.2, 9.93788, 
0.778036, 15.3655, 488.475, 0.0106804, 0.163569, 0.2, 11.0179, 
0.788013, 15.8305, 369.061, 0.0133885, 0.16601, 0.2, 8.92046, 
