Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00988661, 0, 0, 0.0001114, -0.0213085, 0.2, -1471.38, 
0.0198622, 0, 0, 0.000214865, -0.0225292, 0.2, -806.559, 
0.0298359, 0, 0, 0.000330803, -0.0237499, 0.2, -552.268, 
0.0398111, 0, 0, 0.000459277, -0.0261914, 0.2, -438.672, 
0.0497862, 0, 0, 0.00060024, -0.0237499, 0.2, -304.365, 
0.0597608, 0, 0, 0.000753711, -0.0261914, 0.2, -267.307, 
0.0697355, 0, 0, 0.000919676, -0.0213085, 0.2, -178.227, 
0.0797101, 0, 0, 0.00109816, -0.0261914, 0.2, -183.463, 
0.0896847, 0, 0, 0.00128913, -0.0237499, 0.2, -141.717, 
0.0996606, 0, 0, 0.00149264, -0.0200878, 0.2, -103.522, 
0.109634, 0, 0, 0.00170858, -0.0237499, 0.2, -106.926, 
0.119609, 0, 0, 0.00193708, -0.0237499, 0.2, -94.313, 
0.129584, 0, 0, 0.00217812, -0.0237499, 0.2, -83.8759, 
0.13956, 0, 0, 0.00243166, -0.0225292, 0.2, -71.2689, 
0.149534, 0, 0, 0.00269767, -0.0213085, 0.2, -60.7603, 
0.15951, 0, 0, 0.0029764, -0.0225292, 0.2, -58.2253, 
0.169484, 0, 0, 0.00326709, -0.0225292, 0.2, -53.0447, 
0.179457, 0, 0, 0.00357058, -0.0249707, 0.2, -53.7958, 
0.189433, 0, 0, 0.00388661, -0.0225292, 0.2, -44.5894, 
0.199408, 0.0015708, 7.5282, 0.00405276, -0.0225292, 0.2, -42.7615, 
0.209384, 0.0015708, 0, 0.00455177, -0.0249707, 0.2, -42.1994, 
0.219358, 0.0015708, 0, 0.00490549, -0.0237499, 0.2, -37.2423, 
0.229333, 0.00314159, 0, 0.00526621, -0.0274121, 0.2, -40.0407, 
0.239307, 0.00471239, 0, 0.00564003, -0.0274121, 0.2, -37.3867, 
0.249283, 0.00628319, 0, 0.00602653, -0.0310743, 0.2, -39.6634, 
0.259258, 0.00942478, 7.50363, 0.00626345, -0.0298536, 0.2, -36.6639, 
0.269231, 0.0109956, 0, 0.0068317, -0.0347364, 0.2, -39.1123, 
0.27921, 0.015708, 7.4599, 0.00709051, -0.0335157, 0.2, -36.3603, 
0.289182, 0.0251327, 0, 0.00765895, -0.0396193, 0.2, -39.7919, 
0.299156, 0.0329867, 15.0331, 0.00777407, -0.0457229, 0.2, -45.2421, 
0.30913, 0.0361283, 7.52342, 0.00838798, -0.0493851, 0.2, -45.2892, 
0.319106, 0.0408407, 0, 0.00901056, -0.0518265, 0.2, -44.2443, 
0.329079, 0.0455531, 0, 0.00948684, -0.0579302, 0.2, -46.9721, 
0.339054, 0.0549779, 7.51177, 0.00980482, -0.0652545, 0.2, -51.195, 
0.349031, 0.0644026, 15.048, 0.0101348, -0.0713581, 0.2, -54.1608, 
0.359004, 0.0706858, 7.51459, 0.0108023, -0.076241, 0.2, -54.2912, 
0.368981, 0.076969, 7.50179, 0.011325, -0.084786, 0.2, -57.5895, 
0.378953, 0.0832522, 7.52131, 0.011859, -0.0872275, 0.2, -56.58, 
0.388928, 0.0895354, 0, 0.0125637, -0.0908896, 0.2, -55.6487, 
0.398903, 0.0958186, 7.51837, 0.012966, -0.098214, 0.2, -58.2673, 
0.408879, 0.102102, 15.0365, 0.013381, -0.101876, 0.2, -58.5655, 
0.418852, 0.111527, 7.51893, 0.0141135, -0.10798, 0.2, -58.8523, 
0.428829, 0.120951, 15.0992, 0.0145427, -0.110421, 0.2, -58.4071, 
0.438806, 0.131947, 7.48996, 0.015298, -0.120187, 0.2, -60.4338, 
0.448777, 0.149226, 15.0492, 0.0157285, -0.123849, 0.2, -60.5708, 
0.458751, 0.174358, 37.5704, 0.015835, -0.123849, 0.2, -60.1632, 
0.468726, 0.219911, 75.2498, 0.0155751, -0.122628, 0.2, -60.5642, 
0.478703, 0.323584, 120.29, 0.0149996, -0.120187, 0.2, -61.6359, 
0.488676, 0.471239, 143.07, 0.0147705, -0.117746, 0.2, -61.3204, 
0.498652, 0.545066, 45.1398, 0.0173038, -0.115304, 0.2, -51.2579, 
0.508625, 0.584336, 45.2506, 0.0178997, -0.118966, 0.2, -51.1253, 
0.5186, 0.639314, 60.2986, 0.0181481, -0.117746, 0.2, -49.9078, 
0.528575, 0.714712, 75.2231, 0.0183504, -0.118966, 0.2, -49.8694, 
0.538552, 0.796394, 75.0629, 0.0188626, -0.118966, 0.2, -48.5154, 
0.548524, 0.873363, 82.9023, 0.0192332, -0.115304, 0.2, -46.1158, 
0.558504, 0.969181, 104.348, 0.0192769, -0.117746, 0.2, -46.9855, 
0.568474, 1.09956, 136.578, 0.0190004, -0.120187, 0.2, -48.6577, 
0.578449, 1.29119, 210.541, 0.0176801, -0.117746, 0.2, -51.229, 
0.588425, 1.48597, 166.258, 0.0188393, -0.116525, 0.2, -47.5784, 
0.598398, 1.64619, 127.592, 0.0199973, -0.115304, 0.2, -44.3537, 
0.608373, 1.80013, 158.047, 0.0197386, -0.116525, 0.2, -45.4107, 
0.618348, 2.04361, 286.687, 0.0171676, -0.128732, 0.2, -57.6811, 
0.628322, 2.37819, 346.226, 0.0157829, -0.12507, 0.2, -60.9568, 
0.638297, 2.70491, 293.755, 0.0167804, -0.116525, 0.2, -53.416, 
0.648273, 2.9531, 225.382, 0.0183592, -0.117746, 0.2, -49.334, 
0.65825, 3.10861, 82.3134, 0.0217935, -0.117746, 0.2, -41.5598, 
0.668222, 3.19029, 112.841, 0.0218243, -0.123849, 0.2, -43.6525, 
0.678197, 3.38664, 226.376, 0.019786, -0.118966, 0.2, -46.2511, 
0.688172, 3.56885, 97.6167, 0.0228774, -0.114083, 0.2, -38.3595, 
0.698146, 3.59712, 15.1478, 0.0254735, -0.122628, 0.2, -37.0305, 
0.708119, 3.63168, 37.6139, 0.0258652, -0.118966, 0.2, -35.3806, 
0.718095, 3.69608, 82.7802, 0.0257047, -0.122628, 0.2, -36.6973, 
0.72807, 3.84374, 180.566, 0.0242049, -0.123849, 0.2, -39.3592, 
0.738045, 4.04794, 165.61, 0.0249092, -0.120187, 0.2, -37.1154, 
0.748021, 4.22387, 204.746, 0.024578, -0.123849, 0.2, -38.7618, 
0.757995, 4.55845, 360.871, 0.0213331, -0.122628, 0.2, -44.2175, 
0.767969, 4.97, 436.936, 0.0195465, -0.120187, 0.2, -47.2983, 
0.777945, 5.55905, 609.406, 0.0152209, -0.123849, 0.2, -62.5907, 
0.787924, 6.05699, 517.229, 0.0167245, -0.137277, 0.2, -63.1397, 
0.797894, 6.52509, 428.307, 0.0182606, -0.136056, 0.2, -57.3138, 
0.807869, 6.95234, 428.978, 0.0180561, -0.12507, 0.2, -53.2827, 
