Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00292545, 0, 0, 5.85089e-05, -0.000318395, 1, 0, 
0.0128978, 0, 0, 0.000257955, 0.00212305, 1, 0, 
0.0228719, 0, 0, 0.000457438, 0.00212305, 1, 0, 
0.0328436, 0, 0, 0.000656871, 0.00212305, 1, 0, 
0.0428162, 0, 0, 0.000856323, -0.00275984, 1, 0, 
0.0527884, 0, 0, 0.00105577, 0.00212305, 1, 0, 
0.0627616, 0, 0, 0.00125523, 0.00334377, 1, 0, 
0.0727334, 0, 0, 0.00145467, -0.000318395, 1, 0, 
0.0827069, 0, 0, 0.00165414, 0.00334377, 1, 0, 
0.0926796, 0, 0, 0.00185359, 0.000902327, 1, 0, 
0.102652, 0, 0, 0.00205304, -0.000318395, 1, 0, 
0.112625, 0, 0, 0.00225249, 0.000902327, 1, 0, 
0.122597, 0, 0, 0.00245195, -0.000318395, 1, 0, 
0.13257, 0, 0, 0.00265141, -0.000318395, 1, 0, 
0.142542, 0, 0, 0.00285084, -0.000318395, 1, 0, 
0.152516, 0, 0, 0.00305031, -0.000318395, 1, 0, 
0.162488, 0, 0, 0.00324975, 0.00212305, 1, 0, 
0.172461, 0, 0, 0.00344922, 0.00334377, 1, 0, 
0.182434, 0, 0, 0.00364868, 0.00456449, 1, 0, 
0.192406, 0, 0, 0.00384813, 0.00456449, 1, 0, 
0.202379, 0, 0, 0.00404759, 0.000902327, 1, 0, 
0.212352, 0, 0, 0.00424704, -0.00153912, 1, 0, 
0.222325, 0, 0, 0.00444649, 0.00212305, 1, 0, 
0.232297, 0, 0, 0.00464594, 0.00578521, 1, 0, 
0.24227, 0, 0, 0.0048454, 0.00334377, 1, 0, 
0.252242, 0, 0, 0.00504484, 0.00212305, 1, 0, 
0.262215, 0, 0, 0.00524431, -0.00153912, 1, 0, 
0.272188, 0, 0, 0.00544375, -0.000318395, 1, 0, 
0.282161, 0, 0, 0.00564321, 0.00334377, 1, 0, 
0.292133, 0, 0, 0.00584266, 0.00212305, 1, 0, 
0.302106, 0, 0, 0.00604212, 0.00334377, 1, 0, 
0.312079, 0, 0, 0.00624157, 0.00578521, 1, 0, 
0.322051, 0, 0, 0.00644102, 0.00334377, 1, 0, 
0.332025, 0, 0, 0.00664049, 0.00578521, 1, 0, 
0.341996, 0, 0, 0.00683993, 0.00334377, 1, 0, 
0.35197, 0, 0, 0.00703939, 0.00334377, 1, 0, 
0.361942, 0, 0, 0.00723885, 0.00456449, 1, 0, 
0.371914, 0, 0, 0.00743829, 0.00456449, 1, 0, 
0.381888, 0, 0, 0.00763775, 0.00578521, 1, 0, 
0.39186, 0, 0, 0.00783721, 0.00700594, 1, 0, 
0.401833, 0, 0, 0.00803666, 0.00700594, 1, 0, 
0.411805, 0, 0, 0.00823611, 0.0106681, 1, 0, 
0.421778, 0, 0, 0.00843556, 0.00700594, 1, 0, 
0.43175, 0, 0, 0.008635, 0.00700594, 1, 0, 
0.441724, 0, 0, 0.00883447, 0.00822666, 1, 0, 
0.451696, 0, 0, 0.00903393, 0.0106681, 1, 0, 
0.461669, 0, 0, 0.00923337, 0.00578521, 1, 0, 
0.471642, 0, 0, 0.00943284, 0.00456449, 1, 0, 
0.481614, 0, 0, 0.00963228, 0.00822666, 1, 0, 
0.491587, 0, 0, 0.00983173, 0.0106681, 1, 0, 
0.501559, 0, 0, 0.0100312, 0.00822666, 1, 0, 
0.511532, 0, 0, 0.0102306, 0.00700594, 1, 0, 
0.521505, 0, 0, 0.0104301, 0.00456449, 1, 0, 
0.531478, 0, 0, 0.0106296, 0.00822666, 1, 0, 
0.541451, 0, 0, 0.010829, 0.00822666, 1, 0, 
0.551423, 0, 0, 0.0110285, 0.0106681, 1, 0, 
0.561396, 0, 0, 0.0112279, 0.0118888, 1, 0, 
0.571369, 0, 0, 0.0114274, 0.00700594, 1, 0, 
0.581341, 0, 0, 0.0116268, 0.00822666, 1, 0, 
0.591314, 0, 0, 0.0118263, 0.0106681, 1, 0, 
0.601287, 0, 0, 0.0120257, 0.0106681, 1, 0, 
0.611259, 0, 0, 0.0122252, 0.0131095, 1, 0, 
0.621232, 0, 0, 0.0124246, 0.00822666, 1, 0, 
0.631205, 0, 0, 0.0126241, 0.00700594, 1, 0, 
0.641177, 0, 0, 0.0128235, 0.00822666, 1, 0, 
0.65115, 0, 0, 0.013023, 0.0106681, 1, 0, 
0.661123, 0, 0, 0.0132225, 0.0131095, 1, 0, 
0.671096, 0, 0, 0.0134219, 0.0118888, 1, 0, 
0.681068, 0, 0, 0.0136214, 0.00822666, 1, 0, 
0.691041, 0, 0, 0.0138208, 0.0118888, 1, 0, 
0.701013, 0, 0, 0.0140203, 0.0179924, 1, 0, 
0.710986, 0, 0, 0.0142197, 0.0106681, 1, 0, 
0.720959, 0, 0, 0.0144192, 0.00700594, 1, 0, 
0.730932, 0, 0, 0.0146186, 0.0106681, 1, 0, 
0.740904, 0, 0, 0.0148181, 0.0143303, 1, 0, 
0.750877, 0, 0, 0.0150175, 0.015551, 1, 0, 
0.76085, 0, 0, 0.015217, 0.015551, 1, 0, 
0.770822, 0, 0, 0.0154164, 0.0143303, 1, 0, 
0.780795, 0, 0, 0.0156159, 0.015551, 1, 0, 
0.790767, 0, 0, 0.0158153, 0.0131095, 1, 0, 
0.800742, 0, 0, 0.0160148, 0.0131095, 1, 0, 
0.810713, 0, 0, 0.0162143, 0.0118888, 1, 0, 
0.820686, 0, 0, 0.0164137, 0.015551, 1, 0, 
0.830659, 0, 0, 0.0166132, 0.015551, 1, 0, 
0.840631, 0, 0, 0.0168126, 0.0143303, 1, 0, 
0.850605, 0, 0, 0.0170121, 0.0131095, 1, 0, 
0.860576, 0, 0, 0.0172115, 0.015551, 1, 0, 
0.870549, 0, 0, 0.017411, 0.015551, 1, 0, 
0.880522, 0, 0, 0.0176104, 0.015551, 1, 0, 
0.890495, 0, 0, 0.0178099, 0.0167717, 1, 0, 
0.900467, 0, 0, 0.0180093, 0.0118888, 1, 0, 
0.91044, 0, 0, 0.0182088, 0.015551, 1, 0, 
0.920413, 0, 0, 0.0184083, 0.0167717, 1, 0, 
0.930386, 0, 0, 0.0186077, 0.0204339, 1, 0, 
0.940358, 0, 0, 0.0188072, 0.0143303, 1, 0, 
0.95033, 0, 0, 0.0190066, 0.015551, 1, 0, 
0.960304, 0, 0, 0.0192061, 0.0228753, 1, 0, 
0.970276, 0, 0, 0.0194055, 0.0204339, 1, 0, 
0.980249, 0, 0, 0.019605, 0.0192132, 1, 0, 
0.990222, 0, 0, 0.0198044, 0.0179924, 1, 0, 
1.00019, 0, 0, 0.0200039, 0.015551, 1, 0, 
1.01017, 0, 0, 0.0202033, 0.0192132, 1, 0, 
1.02014, 0, 0, 0.0204028, 0.0204339, 1, 0, 
