Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00199894, 0, 0, 0.000116908, 0.000943771, 0.2, 5.80773, 
0.0119708, -0.00785398, -15.0385, 0.00107454, -0.000276951, 0.2, -0.185424, 
0.0219429, -0.00942478, 0, 0.000772142, -0.00149767, 0.2, -1.39542, 
0.0319167, -0.00942478, 0, 0.00112782, -0.000276951, 0.2, -0.176665, 
0.0418882, -0.00628319, 15.058, 0.00087128, 0.00216449, 0.2, 1.78724, 
0.0518611, -0.00471239, 0, 0.00192325, 0.00216449, 0.2, 0.809663, 
0.061834, -0.00314159, 0, 0.0023819, -0.00149767, 0.2, -0.452354, 
0.0718072, -0.0015708, 0, 0.00287813, 0.00338521, 0.2, 0.846177, 
0.0817793, 0.00314159, 7.52689, 0.0030776, 0.000943771, 0.2, 0.220618, 
0.0917519, 0.0141372, 15.0255, 0.00327816, 0.000943771, 0.2, 0.20712, 
0.101724, 0.0314159, 15.0465, 0.00379161, 0.000943771, 0.2, 0.179072, 
0.111697, 0.0518363, 22.5532, 0.00401029, 0.000943771, 0.2, 0.169307, 
0.12167, 0.0785398, 7.50615, 0.00517358, 0.000943771, 0.2, 0.131238, 
0.131643, 0.0801106, 0, 0.00620907, 0.00216449, 0.2, 0.250793, 
0.141615, 0.0832522, 0, 0.00695815, -0.00149767, 0.2, -0.154849, 
0.151589, 0.0895354, 0, 0.00772631, -0.00393912, 0.2, -0.366785, 
0.161561, 0.102102, 7.51321, 0.00817931, -0.00149767, 0.2, -0.13173, 
0.171534, 0.131947, 37.5255, 0.00762355, 0.000943771, 0.2, 0.0890624, 
0.181506, 0.172788, 37.9886, 0.00827692, 0.00216449, 0.2, 0.188136, 
0.191479, 0.213628, 45.0446, 0.00869189, 0.000943771, 0.2, 0.0781156, 
0.201451, 0.260752, 37.5897, 0.00971437, -0.00149767, 0.2, -0.110914, 
0.211426, 0.312588, 44.7657, 0.0101345, 0.00216449, 0.2, 0.153653, 
0.221397, 0.359712, 52.6841, 0.0105868, 0.000943771, 0.2, 0.0641338, 
0.231369, 0.413119, 52.6322, 0.011374, 0.00216449, 0.2, 0.136908, 
0.241342, 0.486947, 67.7555, 0.0114405, -0.00149767, 0.2, -0.0941798, 
0.251316, 0.587478, 127.985, 0.00949499, 0.00338521, 0.2, 0.256494, 
0.261287, 0.780686, 195.579, 0.00672217, -0.00149767, 0.2, -0.160285, 
0.27126, 0.917345, 105.7, 0.0109226, 0.000943771, 0.2, 0.0621623, 
0.281233, 1.08856, 142.72, 0.00963775, 0.0107095, 0.2, 0.79943, 
0.291205, 1.17967, 97.587, 0.0123121, 0.0180339, 0.2, 1.05376, 
0.301179, 1.31004, 82.1766, 0.0135448, 0.0290204, 0.2, 1.5414, 
0.311151, 1.37602, 96.8273, 0.0139412, 0.0375654, 0.2, 1.93853, 
0.321124, 1.47027, 74.9845, 0.0157326, 0.0412276, 0.2, 1.88526, 
0.331096, 1.60221, 166, 0.0126076, 0.0534348, 0.2, 3.04914, 
0.341068, 1.84726, 247.977, 0.00922164, 0.0644213, 0.2, 5.02581, 
0.351044, 2.03575, 171.338, 0.0128582, 0.0815114, 0.2, 4.56061, 
0.361014, 2.27923, 248.063, 0.00977451, 0.0912772, 0.2, 6.71819, 
0.370987, 2.51484, 247.865, 0.00999952, 0.0986015, 0.2, 7.09398, 
0.380957, 2.74889, 182.127, 0.0130159, 0.103484, 0.2, 5.71985, 
0.390932, 2.93896, 211.264, 0.012361, 0.108367, 0.2, 6.30711, 
0.400906, 3.1573, 186.788, 0.0138215, 0.11325, 0.2, 5.8948, 
0.410877, 3.3992, 240.646, 0.0118923, 0.115692, 0.2, 6.99876, 
0.42085, 3.60341, 217.926, 0.0134372, 0.121795, 0.2, 6.5209, 
0.430828, 3.91442, 304.438, 0.00980577, 0.119354, 0.2, 8.75668, 
0.440796, 4.20031, 246.366, 0.0124142, 0.123016, 0.2, 7.12898, 
0.450769, 4.42022, 210.189, 0.0145384, 0.12912, 0.2, 6.38939, 
0.46074, 4.66055, 225.701, 0.0144141, 0.127899, 0.2, 6.38358, 
0.470714, 4.92445, 263.678, 0.0132479, 0.13034, 0.2, 7.07811, 
0.480685, 5.16321, 266.484, 0.0137377, 0.134002, 0.2, 7.0175, 
0.490658, 5.51035, 316.275, 0.0116497, 0.137665, 0.2, 8.50145, 
0.50063, 5.79153, 271.367, 0.0139614, 0.142547, 0.2, 7.34541, 
0.510603, 6.06484, 255.63, 0.0151367, 0.142547, 0.2, 6.77508, 
0.520576, 6.33659, 262.449, 0.0154157, 0.144989, 0.2, 6.76639, 
0.530548, 6.63504, 307.996, 0.0139446, 0.14621, 0.2, 7.54319, 
0.540521, 6.83768, 165.616, 0.0209603, 0.14621, 0.2, 5.01838, 
0.550495, 7.09686, 264.832, 0.0175554, 0.151093, 0.2, 6.19182, 
0.560467, 7.29792, 195.459, 0.0215974, 0.153534, 0.2, 5.11432, 
0.570439, 7.57595, 300.801, 0.0178964, 0.154755, 0.2, 6.22105, 
0.580411, 7.88697, 255.924, 0.0203277, 0.148651, 0.2, 5.26097, 
0.590385, 8.16971, 323.315, 0.0182642, 0.157196, 0.2, 6.19193, 
0.600358, 8.52314, 382.33, 0.0161656, 0.159638, 0.2, 7.10441, 
0.61033, 9.02265, 450.625, 0.0128371, 0.154755, 0.2, 8.67289, 
0.620304, 9.3698, 383.204, 0.016146, 0.152313, 0.2, 6.78669, 
0.630275, 9.87403, 428.741, 0.0138183, 0.154755, 0.2, 8.05704, 
0.640247, 10.3217, 534.933, 0.00932586, 0.159638, 0.2, 12.3149, 
0.650225, 10.7411, 247.51, 0.0215309, 0.157196, 0.2, 5.25248, 
0.660194, 11.1621, 514.733, 0.0105329, 0.160858, 0.2, 10.987, 
0.670166, 11.6019, 398.863, 0.0154982, 0.162079, 0.2, 7.52371, 
0.68014, 12.1313, 503.149, 0.0107477, 0.159638, 0.2, 10.6857, 
0.690111, 12.5271, 413.132, 0.0149725, 0.166962, 0.2, 8.02247, 
0.700085, 12.9669, 360.875, 0.0173904, 0.162079, 0.2, 6.70506, 
0.710056, 13.3392, 435.434, 0.0149384, 0.157196, 0.2, 7.57045, 
0.720028, 13.8324, 323.746, 0.0195997, 0.151093, 0.2, 5.546, 
0.730001, 14.1859, 477.976, 0.0139989, 0.155975, 0.2, 8.01579, 
0.739974, 14.7199, 444.707, 0.0152051, 0.155975, 0.2, 7.37991, 
0.749948, 15.309, 616.15, 0.00754585, 0.152313, 0.2, 14.5216, 
0.759919, 15.7755, 444.78, 0.015017, 0.157196, 0.2, 7.53086, 
0.769892, 16.3347, 488.957, 0.0129414, 0.160858, 0.2, 8.94224, 
0.779868, 16.8405, 536.276, 0.0110979, 0.153534, 0.2, 9.95289, 
