Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00789447, 0, 0, 0.000265131, -12.0928, 0, 0, 
0.0178655, 0, 0, 0.000559176, -8.85177, 0, 0, 
0.0278354, 0, 0, 0.00088445, -12.1441, 0, 0, 
0.0378072, 0, 0, 0.001241, -8.75289, 0, 0, 
0.0477794, 0, 0, 0.00162905, -12.2307, 0, 0, 
0.0577511, 0, 0, 0.00204793, -8.7358, 0, 0, 
0.0677212, 0, 0, 0.00249805, -12.3089, 0, 0, 
0.0776917, 0.0015708, 7.52576, 0.00265641, -8.66622, 0, 0, 
0.0876633, 0.00314159, 7.54157, 0.00316066, -12.3601, 0, 0, 
0.0976331, 0.00471239, 0, 0.00401255, -8.58932, 0, 0, 
0.107605, 0.0109956, 7.51684, 0.00424157, -12.4004, 0, 0, 
0.117577, 0.0267035, 15.0293, 0.00445478, -8.51729, 0, 0, 
0.127548, 0.0361283, 7.51961, 0.00535984, -12.4688, 0, 0, 
0.13752, 0.0471239, 7.52336, 0.00597363, -8.49898, 0, 0, 
0.14749, 0.0659734, 7.52267, 0.0065795, -12.4785, 0, 0, 
0.157461, 0.0722566, 7.51965, 0.0072795, -8.47457, 0, 0, 
0.167432, 0.0801106, 15.0059, 0.00768925, -12.4663, 0, 0, 
0.177403, 0.103673, 7.53418, 0.00867814, -8.47213, 0, 0, 
0.187374, 0.136659, 45.5151, 0.00774744, -12.4651, 0, 0, 
0.197347, 0.182212, 37.573, 0.00870877, -8.45382, 0, 0, 
0.20732, 0.243473, 60.63, 0.00832436, -12.459, 0, 0, 
0.217287, 0.306305, 67.9848, 0.00862046, -8.488, 0, 0, 
0.227259, 0.402124, 97.6827, 0.00784757, -12.4932, 0, 0, 
0.237231, 0.485376, 104.487, 0.00812857, -8.46724, 0, 0, 
0.247201, 0.595332, 90.2325, 0.0091873, -12.4578, 0, 0, 
0.257172, 0.699004, 113.682, 0.00873025, -8.46969, 0, 0, 
0.267145, 0.816814, 112.705, 0.0092573, -12.4675, 0, 0, 
0.277115, 0.956615, 143.001, 0.00839526, -8.45626, 0, 0, 
0.287087, 1.10113, 150.283, 0.00850515, -12.4651, 0, 0, 
0.297058, 1.29277, 195.771, 0.00681014, -8.49288, 0, 0, 
0.307028, 1.47812, 159.143, 0.00861744, -12.4956, 0, 0, 
0.316999, 1.72316, 277.588, 0.00366241, -8.47335, 0, 0, 
0.32697, 1.93208, 150.432, 0.00920589, -12.4614, 0, 0, 
0.336944, 2.2054, 320.768, 0.00199926, -8.46969, 0, 0, 
0.346913, 2.43945, 217.779, 0.00646649, -12.459, 0, 0, 
0.356883, 2.71591, 188.217, 0.0076783, -8.44893, 0, 0, 
0.366855, 2.84471, 203.086, 0.00779886, -12.4578, 0, 0, 
0.376826, 3.11489, 150.399, 0.0100734, -8.48311, 0, 0, 
0.386797, 3.18243, 120.311, 0.0124458, -12.4956, 0, 0, 
0.396767, 3.28768, 7.5315, 0.0181244, -8.47945, 0, 0, 
0.40674, 3.36936, 128.229, 0.0141729, -12.4663, 0, 0, 
0.416709, 3.39606, 15.0617, 0.0203227, -8.47945, 0, 0, 
0.426681, 3.40706, 7.52753, 0.0221582, -12.4785, 0, 0, 
0.436651, 3.44004, 52.6857, 0.0217073, -8.48189, 0, 0, 
0.446624, 3.539, 120.384, 0.0200143, -12.4749, 0, 0, 
0.456594, 3.73535, 248.727, 0.0153245, -8.488, 0, 0, 
0.466566, 3.96783, 248.344, 0.0158781, -12.5017, 0, 0, 
0.476538, 4.16575, 104.678, 0.02264, -8.50997, 0, 0, 
0.486508, 4.49719, 535.955, 0.00467715, -12.4712, 0, 0, 
0.49648, 5.00142, 270.714, 0.0150596, -8.45992, 0, 0, 
0.506451, 5.36584, 586.171, 0.00184846, -12.4663, 0, 0, 
0.516421, 5.91876, 383.577, 0.00942567, -8.46969, 0, 0, 
0.526393, 6.4167, 549.974, 0.00185309, -12.4517, 0, 0, 
0.536364, 6.79684, 323.775, 0.0113457, -8.46969, 0, 0, 
0.546336, 7.26336, 450.779, 0.0056429, -12.4798, 0, 0, 
0.556305, 7.64349, 437.017, 0.00629879, -8.48433, 0, 0, 
0.566278, 8.154, 444.455, 0.00544718, -12.4468, 0, 0, 
0.576251, 8.56241, 448.281, 0.00529056, -8.45015, 0, 0, 
0.586219, 9.01323, 301.392, 0.0112613, -12.448, 0, 0, 
0.59619, 9.2677, 332.15, 0.0108061, -8.47457, 0, 0, 
0.606162, 9.59285, 248.222, 0.0148361, -12.448, 0, 0, 
0.616132, 9.81434, 271.016, 0.0149386, -8.47335, 0, 0, 
0.626104, 10.05, 203.123, 0.0188039, -12.4834, 0, 0, 
0.636075, 10.5448, 579.465, 0.0027963, -8.49166, 0, 0, 
0.646046, 10.9532, 363.776, 0.0120509, -12.4505, 0, 0, 
0.656018, 11.4841, 507.264, 0.00568237, -8.45015, 0, 0, 
0.665988, 11.9742, 529.83, 0.00460812, -12.4321, 0, 0, 
0.675959, 12.5067, 481.881, 0.00630884, -8.46236, 0, 0, 
0.68593, 12.9936, 421.106, 0.00880688, -12.4456, 0, 0, 
0.695902, 13.4397, 466.367, 0.00709864, -8.4587, 0, 0, 
0.705872, 13.9125, 437.641, 0.00838713, -12.4505, 0, 0, 
0.715843, 14.4529, 519.248, 0.00474716, -8.488, 0, 0, 
0.725815, 14.9163, 461.652, 0.00735499, -12.4517, 0, 0, 
0.735786, 15.2697, 210.799, 0.0186381, -8.44771, 0, 0, 
0.745756, 15.6813, 511.799, 0.00654638, -12.4297, 0, 0, 
0.755727, 16.052, 346.566, 0.0142193, -8.47091, 0, 0, 
0.7657, 16.5295, 420.61, 0.0113678, -12.4553, 0, 0, 
0.77567, 16.9505, 504.673, 0.00840898, -8.47091, 0, 0, 
0.785642, 17.6055, 549.128, 0.0059709, -12.4383, 0, 0, 
0.795612, 18.1097, 581.49, 0.00482444, -8.48067, 0, 0, 
0.805584, 18.7349, 496.083, 0.00803839, -12.4383, 0, 0, 
0.815554, 19.2705, 541.942, 0.00623122, -8.44161, 0, 0, 
0.825526, 19.7669, 473.812, 0.00942798, -12.4077, 0, 0, 
0.835497, 20.3261, 541.642, 0.00664582, -8.4587, 0, 0, 
0.845468, 20.8853, 503.577, 0.00833118, -12.437, 0, 0, 
0.855439, 21.3047, 436.525, 0.0119601, -8.46236, 0, 0, 
0.86541, 21.7791, 368.91, 0.015369, -12.4383, 0, 0, 
0.875382, 22.332, 585.082, 0.00653191, -8.48556, 0, 0, 
0.885356, 22.6336, 255.374, 0.0218466, -12.4492, 0, 0, 
0.895324, 23.3106, 692.273, 0.00320093, -8.44649, 0, 0, 
0.905295, 23.8965, 571.372, 0.00840969, -12.4077, 0, 0, 
