Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00595913, 0, 0, 0.000111065, -0.0186292, 1, -120.671, 
0.0159324, 0, 0, 0.000258834, -0.0222914, 1, -61.9585, 
0.0259047, 0, 0, 0.000425342, -0.0235121, 1, -39.7685, 
0.035877, 0, 0, 0.000610633, -0.0235121, 1, -27.7011, 
0.0458496, 0, 0, 0.000814598, -0.0271743, 1, -23.9994, 
0.0558224, 0, 0, 0.00103736, -0.0235121, 1, -16.306, 
0.0657945, 0, 0, 0.00127884, -0.0271743, 1, -15.2872, 
0.075767, 0, 0, 0.00153906, -0.0296157, 1, -13.8437, 
0.0857397, 0, 0, 0.00181806, -0.0296157, 1, -11.7193, 
0.0957121, 0, 0, 0.00211582, -0.0259536, 1, -8.82478, 
0.105684, 0, 0, 0.00243223, -0.0308364, 1, -9.12103, 
0.115658, 0, 0, 0.00276758, -0.0271743, 1, -7.06389, 
0.12563, 0, 0, 0.00312194, -0.0296157, 1, -6.82468, 
0.135602, 0, 0, 0.00349423, -0.028395, 1, -5.84622, 
0.145578, 0, 0, 0.00388594, -0.028395, 1, -5.25691, 
0.155547, 0, 0, 0.00429594, -0.0308364, 1, -5.16407, 
0.165519, 0, 0, 0.00472489, -0.028395, 1, -4.3235, 
0.175493, 0, 0, 0.00517276, -0.0296157, 1, -4.11893, 
0.185464, 0, 0, 0.0056395, -0.0259536, 1, -3.31086, 
0.195438, 0, 0, 0.0061242, -0.028395, 1, -3.33563, 
0.205412, 0, 0, 0.00662871, -0.028395, 1, -3.08175, 
0.215381, 0, 0, 0.00715072, -0.0271743, 1, -2.73397, 
0.225354, 0, 0, 0.00769287, -0.0296157, 1, -2.76961, 
0.235327, 0, 0, 0.00825236, -0.0308364, 1, -2.68826, 
0.245299, 0, 0, 0.00883126, -0.0235121, 1, -1.91538, 
0.255271, 0.00314159, 15.1179, 0.0091029, -0.028395, 1, -2.24413, 
0.265244, 0.0015708, 0, 0.0100406, -0.0259536, 1, -1.85961, 
0.275217, 0.0015708, 0, 0.0106758, -0.0259536, 1, -1.74896, 
0.285189, 0.0015708, 0, 0.0113297, -0.0271743, 1, -1.72554, 
0.295164, 0.0015708, 0, 0.0120026, -0.0271743, 1, -1.6288, 
0.305134, 0.00314159, 0, 0.0126891, -0.0259536, 1, -1.47147, 
0.315107, 0.00314159, 0, 0.0134002, -0.0247328, 1, -1.32785, 
0.325081, 0.00471239, 0, 0.0141238, -0.0271743, 1, -1.38418, 
0.335052, 0.00628319, 0, 0.0148674, -0.028395, 1, -1.37402, 
0.345022, 0.0109956, 7.52984, 0.0154607, -0.0308364, 1, -1.4349, 
0.354996, 0.015708, 7.52042, 0.016232, -0.0271743, 1, -1.2044, 
0.364968, 0.0235619, 7.53557, 0.0170119, -0.028395, 1, -1.20081, 
0.374941, 0.0455531, 30.0352, 0.0172976, -0.0235121, 1, -0.977895, 
0.384918, 0.116239, 127.64, 0.0158832, -0.0186292, 1, -0.843807, 
0.394886, 0.235619, 105.125, 0.0168561, -0.0125256, 1, -0.534596, 
0.404858, 0.409978, 197.399, 0.0152792, -0.00764273, 1, -0.35986, 
0.414831, 0.61104, 195.226, 0.0156192, -0.00153912, 1, -0.070892, 
0.424804, 1.03044, 556.459, 0.00771154, 0.00334377, 1, 0.311947, 
0.434777, 1.60064, 494.849, 0.00822689, 0.00456449, 1, 0.399155, 
0.444748, 2.07031, 457.129, 0.00856173, 0.00700594, 1, 0.588695, 
0.45472, 2.64208, 606.53, 0.00468943, 0.00212305, 1, 0.325706, 
0.464694, 3.21542, 471.677, 0.00678562, 0.00334377, 1, 0.354513, 
0.474665, 3.71022, 518.605, 0.00532801, 0.00456449, 1, 0.616328, 
0.484639, 4.28042, 552.616, 0.00393405, 0.00578521, 1, 1.05795, 
0.494611, 4.67312, 210.776, 0.010963, 0.0118888, 1, 0.780179, 
0.504582, 4.75794, 30.0663, 0.0155592, 0.00700594, 1, 0.323939, 
0.514555, 4.78465, 30.051, 0.0165646, 0.00700594, 1, 0.304278, 
0.524527, 4.81449, 37.772, 0.017417, 0.00822666, 1, 0.33981, 
0.534503, 4.88832, 104.954, 0.0169117, 0.00700594, 1, 0.298032, 
0.544476, 5.10038, 284.903, 0.0136483, 0.00822666, 1, 0.433639, 
0.554445, 5.30615, 172.906, 0.0165358, 0.00578521, 1, 0.251698, 
0.564417, 5.42396, 60.2981, 0.0197195, 0.0106681, 1, 0.389203, 
0.57439, 5.53706, 157.931, 0.0185332, 0.015551, 1, 0.60366, 
0.584363, 5.89834, 526.789, 0.0109401, 0.0106681, 1, 0.701539, 
0.594336, 6.34288, 270.254, 0.0162146, 0.0131095, 1, 0.581656, 
0.604307, 6.63504, 379.917, 0.0142947, 0.0106681, 1, 0.536906, 
0.61428, 7.14084, 550.426, 0.0104793, 0.0131095, 1, 0.9, 
0.624252, 7.81471, 579.601, 0.00913754, 0.110767, 1, 8.72102, 
0.634224, 8.30794, 461.13, 0.011449, 0.201101, 1, 12.6367, 
0.644199, 8.84987, 533.35, 0.00963983, 0.298758, 1, 22.2965, 
0.65417, 9.32111, 345.592, 0.0135058, 0.403741, 1, 21.5063, 
0.664144, 9.65097, 332.079, 0.0141654, 0.465997, 1, 23.6668, 
0.674115, 9.99969, 315.485, 0.0148517, 0.531916, 1, 25.7664, 
0.684088, 10.2887, 284.994, 0.0160276, 0.586849, 1, 26.3416, 
0.694064, 10.5573, 201.461, 0.0183951, 0.632015, 1, 24.7178, 
0.704031, 10.6374, 30.1036, 0.0231828, 0.636898, 1, 19.7647, 
0.714006, 10.6704, 37.9183, 0.0243804, 0.63934, 1, 18.8659, 
0.723976, 10.705, 37.6215, 0.0257613, 0.646664, 1, 18.0591, 
0.733953, 10.7395, 37.4248, 0.0271606, 0.652768, 1, 17.2904, 
0.743924, 10.8039, 74.9861, 0.0276968, 0.668637, 1, 17.3678, 
0.753895, 10.9296, 157.96, 0.0271161, 0.69061, 1, 18.3228, 
0.763867, 11.0176, 52.6441, 0.0306115, 0.704038, 1, 16.5462, 
0.77384, 11.1071, 120.148, 0.0305017, 0.719907, 1, 16.98, 
0.783812, 11.2925, 135.442, 0.0312164, 0.743101, 1, 17.1258, 
0.793784, 11.4574, 180.303, 0.0313921, 0.762633, 1, 17.4775, 
0.803756, 11.8265, 519.003, 0.0248196, 0.794371, 1, 23.0258, 
0.813729, 12.2663, 293.222, 0.0298761, 0.816344, 1, 19.6578, 
0.823701, 12.5821, 413.876, 0.0280678, 0.82611, 1, 21.1746, 
0.833674, 13.0847, 497.034, 0.0265035, 0.839538, 1, 22.7889, 
0.843648, 13.6612, 629.614, 0.023702, 0.844421, 1, 25.6307, 
0.85362, 14.2754, 533.059, 0.0256034, 0.8432, 1, 23.6929, 
