Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0039067, 0, 0, 1.56268e-05, -0.7563, 1, -34818.4, 
0.0138842, 0, 0, 5.55368e-05, -0.761183, 1, -9860.37, 
0.023856, 0, 0, 9.54241e-05, -0.757521, 1, -5711.13, 
0.0338304, 0, 0, 0.000135322, -0.758742, 1, -4033.77, 
0.0438059, 0, 0, 0.000175223, -0.759962, 1, -3120.22, 
0.0537795, 0, 0, 0.000215118, -0.762404, 1, -2549.72, 
0.0637559, 0, 0, 0.000255024, -0.761183, 1, -2147.31, 
0.0737298, 0, 0, 0.000294919, -0.759962, 1, -1853.85, 
0.0837049, 0, 0, 0.000334819, -0.758742, 1, -1630.3, 
0.0936794, 0, 0, 0.000374718, -0.759962, 1, -1459.06, 
0.103655, 0, 0, 0.000414619, -0.758742, 1, -1316.53, 
0.11363, 0, 0, 0.000454519, -0.758742, 1, -1200.96, 
0.123608, 0, 0, 0.00049443, -0.758742, 1, -1104.01, 
0.133579, 0, 0, 0.000534315, -0.761183, 1, -1024.89, 
0.143556, 0, 0, 0.000574225, -0.762404, 1, -955.186, 
0.15353, 0, 0, 0.000614121, -0.7563, 1, -885.983, 
0.163505, 0, 0, 0.00065402, -0.759962, 1, -835.962, 
0.17348, 0, 0, 0.000693921, -0.757521, 1, -785.362, 
0.183454, 0, 0, 0.000733817, -0.761183, 1, -746.254, 
0.193432, 0, 0, 0.000773726, -0.761183, 1, -707.761, 
0.203403, 0, 0, 0.000813613, -0.759962, 1, -671.985, 
0.213379, 0, 0, 0.000853518, -0.761183, 1, -641.596, 
0.223358, 0, 0, 0.000893432, -0.759962, 1, -611.95, 
0.23333, 0, 0, 0.000933319, -0.757521, 1, -583.915, 
0.243307, 0, 0, 0.000973226, -0.762404, 1, -563.581, 
0.253278, 0, 0, 0.00101311, -0.759962, 1, -539.659, 
0.263254, 0, 0, 0.00105302, -0.759962, 1, -519.209, 
0.273229, 0, 0, 0.00109292, -0.761183, 1, -501.057, 
0.283204, 0, 0, 0.00113281, -0.759962, 1, -482.635, 
0.293179, 0, 0, 0.00117271, -0.757521, 1, -464.716, 
0.303154, 0, 0, 0.00121261, -0.758742, 1, -450.149, 
0.313127, 0, 0, 0.00125251, -0.758742, 1, -435.812, 
0.323103, 0, 0, 0.00129241, -0.757521, 1, -421.676, 
0.333077, 0, 0, 0.00133231, -0.757521, 1, -409.049, 
0.343054, 0, 0, 0.00137222, -0.757521, 1, -397.153, 
0.353029, 0, 0, 0.00141212, -0.755079, 1, -384.687, 
0.363002, 0, 0, 0.00145201, -0.758742, 1, -375.933, 
0.372977, 0, 0, 0.00149191, -0.7563, 1, -364.701, 
0.382952, 0, 0, 0.00153181, -0.758742, 1, -356.349, 
0.392932, 0, 0, 0.00157173, -0.759962, 1, -347.856, 
0.402902, 0, 0, 0.00161161, -0.759962, 1, -339.248, 
0.412877, 0, 0, 0.00165151, -0.757521, 1, -329.989, 
0.422852, 0, 0, 0.00169141, -0.758742, 1, -322.724, 
0.432828, 0, 0, 0.00173131, -0.761183, 1, -316.3, 
0.442802, 0, 0, 0.00177121, -0.762404, 1, -309.671, 
0.452776, 0, 0, 0.00181111, -0.761183, 1, -302.364, 
0.462752, 0, 0, 0.00185101, -0.757521, 1, -294.423, 
0.472726, 0, 0, 0.0018909, -0.761183, 1, -289.604, 
0.482701, 0, 0, 0.0019308, -0.761183, 1, -283.62, 
0.492681, 0, 0, 0.00197072, -0.759962, 1, -277.429, 
0.502651, 0, 0, 0.0020106, -0.759962, 1, -271.926, 
0.512625, 0, 0, 0.0020505, -0.759962, 1, -266.635, 
0.5226, 0, 0, 0.0020904, -0.759962, 1, -261.546, 
0.532578, 0, 0, 0.00213031, -0.757521, 1, -255.821, 
0.54255, 0, 0, 0.0021702, -0.757521, 1, -251.119, 
0.552525, 0, 0, 0.0022101, -0.762404, 1, -248.175, 
0.562501, 0, 0, 0.00225, -0.759962, 1, -242.993, 
0.572475, 0, 0, 0.0022899, -0.757521, 1, -237.993, 
0.582451, 0, 0, 0.0023298, -0.761183, 1, -235.047, 
0.592426, 0, 0, 0.0023697, -0.757521, 1, -229.978, 
0.602401, 0.0015708, 7.50835, 0.0024096, -0.759962, 1, -226.898, 
0.612377, 0.0015708, 0, 0.00244951, -0.757521, 1, -222.485, 
0.62235, 0.0015708, 0, 0.0024894, -0.758742, 1, -219.273, 
0.632328, 0.0015708, 0, 0.00252931, -0.758742, 1, -215.813, 
0.6423, 0.0015708, 0, 0.0025692, -0.759962, 1, -212.804, 
0.652274, 0.0015708, 0, 0.0026091, -0.758742, 1, -209.213, 
0.662251, 0.0015708, 0, 0.002649, -0.758742, 1, -206.061, 
0.672225, 0.0015708, 0, 0.0026889, -0.758742, 1, -203.004, 
0.682201, 0.0015708, 0, 0.0027288, -0.758742, 1, -200.035, 
0.692176, 0.0015708, 0, 0.00276871, -0.758742, 1, -197.152, 
0.702149, 0.0015708, 0, 0.0028086, -0.757521, 1, -194.04, 
0.712124, 0.0015708, 0, 0.0028485, -0.757521, 1, -191.322, 
0.722098, 0.0015708, 0, 0.00288839, -0.759962, 1, -189.287, 
0.732076, 0.0015708, 0, 0.0029283, -0.759962, 1, -186.707, 
0.742048, 0.0015708, 0, 0.00296819, -0.757521, 1, -183.606, 
0.752026, 0.0015708, 0, 0.0030081, -0.757521, 1, -181.17, 
0.762001, 0.0015708, 0, 0.00304801, -0.759962, 1, -179.375, 
0.771974, 0.0015708, 0, 0.00308789, -0.758742, 1, -176.773, 
0.78195, 0.0015708, 0, 0.0031278, -0.761183, 1, -175.079, 
0.791923, 0.0015708, 0, 0.00316769, -0.759962, 1, -172.597, 
0.801903, 0.0015708, 0, 0.00320761, -0.755079, 1, -169.354, 
0.811874, 0.0015708, 0, 0.0032475, -0.7563, 1, -167.545, 
0.82185, 0.0015708, 0, 0.0032874, -0.762404, 1, -166.847, 
0.831823, 0.0015708, 0, 0.00332729, -0.757521, 1, -163.791, 
0.841799, 0.0015708, 0, 0.00336719, -0.759962, 1, -162.371, 
0.851773, 0.0015708, 0, 0.00340709, -0.758742, 1, -160.212, 
0.861747, 0.0015708, 0, 0.00344699, -0.757521, 1, -158.103, 
0.871723, 0.0015708, 0, 0.00348689, -0.758742, 1, -156.545, 
0.881699, 0.0015708, 0, 0.0035268, -0.755079, 1, -154.027, 
0.891671, 0.0015708, 0, 0.00356668, -0.757521, 1, -152.797, 
0.90165, 0.0015708, 0, 0.0036066, -0.758742, 1, -151.35, 
0.911623, 0.0015708, 0, 0.00364649, -0.762404, 1, -150.416, 
0.921601, 0.0015708, 0, 0.0036864, -0.759962, 1, -148.311, 
0.931572, 0.0015708, 0, 0.00372629, -0.758742, 1, -146.488, 
0.941546, 0.0015708, 0, 0.00376619, -0.757521, 1, -144.703, 
