Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00196893, 0, 0, 5.7449e-05, -0.00379406, 0.2, -47.5124, 
0.0119441, 0, 0, 0.000197726, 0.00230954, 0.2, 8.40326, 
0.0219183, 0, 0, 0.000356764, -0.00135262, 0.2, -2.7276, 
0.0318945, 0, 0, 0.000534603, -0.000131899, 0.2, -0.177499, 
0.0418689, 0, 0, 0.000731152, -0.000131899, 0.2, -0.129783, 
0.0518447, 0, 0, 0.000946502, -0.00257334, 0.2, -1.95597, 
0.0618196, 0, 0, 0.00118058, -0.000131899, 0.2, -0.0803769, 
0.0717948, 0, 0, 0.00143342, -0.00135262, 0.2, -0.678871, 
0.08177, 0, 0, 0.001705, 0.00108882, 0.2, 0.459428, 
0.0917454, 0, 0, 0.00199538, -0.00257334, 0.2, -0.927808, 
0.10172, 0, 0, 0.00230445, -0.000131899, 0.2, -0.0411774, 
0.111695, 0, 0, 0.00263239, -0.00379406, 0.2, -1.0369, 
0.121671, 0, 0, 0.00297899, 0.00475099, 0.2, 1.14736, 
0.131645, 0.0015708, 0, 0.00333967, -0.00257334, 0.2, -0.554343, 
0.14162, 0.0015708, 0, 0.00372378, -0.000131899, 0.2, -0.0254825, 
0.151596, 0.00785398, 15.0374, 0.00379291, -0.000131899, 0.2, -0.0250181, 
0.161571, 0.0188496, 7.53184, 0.00433873, -0.00257334, 0.2, -0.426698, 
0.171546, 0.0361283, 15.0486, 0.00456984, -0.000131899, 0.2, -0.0207647, 
0.181522, 0.0628319, 30.3573, 0.00462824, -0.000131899, 0.2, -0.0205027, 
0.191497, 0.111527, 60.0452, 0.00433842, 0.00230954, 0.2, 0.382983, 
0.201471, 0.201062, 112.819, 0.00346109, -0.00257334, 0.2, -0.534897, 
0.211447, 0.33615, 135.155, 0.0031035, 0.00230954, 0.2, 0.535377, 
0.221421, 0.51365, 187.963, 0.00199909, -0.00379406, 0.2, -1.36539, 
0.231398, 0.716283, 202.742, 0.00163469, -0.00135262, 0.2, -0.595286, 
0.241374, 0.879646, 126.877, 0.00330585, -0.000131899, 0.2, -0.028704, 
0.251349, 0.977035, 90.1414, 0.00437293, -0.000131899, 0.2, -0.0216997, 
0.261323, 1.07914, 90.2679, 0.00467312, -0.000131899, 0.2, -0.0203058, 
0.2713, 1.18124, 97.5891, 0.00484158, -0.000131899, 0.2, -0.0195993, 
0.281274, 1.30062, 112.782, 0.00481187, -0.000131899, 0.2, -0.0197203, 
0.291247, 1.39015, 67.7232, 0.00615227, 0.00230954, 0.2, 0.27007, 
0.301225, 1.47184, 75.5706, 0.00642784, -0.00257334, 0.2, -0.288017, 
0.3112, 1.54095, 52.5456, 0.00740521, 0.00108882, 0.2, 0.10578, 
0.321175, 1.61949, 90.6007, 0.00709424, -0.000131899, 0.2, -0.0133758, 
0.331148, 1.73887, 150.606, 0.00621973, -0.000131899, 0.2, -0.0152565, 
0.341124, 1.93365, 210.59, 0.00513838, 0.00841315, 0.2, 1.17792, 
0.3511, 2.20226, 248.451, 0.00431783, 0.0145168, 0.2, 2.41874, 
0.361075, 2.41903, 173.078, 0.00604259, 0.0242825, 0.2, 2.89105, 
0.371052, 2.56982, 135.064, 0.00720237, 0.0316069, 0.2, 3.15712, 
0.381024, 2.67664, 105.591, 0.00833306, 0.0401519, 0.2, 3.46647, 
0.391, 2.81173, 136.777, 0.00812767, 0.0499177, 0.2, 4.41849, 
0.400975, 2.91697, 82.6734, 0.00981691, 0.057242, 0.2, 4.19494, 
0.410951, 3.02378, 112.646, 0.00975933, 0.0633456, 0.2, 4.66962, 
0.420926, 3.16987, 157.838, 0.0092838, 0.07067, 0.2, 5.47639, 
0.430902, 3.3615, 195.929, 0.00883944, 0.0755528, 0.2, 6.1491, 
0.440877, 3.59241, 249.285, 0.00797582, 0.0804357, 0.2, 7.25536, 
0.450853, 3.89243, 300.205, 0.00697503, 0.0853186, 0.2, 8.8, 
0.460827, 4.20502, 277.106, 0.00750587, 0.0828772, 0.2, 7.94363, 
0.470802, 4.47206, 277.748, 0.00769394, 0.0865393, 0.2, 8.09189, 
0.480776, 4.8035, 353.596, 0.00613261, 0.0914222, 0.2, 10.7249, 
0.490752, 5.20091, 431.891, 0.00434132, 0.0987466, 0.2, 16.3639, 
0.500727, 5.71927, 503.63, 0.00234305, 0.0950844, 0.2, 29.1953, 
0.510702, 6.11668, 323.03, 0.00601151, 0.103629, 0.2, 12.4018, 
0.520678, 6.46226, 338.535, 0.00574691, 0.103629, 0.2, 12.9728, 
0.530653, 6.85024, 391.053, 0.00459831, 0.108512, 0.2, 16.9772, 
0.540628, 7.24923, 322.963, 0.00596214, 0.113395, 0.2, 13.6829, 
0.550604, 7.4927, 195.362, 0.00905737, 0.113395, 0.2, 9.00695, 
0.560578, 7.75816, 301.384, 0.00721198, 0.114616, 0.2, 11.4334, 
0.570554, 8.06918, 285.503, 0.0078023, 0.114616, 0.2, 10.5684, 
0.58053, 8.37706, 328.247, 0.00719459, 0.118278, 0.2, 11.8272, 
0.590505, 8.73677, 329.942, 0.00730677, 0.115837, 0.2, 11.4053, 
0.600477, 8.99438, 203.974, 0.0104182, 0.12072, 0.2, 8.33626, 
0.610454, 9.22686, 233.094, 0.0103771, 0.119499, 0.2, 8.28465, 
0.62043, 9.50332, 293.326, 0.00957055, 0.119499, 0.2, 8.9828, 
0.630405, 9.80648, 291.078, 0.0100131, 0.12072, 0.2, 8.67352, 
0.640381, 10.207, 441.553, 0.00698243, 0.12072, 0.2, 12.4382, 
0.650356, 10.6516, 375.884, 0.00836263, 0.117057, 0.2, 10.0703, 
0.66033, 11.0537, 420.798, 0.00757522, 0.115837, 0.2, 11.0011, 
0.670309, 11.5563, 535.998, 0.00503474, 0.118278, 0.2, 16.901, 
0.68028, 12.1548, 526.337, 0.00483645, 0.114616, 0.2, 17.0492, 
0.690255, 12.6276, 458.526, 0.00625387, 0.118278, 0.2, 13.6063, 
0.70023, 13.1067, 466.19, 0.00609053, 0.119499, 0.2, 14.1154, 
0.710208, 13.5921, 432.422, 0.00679713, 0.114616, 0.2, 12.1312, 
0.720181, 13.9644, 316.276, 0.00958244, 0.115837, 0.2, 8.69671, 
0.730156, 14.3115, 353.001, 0.00926278, 0.114616, 0.2, 8.90203, 
0.74013, 14.6869, 375.871, 0.00916692, 0.108512, 0.2, 8.51611, 
0.750106, 15.0859, 382.943, 0.00935025, 0.10485, 0.2, 8.06735, 
0.760082, 15.4142, 268.733, 0.0123065, 0.109733, 0.2, 6.41486, 
0.770056, 15.6765, 270.698, 0.0130419, 0.115837, 0.2, 6.38985, 
0.780032, 16.0206, 344.229, 0.0120569, 0.110954, 0.2, 6.62052, 
0.790009, 16.4651, 478.908, 0.0095046, 0.109733, 0.2, 8.30594, 
