Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00191042, 0, 0, 5.55625e-05, -0.00153912, 0, -19.9285, 
0.0118849, 0, 0, 0.00019573, 0.00456449, 0, 16.7772, 
0.0218594, 0, 0, 0.000354659, -0.00153912, 0, -3.1221, 
0.0318335, 0, 0, 0.000532345, 0.00212305, 0, 2.86914, 
0.041808, 0, 0, 0.000728782, 0.000902327, 0, 0.890741, 
0.0517841, 0, 0, 0.000944021, 0.00334377, 0, 2.54824, 
0.0617576, 0, 0, 0.00117794, 0.00212305, 0, 1.29664, 
0.0717326, 0, 0, 0.00143067, -0.000318395, 0, -0.160107, 
0.0817081, 0, 0, 0.00170216, 0.00212305, 0, 0.897314, 
0.0916829, 0, 0, 0.00199238, 0.000902327, 0, 0.32582, 
0.101657, 0, 0, 0.00230131, 0.00212305, 0, 0.663698, 
0.111632, 0, 0, 0.00262909, 0.00212305, 0, 0.580952, 
0.121606, 0.0015708, 0, 0.00297093, 0.00212305, 0, 0.514106, 
0.131584, 0.00314159, 0, 0.00333159, 0.00578521, 0, 1.24926, 
0.141556, 0.00785398, 7.51225, 0.00354398, 0.000902327, 0, 0.183172, 
0.151532, 0.0267035, 22.5334, 0.00357564, 0.00456449, 0, 0.918382, 
0.161506, 0.069115, 67.7018, 0.00292385, 0.00212305, 0, 0.522384, 
0.171482, 0.152367, 90.3196, 0.00264067, 0.00212305, 0, 0.578404, 
0.181456, 0.257611, 97.7291, 0.00262871, 0.000902327, 0, 0.246949, 
0.19143, 0.350288, 67.8746, 0.00345374, 0.00334377, 0, 0.696518, 
0.201404, 0.381704, 22.5663, 0.00480494, 0.00334377, 0, 0.50065, 
0.21138, 0.417832, 45.4556, 0.00473249, 0.00456449, 0, 0.693886, 
0.221355, 0.486947, 74.5981, 0.00444951, 0.000902327, 0, 0.145894, 
0.23133, 0.557633, 60.1475, 0.00509226, 0.00334377, 0, 0.472402, 
0.241304, 0.620465, 60.2452, 0.00547314, 0.00578521, 0, 0.760445, 
0.251281, 0.699004, 67.4973, 0.00567652, 0.00212305, 0, 0.269069, 
0.261253, 0.790111, 97.8148, 0.00537675, 0.00578521, 0, 0.774078, 
0.27123, 0.944049, 171.469, 0.00400105, 0.000902327, 0, 0.162247, 
0.281203, 1.14197, 202.995, 0.00339268, 0.000902327, 0, 0.19134, 
0.291179, 1.3933, 218.259, 0.00298429, -0.00153912, 0, -0.371036, 
0.301153, 1.55666, 150.25, 0.00460268, 0.000902327, 0, 0.141039, 
0.311127, 1.71531, 164.835, 0.00452456, 0.00456449, 0, 0.725773, 
0.321106, 1.8771, 157.715, 0.00490964, 0.00456449, 0, 0.668849, 
0.331079, 2.0546, 180.495, 0.00464019, 0.00334377, 0, 0.518425, 
0.341051, 2.2431, 180.66, 0.00483015, 0.000902327, 0, 0.134397, 
0.351027, 2.47715, 253.815, 0.00337484, 0.00334377, 0, 0.712802, 
0.361003, 2.74575, 248.901, 0.00346753, 0.00456449, 0, 0.947016, 
0.370976, 2.92482, 113.209, 0.00658745, 0.00334377, 0, 0.365178, 
0.380952, 3.03007, 97.8325, 0.00742789, 0.00578521, 0, 0.560324, 
0.390926, 3.14159, 112.918, 0.00763025, -0.00153912, 0, -0.145117, 
0.400902, 3.23898, 113.676, 0.00819391, 0.00334377, 0, 0.293583, 
0.410876, 3.39449, 165.419, 0.0075341, 0.000902327, 0, 0.0861624, 
0.42085, 3.55942, 165.945, 0.00793727, 0.00334377, 0, 0.303075, 
0.430825, 3.76363, 225.856, 0.00699784, 0.00334377, 0, 0.343762, 
0.440799, 3.99296, 217.785, 0.00742586, 0.00212305, 0, 0.205683, 
0.450775, 4.26314, 255.638, 0.00678758, 0.00334377, 0, 0.354411, 
0.460748, 4.54903, 278.317, 0.00643887, 0.00212305, 0, 0.237211, 
0.470726, 4.84277, 292.303, 0.00626835, 0.00212305, 0, 0.243664, 
0.4807, 5.25117, 435.475, 0.00306603, 0.0106681, 0, 2.5032, 
0.490674, 5.68785, 410.724, 0.00331452, 0.000902327, 0, 0.195852, 
0.500648, 6.14024, 429.197, 0.00262949, 0.00212305, 0, 0.580864, 
0.510625, 6.48896, 278.212, 0.00582367, 0.00456449, 0, 0.563872, 
0.520598, 6.75285, 278.209, 0.00612855, 0.00212305, 0, 0.249223, 
0.530573, 7.05916, 307.863, 0.00570439, 0.00334377, 0, 0.421709, 
0.540547, 7.44086, 421.906, 0.00330443, 0.00578521, 0, 1.25953, 
0.550521, 7.86812, 338.202, 0.0049289, 0.00456449, 0, 0.666236, 
0.560496, 8.18228, 323.739, 0.00546077, 0.00212305, 0, 0.279699, 
0.570471, 8.58126, 392.014, 0.0040244, 0.00334377, 0, 0.597751, 
0.580449, 8.98495, 380.875, 0.0042574, 0.000902327, 0, 0.152477, 
0.590421, 9.33524, 278.579, 0.00657533, -0.00153912, 0, -0.168399, 
0.600398, 9.57086, 226.649, 0.00820361, 0.00456449, 0, 0.400288, 
0.610371, 9.85832, 285.532, 0.00737296, 0.00212305, 0, 0.207159, 
0.620345, 10.1505, 285.521, 0.00778066, 0.00456449, 0, 0.422047, 
0.630325, 10.4568, 314.653, 0.00755712, 0.00334377, 0, 0.318321, 
0.640294, 10.8479, 399.3, 0.00592954, 0.000902327, 0, 0.109478, 
0.65027, 11.2956, 448.159, 0.00490408, 0.00456449, 0, 0.669607, 
0.660245, 11.7778, 493.156, 0.00387404, -0.00153912, 0, -0.28582, 
0.670218, 12.3449, 577.477, 0.00178593, 0.00578521, 0, 2.33045, 
0.680194, 12.7973, 331.663, 0.00697277, 0.00334377, 0, 0.344998, 
0.690169, 13.1648, 414.23, 0.00555648, 0.00334377, 0, 0.432934, 
0.700143, 13.6534, 497.403, 0.00378309, 0.00578521, 0, 1.10016, 
0.710118, 14.1576, 436.704, 0.00499477, 0.00212305, 0, 0.305794, 
0.720094, 14.6006, 454.883, 0.00475918, 0.000902327, 0, 0.136401, 
0.730068, 15.0828, 437.875, 0.00515687, 0.00212305, 0, 0.296182, 
0.740042, 15.5509, 451.593, 0.00497435, 0.000902327, 0, 0.130501, 
0.750018, 15.931, 315.614, 0.0082104, 0.00334377, 0, 0.292993, 
0.759992, 16.2609, 318.365, 0.0087096, 0.00334377, 0, 0.2762, 
0.769968, 16.63, 386.756, 0.00773562, 0.00456449, 0, 0.424505, 
0.779941, 17.128, 526.483, 0.00489937, 0.00334377, 0, 0.491, 
0.789916, 17.6353, 443.793, 0.00671241, 0.00334377, 0, 0.35838, 
0.799891, 18.1914, 593.206, 0.00353669, 0.00334377, 0, 0.680182, 
0.809868, 18.8291, 565.789, 0.00384153, 0.00334377, 0, 0.626206, 
0.819842, 19.3051, 435.234, 0.00680472, -0.000318395, 0, -0.0336621, 
