Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00190979, 0, 0, 5.60228e-05, 0.00212305, 0.0769231, 27.2634, 
0.011884, 0, 0, 0.000196181, 0.000902327, 0.0769231, 3.30897, 
0.0218594, 0, 0, 0.000355124, -0.00153912, 0.0769231, -3.118, 
0.031834, 0, 0, 0.000532832, -0.000318395, 0.0769231, -0.429894, 
0.041808, 0, 0, 0.000729254, -0.00153912, 0.0769231, -1.51837, 
0.0517831, 0, 0, 0.000944469, -0.00275984, 0.0769231, -2.10223, 
0.0617581, 0, 0, 0.00117843, -0.00275984, 0.0769231, -1.68487, 
0.0717331, 0, 0, 0.00143118, 0.000902327, 0.0769231, 0.453582, 
0.0817078, 0, 0, 0.00170262, -0.000318395, 0.0769231, -0.134535, 
0.0916834, 0, 0, 0.00199286, 0.000902327, 0.0769231, 0.32574, 
0.101657, 0, 0, 0.00230181, 0.000902327, 0.0769231, 0.28202, 
0.111631, 0, 0, 0.00262954, -0.00153912, 0.0769231, -0.421091, 
0.121608, 0, 0, 0.00297614, 0.00212305, 0.0769231, 0.513205, 
0.131582, 0, 0, 0.00334141, -0.00275984, 0.0769231, -0.594209, 
0.141556, 0.0015708, 0, 0.00372054, -0.000318395, 0.0769231, -0.0615665, 
0.151531, 0.0015708, 0, 0.00412339, -0.00275984, 0.0769231, -0.48152, 
0.161506, 0.00314159, 0, 0.0045402, -0.000318395, 0.0769231, -0.0504517, 
0.171483, 0.00471239, 0, 0.00497584, -0.000318395, 0.0769231, -0.0460346, 
0.181457, 0.00785398, 0, 0.00542535, -0.000318395, 0.0769231, -0.0422205, 
0.191431, 0.0125664, 7.50765, 0.00573176, -0.00275984, 0.0769231, -0.346402, 
0.201407, 0.0235619, 15.0213, 0.00603801, 0.000902327, 0.0769231, 0.107512, 
0.21138, 0.0518363, 30.086, 0.00615283, -0.00275984, 0.0769231, -0.322696, 
0.221356, 0.084823, 37.6041, 0.00643044, -0.00153912, 0.0769231, -0.172193, 
0.23133, 0.160221, 105.347, 0.00533817, -0.00275984, 0.0769231, -0.371943, 
0.241306, 0.289027, 81.9408, 0.00601444, -0.028395, 0.0769231, -3.3965, 
0.251279, 0.339292, 45.5291, 0.00721551, -0.0332779, 0.0769231, -3.31798, 
0.261253, 0.372279, 30.0676, 0.00804959, -0.0344986, 0.0769231, -3.08328, 
0.27123, 0.387987, 7.4577, 0.00910462, -0.03694, 0.0769231, -2.91891, 
0.281203, 0.403695, 15.0429, 0.0095444, -0.0381608, 0.0769231, -2.87643, 
0.29118, 0.43354, 37.8688, 0.00964222, -0.0344986, 0.0769231, -2.57401, 
0.301153, 0.466527, 45.1634, 0.0100744, -0.0357193, 0.0769231, -2.55076, 
0.311128, 0.526217, 75.2786, 0.00996758, -0.0381608, 0.0769231, -2.75431, 
0.321103, 0.625177, 120.357, 0.00944801, -0.0344986, 0.0769231, -2.62692, 
0.331077, 0.824668, 218.046, 0.0075439, -0.0357193, 0.0769231, -3.40638, 
0.341053, 1.05243, 219.639, 0.00758643, -0.0381608, 0.0769231, -3.6188, 
0.351027, 1.3069, 232.916, 0.0073228, -0.03694, 0.0769231, -3.62916, 
0.361003, 1.58022, 285.757, 0.00619274, -0.0454851, 0.0769231, -5.2841, 
0.370976, 1.86768, 293.689, 0.00597944, -0.0430437, 0.0769231, -5.17885, 
0.380952, 2.16299, 225.453, 0.0073569, -0.0271743, 0.0769231, -2.65735, 
0.390926, 2.33263, 135.292, 0.009589, -0.0271743, 0.0769231, -2.03878, 
0.400901, 2.51642, 218.178, 0.0081736, -0.0515887, 0.0769231, -4.54074, 
0.410876, 2.75832, 225.252, 0.00819009, -0.0344986, 0.0769231, -3.03039, 
0.420853, 3.00965, 239.016, 0.00805803, -0.0332779, 0.0769231, -2.97106, 
0.430825, 3.30653, 286.953, 0.0070899, -0.0271743, 0.0769231, -2.75742, 
0.440799, 3.61597, 248.544, 0.00791254, -0.0332779, 0.0769231, -3.02569, 
0.450775, 3.88144, 233.027, 0.00840676, -0.0357193, 0.0769231, -3.05675, 
0.460749, 4.1202, 218.505, 0.00897853, -0.0430437, 0.0769231, -3.44897, 
0.470724, 4.3244, 225.583, 0.00922079, -0.0418229, 0.0769231, -3.26311, 
0.480702, 4.54903, 209.507, 0.00990624, -0.0418229, 0.0769231, -3.03732, 
0.490675, 4.75323, 225.25, 0.0100035, -0.0454851, 0.0769231, -3.27116, 
0.500649, 5.01398, 218.201, 0.0104279, -0.0357193, 0.0769231, -2.46428, 
0.510623, 5.18991, 142.692, 0.0125596, -0.0381608, 0.0769231, -2.18589, 
0.520598, 5.33128, 136.469, 0.0133623, -0.03694, 0.0769231, -1.98885, 
0.530573, 5.43653, 67.6821, 0.0156028, -0.0357193, 0.0769231, -1.64697, 
0.540548, 5.47108, 22.5948, 0.0175775, -0.0381608, 0.0769231, -1.56187, 
0.550522, 5.51978, 67.7201, 0.0176392, -0.0393815, 0.0769231, -1.6062, 
0.560498, 5.7444, 361.215, 0.0119901, -0.0552509, 0.0769231, -3.31514, 
0.570473, 6.2125, 466.261, 0.00957638, -0.0381608, 0.0769231, -2.86682, 
0.580446, 6.6696, 482.031, 0.00908346, -0.0467058, 0.0769231, -3.69918, 
0.590422, 7.18325, 523.187, 0.00790903, -0.0613545, 0.0769231, -5.58095, 
0.600397, 7.72361, 586.573, 0.00620693, -0.0491473, 0.0769231, -5.69649, 
0.610373, 8.3158, 604.987, 0.00531048, -0.0454851, 0.0769231, -6.16198, 
0.620346, 8.86086, 516.422, 0.00681479, -0.03694, 0.0769231, -3.89969, 
0.630319, 9.34153, 435.71, 0.00836534, -0.0296157, 0.0769231, -2.54697, 
0.640296, 9.82533, 488.975, 0.00712016, -0.0467058, 0.0769231, -4.71918, 
0.650275, 10.3044, 435.178, 0.00815079, -0.0381608, 0.0769231, -3.36824, 
0.660244, 10.7207, 361.581, 0.00980177, -0.0259536, 0.0769231, -1.90492, 
0.670219, 11.0977, 301.524, 0.0113065, -0.0320572, 0.0769231, -2.03977, 
0.680194, 11.4244, 264.198, 0.012505, -0.0442644, 0.0769231, -2.54658, 
0.690169, 11.7323, 293.04, 0.0123929, -0.0381608, 0.0769231, -2.21529, 
0.700143, 12.0354, 323.303, 0.0122836, -0.0528094, 0.0769231, -3.09294, 
0.710121, 12.3826, 380, 0.0115101, -0.0613545, 0.0769231, -3.8349, 
0.720093, 12.8161, 496.724, 0.0092342, -0.0625752, 0.0769231, -4.87515, 
0.730067, 13.3298, 518.833, 0.00872061, -0.0552509, 0.0769231, -4.55803, 
0.740043, 13.8984, 667.739, 0.00540617, -0.0625752, 0.0769231, -8.32718, 
0.750019, 14.4906, 691.582, 0.00465776, -0.0479265, 0.0769231, -7.4026, 
