Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00190719, 0, 0, 0.000111054, 0.00260594, 0, 16.8816, 
0.0118795, -0.0015708, -7.52592, 0.000715975, 0.000164492, 0, 0.165285, 
0.0218521, -0.00314159, 0, 0.000727935, 0.000164492, 0, 0.162569, 
0.0318254, -0.00314159, 0, 0.00108325, 0.00138521, 0, 0.919969, 
0.0417977, -0.00314159, 0, 0.001476, 0.00260594, 0, 1.27018, 
0.0517701, -0.00314159, 0, 0.00190627, -0.00105623, 0, -0.39862, 
0.0617423, -0.00314159, 0, 0.002374, 0.00260594, 0, 0.789711, 
0.0717152, -0.00314159, 0, 0.00287928, 0.00138521, 0, 0.346113, 
0.0816892, 0, 7.52103, 0.00308817, 0.00138521, 0, 0.322701, 
0.0916603, 0.00471239, 0, 0.00395511, 0.00138521, 0, 0.251967, 
0.101634, 0.0141372, 22.581, 0.00357044, 0.00260594, 0, 0.525082, 
0.111607, 0.0282743, 7.51454, 0.00477207, 0.000164492, 0, 0.0247984, 
0.121588, 0.0596903, 52.4099, 0.00339668, 0.00260594, 0, 0.551944, 
0.131552, 0.103673, 30.1289, 0.00479543, 0.00260594, 0, 0.39095, 
0.141524, 0.150796, 67.7214, 0.00370564, 0.00138521, 0, 0.26893, 
0.151497, 0.199491, 22.5559, 0.00611056, 0.00138521, 0, 0.163088, 
0.161471, 0.252898, 67.7133, 0.00474222, -0.00105623, 0, -0.160237, 
0.171442, 0.311018, 45.1104, 0.00621951, -0.00105623, 0, -0.122176, 
0.181414, 0.395841, 90.2771, 0.00473619, 0.000164492, 0, 0.0249863, 
0.191388, 0.47438, 91.022, 0.00518904, -0.00105623, 0, -0.146439, 
0.201361, 0.582765, 105.04, 0.00494466, 0.00138521, 0, 0.201542, 
0.211334, 0.705288, 112.708, 0.00491817, -0.00105623, 0, -0.154504, 
0.221306, 0.818385, 82.3952, 0.00657762, 0.000164492, 0, 0.0179913, 
0.231278, 0.923628, 128.84, 0.00510495, 0.00138521, 0, 0.195214, 
0.241251, 1.04772, 97.9426, 0.00679724, 0.00138521, 0, 0.146612, 
0.251223, 1.15611, 113.105, 0.00669195, 0.00138521, 0, 0.148919, 
0.261196, 1.25035, 90.2861, 0.00829987, -0.00227695, 0, -0.197364, 
0.271171, 1.35246, 97.6412, 0.00863473, 0.000164492, 0, 0.0137051, 
0.281142, 1.49069, 157.436, 0.00659381, -0.00105623, 0, -0.115241, 
0.291114, 1.61949, 105.243, 0.00933665, 0.00138521, 0, 0.106736, 
0.301089, 1.77971, 180.289, 0.00659957, 0.00138521, 0, 0.151003, 
0.31106, 1.9792, 225.558, 0.00491132, 0.00382666, 0, 0.56054, 
0.321032, 2.22896, 225.545, 0.00485583, -0.00471839, 0, -0.699063, 
0.331005, 2.50699, 300.598, 0.00152411, -0.00349767, 0, -1.65101, 
0.340976, 2.77246, 180.64, 0.00647317, -0.00105623, 0, -0.117389, 
0.35095, 3.01122, 263.119, 0.00314106, 0.00382666, 0, 0.876452, 
0.360922, 3.23584, 180.723, 0.00683714, 0.00138521, 0, 0.145756, 
0.370896, 3.49659, 254.501, 0.00381341, 0.000164492, 0, 0.0310325, 
0.380868, 3.71022, 240.85, 0.00476994, 0.000164492, 0, 0.0248095, 
0.39084, 4.01496, 294.036, 0.00241872, -0.00227695, 0, -0.677258, 
0.400814, 4.28827, 248.134, 0.00444416, -0.00105623, 0, -0.170983, 
0.410785, 4.5396, 233.242, 0.00533989, 0.00260594, 0, 0.351088, 
0.42076, 4.7925, 247.716, 0.00503506, 0.00260594, 0, 0.372344, 
0.430731, 5.05011, 240.522, 0.00564463, -0.00349767, 0, -0.445788, 
0.440704, 5.32029, 255.837, 0.00527436, 0.00382666, 0, 0.521957, 
0.450679, 5.61403, 293.204, 0.003877, -0.00105623, 0, -0.195996, 
0.460649, 5.90934, 241.734, 0.00622812, -0.00105623, 0, -0.122008, 
0.470626, 6.16066, 262.635, 0.00585092, 0.000164492, 0, 0.0202258, 
0.480595, 6.42299, 211.009, 0.00848084, 0.000164492, 0, 0.0139538, 
0.490568, 6.68374, 248.216, 0.00743786, -0.00105623, 0, -0.102163, 
0.500539, 6.91779, 257.65, 0.00775574, 0.000164492, 0, 0.0152583, 
0.510513, 7.25237, 303.29, 0.00599207, 0.00382666, 0, 0.459439, 
0.520488, 7.55867, 293.179, 0.00677025, 0.00138521, 0, 0.147196, 
0.530462, 7.87911, 345.195, 0.00489915, 0.00260594, 0, 0.382673, 
0.540431, 8.24825, 331.124, 0.00554008, 0.00382666, 0, 0.496922, 
0.550403, 8.62524, 429.101, 0.00147896, 0.00138521, 0, 0.673823, 
0.560376, 9.06035, 345.928, 0.00469499, 0.00138521, 0, 0.21226, 
0.570349, 9.39179, 375.442, 0.00385022, 0.0062681, 0, 1.17121, 
0.580322, 9.78763, 331.098, 0.00574976, -0.00105623, 0, -0.132158, 
0.590296, 10.1521, 425.618, 0.0020616, 0.00260594, 0, 0.90938, 
0.600266, 10.6029, 368.959, 0.00421914, -0.00105623, 0, -0.180102, 
0.610239, 10.9453, 371.244, 0.00459914, 0.00138521, 0, 0.216683, 
0.620211, 11.3459, 346.066, 0.00581745, 0.00138521, 0, 0.171305, 
0.630187, 11.7134, 420.96, 0.00308092, -0.00105623, 0, -0.24664, 
0.640158, 12.1595, 368.568, 0.00524054, 0.00260594, 0, 0.357745, 
0.650131, 12.4941, 329.924, 0.00753295, -0.00227695, 0, -0.217457, 
0.660107, 12.8523, 323.256, 0.00838061, 0.000164492, 0, 0.0141207, 
0.670075, 13.2104, 367.894, 0.00711574, 0.000164492, 0, 0.0166307, 
0.680052, 13.6282, 446.643, 0.00410803, 0.00138521, 0, 0.242588, 
0.690022, 14.112, 398.242, 0.00605724, 0.00260594, 0, 0.30951, 
0.699992, 14.5566, 511.137, 0.00152829, -0.00227695, 0, -1.07185, 
0.709967, 15.0388, 420.473, 0.00533739, -0.00105623, 0, -0.142369, 
0.719938, 15.5367, 454.182, 0.0038801, 0.000164492, 0, 0.0304992, 
0.729911, 15.9609, 459.687, 0.00408438, 0.0062681, 0, 1.10407, 
0.739884, 16.4651, 428.836, 0.00536884, 0.00138521, 0, 0.185619, 
0.749855, 16.9615, 519.074, 0.0016648, 0.000164492, 0, 0.0710834, 
0.759829, 17.3903, 375.975, 0.0081785, 0.000164492, 0, 0.0144696, 
0.769805, 17.8819, 472.527, 0.00431548, 0.000164492, 0, 0.0274221, 
0.779775, 18.3422, 489.281, 0.00401823, 0.00138521, 0, 0.248009, 
0.789747, 18.7506, 255.538, 0.0145635, 0.00382666, 0, 0.189033, 
0.79972, 19.1779, 503.487, 0.00485642, 0.00260594, 0, 0.386041, 
0.809691, 19.6208, 484.29, 0.00628055, 0.00138521, 0, 0.158673, 
