Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00593834, 0, 0, 0.000103411, 0.0192132, 0.1, 133.665, 
0.0159112, 0, 0, 0.000251142, 0.0204339, 0.1, 58.5351, 
0.0258839, 0, 0, 0.000417614, 0.0228753, 0.1, 39.4074, 
0.0358558, 0, 0, 0.000602818, 0.0216546, 0.1, 25.8434, 
0.0458276, 0, 0, 0.00080676, 0.0228753, 0.1, 20.399, 
0.0558013, 0, 0, 0.00102951, 0.0204339, 0.1, 14.2793, 
0.0657735, 0, 0, 0.00127094, 0.0216546, 0.1, 12.2577, 
0.075748, 0, 0, 0.00153143, 0.0228753, 0.1, 10.7462, 
0.0857186, 0, 0, 0.00181008, 0.0204339, 0.1, 8.12153, 
0.0956911, 0, 0, 0.0021078, 0.0228753, 0.1, 7.80771, 
0.105663, 0, 0, 0.00242421, 0.0192132, 0.1, 5.70182, 
0.115636, 0, 0, 0.00275943, 0.0204339, 0.1, 5.32742, 
0.125608, 0, 0, 0.00311331, 0.0204339, 0.1, 4.72186, 
0.135581, 0, 0, 0.003486, 0.0216546, 0.1, 4.46897, 
0.145553, 0, 0, 0.00387742, 0.0204339, 0.1, 3.79134, 
0.155526, 0, 0, 0.00428767, 0.0228753, 0.1, 3.83823, 
0.165498, 0, 0, 0.00471648, 0.0167717, 0.1, 2.55826, 
0.175471, 0.00471239, 15.0362, 0.00483511, 0.0216546, 0.1, 3.22202, 
0.185442, 0.0188496, 15.0978, 0.00525785, 0.0204339, 0.1, 2.79594, 
0.195415, 0.0408407, 22.5676, 0.0055206, 0.0192132, 0.1, 2.50379, 
0.205388, 0.069115, 37.6408, 0.00562399, 0.0265375, 0.1, 3.39469, 
0.215361, 0.11781, 60.3234, 0.00552569, 0.0399654, 0.1, 5.20335, 
0.22533, 0.179071, 67.9737, 0.0057226, 0.0485105, 0.1, 6.09856, 
0.235305, 0.238761, 45.2794, 0.00657935, 0.0558348, 0.1, 6.1053, 
0.245278, 0.284314, 37.616, 0.00718198, 0.0546141, 0.1, 5.47073, 
0.25525, 0.326726, 37.562, 0.00765353, 0.0582762, 0.1, 5.47791, 
0.265222, 0.369137, 45.1506, 0.00798368, 0.0607177, 0.1, 5.47139, 
0.275195, 0.425686, 67.6474, 0.00797802, 0.059497, 0.1, 5.36519, 
0.285168, 0.529358, 105.834, 0.00752103, 0.059497, 0.1, 5.69118, 
0.29514, 0.612611, 67.7431, 0.00874159, 0.0607177, 0.1, 4.99701, 
0.305112, 0.716283, 135.62, 0.00770032, 0.0582762, 0.1, 5.44462, 
0.315084, 0.893783, 165.274, 0.007257, 0.0546141, 0.1, 5.41418, 
0.325059, 0.940907, 7.51733, 0.0111486, 0.0546141, 0.1, 3.52427, 
0.335031, 0.962898, 22.5292, 0.0115158, 0.0558348, 0.1, 3.48816, 
0.345003, 0.994314, 30.2935, 0.0120252, 0.0570555, 0.1, 3.41342, 
0.354979, 1.03358, 44.9225, 0.0123866, 0.0533934, 0.1, 3.10114, 
0.364947, 1.06971, 30.1369, 0.013391, 0.0546141, 0.1, 2.93412, 
0.374926, 1.13097, 67.4798, 0.0132484, 0.0546141, 0.1, 2.9657, 
0.384895, 1.15454, 0, 0.0154319, 0.0521726, 0.1, 2.43225, 
0.394865, 1.16396, 15.0186, 0.0159492, 0.0533934, 0.1, 2.40843, 
0.404837, 1.17496, 7.55302, 0.0169512, 0.0558348, 0.1, 2.36968, 
0.414811, 1.19223, 22.5977, 0.0174819, 0.0546141, 0.1, 2.2475, 
0.424782, 1.22208, 30.1032, 0.0181513, 0.0546141, 0.1, 2.16462, 
0.434758, 1.26449, 52.5059, 0.0184905, 0.059497, 0.1, 2.31489, 
0.444729, 1.32889, 82.4173, 0.0186253, 0.0521726, 0.1, 2.01523, 
0.454705, 1.47341, 149.299, 0.0177639, 0.0533934, 0.1, 2.1624, 
0.464672, 1.59593, 90.6218, 0.0196151, 0.0558348, 0.1, 2.04786, 
0.474646, 1.63206, 14.9702, 0.0221028, 0.0558348, 0.1, 1.81737, 
0.484619, 1.66504, 37.5859, 0.0225576, 0.0570555, 0.1, 1.81966, 
0.494589, 1.72316, 82.7361, 0.022485, 0.0570555, 0.1, 1.82554, 
0.504562, 1.83312, 120.528, 0.02243, 0.0546141, 0.1, 1.7517, 
0.514536, 1.93365, 45.3055, 0.0247888, 0.0546141, 0.1, 1.58502, 
0.524509, 1.97763, 59.6924, 0.0254607, 0.0570555, 0.1, 1.61218, 
0.53448, 2.12843, 232.902, 0.0225018, 0.0558348, 0.1, 1.78515, 
0.544453, 2.67192, 684.258, 0.0125593, 0.0558348, 0.1, 3.19835, 
0.554427, 3.47303, 751.894, 0.00990149, 0.0546141, 0.1, 3.96816, 
0.564399, 4.34482, 911.436, 0.0051231, 0.0509519, 0.1, 7.15506, 
0.57437, 5.23703, 811.164, 0.00574237, 0.0546141, 0.1, 6.84225, 
0.584342, 6.11511, 879.694, 0.00288893, 0.0570555, 0.1, 14.2084, 
0.594313, 6.87695, 623.868, 0.00719625, 0.0546141, 0.1, 5.45988, 
0.604286, 7.39531, 443.386, 0.010675, 0.0533934, 0.1, 3.59835, 
0.614264, 7.6702, 104.663, 0.018219, 0.0521726, 0.1, 2.06017, 
0.624231, 7.70161, 22.6049, 0.0211325, 0.0582762, 0.1, 1.98393, 
0.634204, 7.73303, 37.936, 0.022027, 0.0558348, 0.1, 1.82362, 
0.644176, 7.80057, 90.4292, 0.0220536, 0.0558348, 0.1, 1.82142, 
0.654148, 8.02677, 316.009, 0.0179981, 0.059497, 0.1, 2.37823, 
0.664121, 8.46188, 401.847, 0.0162613, 0.0558348, 0.1, 2.47021, 
0.674093, 9.11533, 812.306, 0.00708907, 0.0570555, 0.1, 5.7902, 
0.684067, 9.85518, 660.062, 0.00946268, 0.0619384, 0.1, 4.70903, 
0.694039, 10.6437, 857.418, 0.00438541, 0.0521726, 0.1, 8.5589, 
0.704012, 11.4558, 727.518, 0.0061116, 0.0546141, 0.1, 6.42888, 
0.713984, 12.2742, 863.374, 0.00227048, 0.0546141, 0.1, 17.305, 
0.723956, 13.0266, 602.796, 0.00694912, 0.0570555, 0.1, 5.90681, 
0.733929, 13.5104, 383.471, 0.011589, 0.0558348, 0.1, 3.46613, 
0.743902, 13.8152, 255.458, 0.0148723, 0.0546141, 0.1, 2.64186, 
0.753876, 14.0508, 216.927, 0.0165099, 0.0546141, 0.1, 2.37983, 
0.763847, 14.2927, 208.869, 0.0175065, 0.0558348, 0.1, 2.29452, 
0.77382, 14.6712, 499.793, 0.0118477, 0.0558348, 0.1, 3.39045, 
0.783792, 15.2854, 647.358, 0.00850546, 0.0497312, 0.1, 4.20646, 
0.793765, 15.9247, 569.805, 0.00982266, 0.0521726, 0.1, 3.82119, 
0.803736, 16.6096, 731.59, 0.00600711, 0.0582762, 0.1, 6.97929, 
