Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00195944, 0, 0, 5.71355e-05, -0.0128806, 1, -159.886, 
0.0119328, -0.00314159, 0, 0.000206802, -0.0116598, 1, -39.9869, 
0.0219086, -0.00471239, 0, 0.00037056, -0.0141013, 1, -26.9886, 
0.0318829, -0.00471239, 0, 0.000548349, -0.0165427, 1, -21.3959, 
0.0418569, -0.00471239, 0, 0.000744863, -0.0165427, 1, -15.7511, 
0.0518332, -0.00471239, 0, 0.000960203, -0.015322, 1, -11.3171, 
0.0618063, -0.00471239, 0, 0.0011942, -0.0141013, 1, -8.3746, 
0.0717827, -0.00471239, 0, 0.00144706, -0.015322, 1, -7.50947, 
0.0817575, -0.00471239, 0, 0.0017186, -0.0116598, 1, -4.8117, 
0.0917324, -0.00471239, 0, 0.00200894, -0.015322, 1, -5.40914, 
0.101708, -0.00471239, 0, 0.00231815, -0.015322, 1, -4.68765, 
0.111682, -0.00314159, -7.51657, 0.00279863, -0.015322, 1, -3.88285, 
0.121658, 0, 15.1992, 0.00266001, -0.0165427, 1, -4.41068, 
0.131632, 0.0015708, 7.56093, 0.00318061, -0.0165427, 1, -3.68874, 
0.141607, 0.015708, 7.52341, 0.00352306, -0.015322, 1, -3.08444, 
0.151582, 0.0361283, 22.5119, 0.00355081, -0.0104391, 1, -2.08505, 
0.161559, 0.0706858, 44.9346, 0.00339935, -0.00921839, 1, -1.92327, 
0.171532, 0.11781, 45.2636, 0.00369112, -0.00799767, 1, -1.53669, 
0.181507, 0.19792, 75.1576, 0.00328388, -0.00433551, 1, -0.93634, 
0.191482, 0.274889, 97.695, 0.00305884, -0.00677695, 1, -1.5713, 
0.201457, 0.362854, 67.7358, 0.003919, 0.000547379, 1, 0.0990591, 
0.211433, 0.420973, 67.5784, 0.00426342, 0.00420954, 1, 0.700258, 
0.221407, 0.530929, 105.456, 0.0036743, 0.00298882, 1, 0.576908, 
0.231381, 0.636173, 105.206, 0.00391666, 0.00787171, 1, 1.42539, 
0.241356, 0.738274, 105.378, 0.00417843, 0.00665099, 1, 1.1289, 
0.251331, 0.892212, 165.326, 0.00305148, 0.0188582, 1, 4.383, 
0.261307, 1.076, 180.407, 0.00279351, 0.0359483, 1, 9.12661, 
0.271283, 1.27392, 195.272, 0.00251636, 0.0518177, 1, 14.6045, 
0.281256, 1.44827, 142.956, 0.00373555, 0.0664664, 1, 12.6191, 
0.291231, 1.59122, 151.038, 0.00380297, 0.0774528, 1, 14.4443, 
0.301206, 1.71531, 112.749, 0.0049168, 0.0859979, 1, 12.4047, 
0.311181, 1.86611, 150.373, 0.00437927, 0.0957637, 1, 15.5089, 
0.321156, 2.01219, 134.705, 0.00499151, 0.112854, 1, 16.0349, 
0.331131, 2.15513, 135.266, 0.00529073, 0.118957, 1, 15.9462, 
0.341109, 2.31535, 157.396, 0.00510624, 0.133606, 1, 18.5569, 
0.351081, 2.485, 165.233, 0.00521077, 0.142151, 1, 19.3477, 
0.361055, 2.70962, 233.82, 0.00389698, 0.162903, 1, 29.6471, 
0.37103, 2.94838, 218.059, 0.0043263, 0.178773, 1, 29.3066, 
0.381004, 3.15102, 172.846, 0.00549947, 0.182435, 1, 23.5271, 
0.39098, 3.32381, 172.806, 0.00583498, 0.19098, 1, 23.2129, 
0.400955, 3.51073, 157.989, 0.00645625, 0.188539, 1, 20.711, 
0.410929, 3.68823, 195.485, 0.00602881, 0.187318, 1, 22.0358, 
0.420906, 3.91128, 209.547, 0.00597525, 0.189759, 1, 22.5231, 
0.43088, 4.15319, 263.053, 0.00505624, 0.193421, 1, 27.1305, 
0.440855, 4.46734, 317.278, 0.00392477, 0.189759, 1, 34.2902, 
0.450828, 4.7548, 235.045, 0.00575002, 0.189759, 1, 23.4053, 
0.460808, 4.98571, 245.712, 0.00581986, 0.187318, 1, 22.8269, 
0.470779, 5.2606, 270.582, 0.00547567, 0.184876, 1, 23.9456, 
0.480753, 5.54177, 248.677, 0.00611259, 0.187318, 1, 21.7338, 
0.490728, 5.8465, 346.325, 0.00419376, 0.189759, 1, 32.0908, 
0.500704, 6.23606, 329.73, 0.00443271, 0.186097, 1, 29.7749, 
0.510679, 6.4921, 261.114, 0.00618065, 0.182435, 1, 20.9341, 
0.520653, 6.81097, 324.146, 0.00499897, 0.189759, 1, 26.9217, 
0.530629, 7.10785, 275.65, 0.0062416, 0.186097, 1, 21.1458, 
0.540604, 7.45971, 368.916, 0.00436498, 0.183656, 1, 29.8403, 
0.550578, 7.84927, 300.943, 0.00577321, 0.184876, 1, 22.7115, 
0.560553, 8.14301, 323.719, 0.00558651, 0.178773, 1, 22.6956, 
0.570528, 8.51057, 353.044, 0.0050603, 0.182435, 1, 25.5689, 
0.580504, 8.8483, 315.541, 0.0060421, 0.183656, 1, 21.5575, 
0.590478, 9.27084, 427.649, 0.00365448, 0.183656, 1, 35.6418, 
0.600452, 9.63684, 271.277, 0.00707811, 0.178773, 1, 17.9128, 
0.610427, 9.96984, 355.013, 0.0055909, 0.182435, 1, 23.1423, 
0.620402, 10.3657, 368.766, 0.00539973, 0.179993, 1, 23.641, 
0.630381, 10.7835, 435.116, 0.00406039, 0.177552, 1, 31.0126, 
0.640352, 11.1872, 308.597, 0.00682016, 0.178773, 1, 18.5903, 
0.650327, 11.5454, 383.472, 0.00551835, 0.181214, 1, 23.2897, 
0.660302, 11.9506, 360.934, 0.00613383, 0.182435, 1, 21.0939, 
0.670278, 12.3983, 481.273, 0.00364865, 0.184876, 1, 35.936, 
0.680252, 12.8098, 308.269, 0.00743419, 0.187318, 1, 17.8701, 
0.690229, 13.1884, 420.038, 0.00537378, 0.189759, 1, 25.044, 
0.700201, 13.6141, 406.741, 0.00580892, 0.19098, 1, 23.317, 
0.710177, 14.1089, 497.274, 0.00388193, 0.195863, 1, 35.7837, 
0.720151, 14.5, 338.86, 0.00749784, 0.193421, 1, 18.2957, 
0.730127, 14.9571, 451.172, 0.00526508, 0.200746, 1, 27.041, 
0.7401, 15.4095, 473.935, 0.00494056, 0.203187, 1, 29.1676, 
0.750077, 15.9232, 405.612, 0.00635901, 0.205629, 1, 22.9337, 
0.760051, 16.319, 436.626, 0.00606854, 0.20807, 1, 24.3168, 
0.770026, 16.8169, 458.135, 0.00568997, 0.206849, 1, 25.7825, 
0.780002, 17.3557, 526.042, 0.00423584, 0.214174, 1, 35.8598, 
0.789976, 17.783, 413.86, 0.00690697, 0.212953, 1, 21.8664, 
0.799951, 18.2904, 481.596, 0.00558783, 0.219057, 1, 27.8032, 
0.809926, 18.8386, 541.48, 0.00432971, 0.220277, 1, 36.0821, 
0.819911, 19.2988, 396.84, 0.00763952, 0.222719, 1, 20.6762, 
0.829875, 19.803, 503.871, 0.00556177, 0.22516, 1, 28.7117, 
