Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00793885, 0, 0, 0.00013673, -0.0238671, 1, -123.799, 
0.017916, -0.00314159, 0, 0.00029771, -0.0238671, 1, -56.8573, 
0.0278897, -0.00314159, 0, 0.000467974, -0.0226463, 1, -34.3208, 
0.0378628, -0.00314159, 0, 0.000656973, -0.0263085, 1, -28.4007, 
0.0478393, -0.00314159, 0, 0.000864798, -0.0263085, 1, -21.5756, 
0.0578129, -0.00314159, 0, 0.00109131, -0.0250878, 1, -16.304, 
0.0677892, -0.00314159, 0, 0.00133666, -0.0250878, 1, -13.3114, 
0.0777626, -0.00314159, 0, 0.00160065, -0.0250878, 1, -11.1159, 
0.0877385, 0, 15.022, 0.00155946, -0.0250878, 1, -11.4095, 
0.0977147, -0.0015708, 0, 0.00218047, -0.0214256, 1, -6.96888, 
0.10769, 0.0015708, 7.50412, 0.00233421, -0.0250878, 1, -7.6226, 
0.117663, 0.00471239, 7.52697, 0.00266328, -0.0263085, 1, -7.00583, 
0.127638, 0.015708, 15.1006, 0.00282952, -0.0214256, 1, -5.37033, 
0.137613, 0.0565487, 37.7585, 0.00260905, -0.0177634, 1, -4.82865, 
0.147588, 0.114668, 67.6602, 0.00220374, -0.0165427, 1, -5.32388, 
0.157563, 0.182212, 67.7606, 0.00241309, -0.0116598, 1, -3.42689, 
0.167538, 0.243473, 52.4455, 0.00298299, -0.00433551, 1, -1.03079, 
0.177513, 0.296881, 45.1971, 0.00342608, -0.00433551, 1, -0.897477, 
0.187489, 0.369137, 83.081, 0.00288633, -0.00555623, 1, -1.36526, 
0.197466, 0.458673, 82.6424, 0.00311618, -0.00677695, 1, -1.54238, 
0.207439, 0.521504, 52.4565, 0.00406785, 0.0017681, 1, 0.308264, 
0.217412, 0.595332, 82.8635, 0.00373587, 0.0017681, 1, 0.335657, 
0.227389, 0.700575, 113.72, 0.00331939, -0.000673342, 1, -0.143866, 
0.237362, 0.860796, 172.994, 0.00216129, 0.00909243, 1, 2.98365, 
0.247337, 1.05243, 172.855, 0.00217228, 0.0188582, 1, 6.15695, 
0.257311, 1.25192, 210.599, 0.00138482, 0.0188582, 1, 9.65798, 
0.267287, 1.3933, 75.1852, 0.00441723, 0.0188582, 1, 3.02783, 
0.277262, 1.53153, 165.627, 0.00274755, 0.0200789, 1, 5.18293, 
0.287237, 1.66819, 104.92, 0.0042673, 0.0200789, 1, 3.33709, 
0.297212, 1.82998, 195.501, 0.00256105, 0.0237411, 1, 6.57451, 
0.307186, 1.97763, 113.702, 0.00452673, 0.0274033, 1, 4.29337, 
0.317161, 2.14414, 180.381, 0.00334483, 0.0237411, 1, 5.03393, 
0.327137, 2.32321, 174.419, 0.00366557, 0.0310654, 1, 6.01058, 
0.337111, 2.56511, 271.081, 0.00166687, 0.028624, 1, 12.1789, 
0.347086, 2.83843, 255.671, 0.00194002, 0.0274033, 1, 10.0179, 
0.357061, 3.05206, 181.507, 0.00364166, 0.0274033, 1, 5.33684, 
0.367036, 3.2217, 157.615, 0.00444122, 0.0310654, 1, 4.96084, 
0.377011, 3.41962, 203.812, 0.0037067, 0.0322861, 1, 6.17745, 
0.386985, 3.63011, 188.014, 0.00425134, 0.0310654, 1, 5.18242, 
0.39696, 3.8406, 210.653, 0.00400993, 0.0310654, 1, 5.49442, 
0.406935, 4.10135, 292.999, 0.00238598, 0.0335069, 1, 9.95972, 
0.41691, 4.4108, 293.25, 0.00235422, 0.0322861, 1, 9.72637, 
0.426887, 4.66684, 187.034, 0.00473205, 0.0347276, 1, 5.20482, 
0.43686, 4.87732, 241.172, 0.00390495, 0.0359483, 1, 6.52896, 
0.446836, 5.12237, 210.486, 0.00477068, 0.0420519, 1, 6.25153, 
0.456809, 5.37055, 256.023, 0.00404893, 0.0396105, 1, 6.93827, 
0.466786, 5.64701, 318.275, 0.00291153, 0.0457141, 1, 11.1355, 
0.476761, 6.02243, 367.999, 0.00175818, 0.0493762, 1, 19.9175, 
0.486735, 6.26276, 180.483, 0.00599731, 0.0457141, 1, 5.40598, 
0.496713, 6.53451, 290.756, 0.00392595, 0.0493762, 1, 8.91979, 
0.506685, 6.81726, 270.192, 0.00457752, 0.0530384, 1, 8.21752, 
0.516659, 7.11257, 323.095, 0.00367269, 0.0530384, 1, 10.2421, 
0.526639, 7.50055, 411.56, 0.00176476, 0.0518177, 1, 20.8244, 
0.536611, 7.85555, 254.853, 0.00510848, 0.0542591, 1, 7.53289, 
0.546585, 8.14144, 322.213, 0.0039855, 0.050597, 1, 9.00374, 
0.556558, 8.48858, 316.432, 0.00422859, 0.0554799, 1, 9.30508, 
0.566536, 8.82945, 374.714, 0.00316913, 0.0554799, 1, 12.4158, 
0.576509, 9.27084, 405.832, 0.00239465, 0.0603627, 1, 17.8776, 
0.586485, 9.57715, 261.899, 0.00571179, 0.0603627, 1, 7.49511, 
0.59646, 9.93057, 365.799, 0.00371556, 0.0689078, 1, 13.153, 
0.606433, 10.284, 338.842, 0.00447619, 0.07257, 1, 11.4982, 
0.616409, 10.7317, 485.697, 0.00133446, 0.0798943, 1, 42.461, 
0.626383, 11.0883, 240.434, 0.00669691, 0.0847772, 1, 8.97812, 
0.636358, 11.4354, 398.299, 0.00366338, 0.0921015, 1, 17.8306, 
0.646333, 11.8234, 324.57, 0.0053767, 0.0969844, 1, 12.7928, 
0.656308, 12.2758, 519.256, 0.00129377, 0.104309, 1, 57.1802, 
0.666283, 12.6748, 285.643, 0.00636018, 0.109192, 1, 12.1759, 
0.676258, 13.0345, 413.75, 0.00398744, 0.118957, 1, 21.1582, 
0.686232, 13.4335, 376.458, 0.00497948, 0.125061, 1, 17.8122, 
0.696209, 13.8953, 477.288, 0.00291171, 0.13971, 1, 34.0298, 
0.706182, 14.2738, 300.441, 0.00692324, 0.142151, 1, 14.562, 
0.716158, 14.6697, 435.637, 0.00436897, 0.149475, 1, 24.2645, 
0.726133, 15.1079, 398.398, 0.0053171, 0.142151, 1, 18.9608, 
0.736106, 15.609, 475.017, 0.0037102, 0.131165, 1, 25.0727, 
0.746082, 15.9891, 345.926, 0.00679447, 0.121399, 1, 12.6718, 
0.756057, 16.4352, 458.232, 0.00464374, 0.114075, 1, 17.4222, 
0.766032, 16.9175, 495.484, 0.00397481, 0.101867, 1, 18.176, 
0.776006, 17.4374, 406.183, 0.00586234, 0.0908808, 1, 10.9947, 
0.785984, 17.8694, 495.356, 0.00429478, 0.0859979, 1, 14.2013, 
0.795957, 18.4034, 526.187, 0.00366084, 0.0737907, 1, 14.2956, 
0.805932, 18.9721, 488.391, 0.00438002, 0.0652456, 1, 10.5647, 
0.815907, 19.426, 488.475, 0.00466867, 0.0579213, 1, 8.79885, 
0.82588, 19.9947, 563.611, 0.00305911, 0.0567006, 1, 13.1454, 
