Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00200441, 0, 0, 5.86237e-05, -0.00543912, 0.2, -713.694, 
0.0119785, 0, 0, 0.00019896, -0.00177695, 0.2, -68.7015, 
0.0219547, 0, 0, 0.000358131, -0.00299767, 0.2, -64.3871, 
0.0319285, 0, 0, 0.000535963, -0.00299767, 0.2, -43.0236, 
0.0419032, 0, 0, 0.000732583, -0.00421839, 0.2, -44.2942, 
0.0518778, 0, 0, 0.00094796, -0.00299767, 0.2, -24.3249, 
0.0618522, 0, 0, 0.00118208, -0.00543912, 0.2, -35.3948, 
0.071828, 0, 0, 0.00143501, -0.00299767, 0.2, -16.0689, 
0.0818023, 0, 0, 0.00170664, -0.00299767, 0.2, -13.5114, 
0.0917772, 0, 0, 0.00199704, -0.000556229, 0.2, -2.14251, 
0.101752, 0, 0, 0.00230618, -0.00421839, 0.2, -14.0705, 
0.111727, 0, 0, 0.00263413, -0.00299767, 0.2, -8.75396, 
0.121701, 0, 0, 0.00298076, -0.00543912, 0.2, -14.0365, 
0.131677, 0, 0, 0.00334633, -0.00177695, 0.2, -4.08473, 
0.141652, 0, 0, 0.00373046, -0.00788056, 0.2, -16.2499, 
0.151627, 0.0015708, 0, 0.00412876, -0.00788056, 0.2, -14.6823, 
0.161601, 0.00314159, 7.4644, 0.00438971, -0.010322, 0.2, -18.0878, 
0.171575, 0.00471239, 0, 0.00498131, -0.0115427, 0.2, -17.8247, 
0.18155, 0.00942478, 7.52546, 0.00526875, -0.0152049, 0.2, -22.1989, 
0.191524, 0.0219911, 22.5559, 0.00539411, -0.0237499, 0.2, -33.8688, 
0.201499, 0.0298451, 0, 0.00633965, -0.0420608, 0.2, -51.035, 
0.211473, 0.0329867, 7.52081, 0.00668812, -0.0457229, 0.2, -52.588, 
0.221449, 0.0345575, 7.52772, 0.00721754, -0.0554887, 0.2, -59.1387, 
0.231423, 0.0361283, 0, 0.00792355, -0.054268, 0.2, -52.6842, 
0.241398, 0.0408407, 7.53851, 0.00832305, -0.062813, 0.2, -58.0529, 
0.251373, 0.0424115, 7.51205, 0.00890951, -0.0676959, 0.2, -58.4474, 
0.261346, 0.0471239, 7.54276, 0.00950371, -0.0713581, 0.2, -57.7573, 
0.271323, 0.0518363, 7.50735, 0.0101185, -0.0774617, 0.2, -58.8881, 
0.281301, 0.0581195, 7.48723, 0.0107476, -0.0835653, 0.2, -59.8095, 
0.291273, 0.0644026, 7.45383, 0.0113951, -0.0872275, 0.2, -58.8834, 
0.301247, 0.0722566, 7.51539, 0.0120536, -0.0933311, 0.2, -59.5618, 
0.311223, 0.0911062, 30.0506, 0.0122283, -0.098214, 0.2, -61.7823, 
0.321196, 0.131947, 60.1963, 0.0121958, -0.103097, 0.2, -65.0268, 
0.331171, 0.19635, 60.3365, 0.0127403, -0.105538, 0.2, -63.7218, 
0.341145, 0.25604, 60.2701, 0.0133216, -0.104318, 0.2, -60.2361, 
0.351123, 0.350288, 119.145, 0.0125854, -0.106759, 0.2, -65.2522, 
0.361096, 0.51365, 188.097, 0.0114466, -0.1092, 0.2, -73.3847, 
0.37107, 0.697434, 150.372, 0.0125009, -0.105538, 0.2, -64.9419, 
0.381045, 0.80896, 67.7832, 0.0147302, -0.103097, 0.2, -53.8384, 
0.391022, 0.885929, 81.971, 0.0150565, -0.1092, 0.2, -55.79, 
0.400997, 1.01316, 157.546, 0.0139629, -0.115304, 0.2, -63.5221, 
0.410969, 1.16396, 142.78, 0.01471, -0.116525, 0.2, -60.9346, 
0.420946, 1.28805, 104.047, 0.0160601, -0.114083, 0.2, -54.6425, 
0.430919, 1.42, 150.228, 0.0156232, -0.117746, 0.2, -57.9737, 
0.440893, 1.59593, 165.441, 0.0157235, -0.114083, 0.2, -55.8124, 
0.450868, 1.77971, 188.026, 0.0156648, -0.120187, 0.2, -59.0186, 
0.460843, 2.02161, 218.467, 0.0152857, -0.114083, 0.2, -57.4107, 
0.470818, 2.14257, 45.1059, 0.019557, -0.115304, 0.2, -45.3522, 
0.480794, 2.2054, 83.3845, 0.0195886, -0.120187, 0.2, -47.1967, 
0.49077, 2.36405, 215.958, 0.0173783, -0.120187, 0.2, -53.1993, 
0.500743, 2.55883, 127.098, 0.0197145, -0.118966, 0.2, -46.4189, 
0.510717, 2.72062, 209.922, 0.0185709, -0.120187, 0.2, -49.783, 
0.520693, 2.98294, 231.316, 0.0184343, -0.105538, 0.2, -44.0393, 
0.530666, 3.22799, 280.698, 0.0177785, -0.12507, 0.2, -54.1144, 
0.540642, 3.53272, 308.443, 0.0174175, -0.12507, 0.2, -55.236, 
0.550616, 3.916, 368.407, 0.0161651, -0.114083, 0.2, -54.2877, 
0.560591, 4.27728, 293.118, 0.0178305, -0.105538, 0.2, -45.5307, 
0.570565, 4.69197, 399.127, 0.0155562, -0.111642, 0.2, -55.2052, 
0.58054, 5.15221, 421.329, 0.0149204, -0.110421, 0.2, -56.9282, 
0.590516, 5.6423, 442.469, 0.0142356, -0.104318, 0.2, -56.3689, 
0.600491, 6.07898, 417.958, 0.0146871, -0.120187, 0.2, -62.9476, 
0.610465, 6.52823, 457.881, 0.0137673, -0.131173, 0.2, -73.2916, 
0.620439, 7.02617, 512.066, 0.0124224, -0.131173, 0.2, -81.2266, 
0.630417, 7.46442, 352.129, 0.015762, -0.105538, 0.2, -51.5058, 
0.640388, 7.8367, 293.58, 0.0171918, -0.098214, 0.2, -43.9449, 
0.650364, 8.165, 322.495, 0.016943, -0.117746, 0.2, -53.4578, 
0.660341, 8.57341, 383.113, 0.0158073, -0.121408, 0.2, -59.0806, 
0.670315, 8.84672, 188.114, 0.0204515, -0.126291, 0.2, -47.5009, 
0.680288, 9.07135, 270.983, 0.0194366, -0.129953, 0.2, -51.4306, 
0.690262, 9.43734, 368.186, 0.0177185, -0.110421, 0.2, -47.9383, 
0.700238, 9.87717, 420.777, 0.0167321, -0.104318, 0.2, -47.9582, 
0.710213, 10.3264, 472.864, 0.0157467, -0.105538, 0.2, -51.5558, 
0.720188, 10.8228, 494.578, 0.0152752, -0.127511, 0.2, -64.2125, 
0.730162, 11.3537, 556.512, 0.0138754, -0.133615, 0.2, -74.0741, 
0.740136, 11.9161, 557.016, 0.0136868, -0.122628, 0.2, -68.9199, 
0.750112, 12.4517, 522.435, 0.0143348, -0.136056, 0.2, -73.0103, 
0.760087, 12.9606, 472.122, 0.0154074, -0.1092, 0.2, -54.5195, 
0.770061, 13.5214, 538.75, 0.0138944, -0.1092, 0.2, -60.4564, 
0.780035, 13.9989, 421.76, 0.0164962, -0.120187, 0.2, -56.0442, 
0.790012, 14.4576, 453.897, 0.0160535, -0.118966, 0.2, -57.0045, 
0.799984, 14.9147, 417.899, 0.017055, -0.12507, 0.2, -56.4101, 
