Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.0059151, -0.0015708, -7.53161, 0.00027082, -0.00555623, 0.5, -14.5506, 
0.0158904, -0.0188496, 0, 0.000312639, -0.00677695, 0.5, -15.3735, 
0.0258653, -0.0188496, 0, 0.000479113, -0.00555623, 0.5, -8.22475, 
0.035841, -0.0188496, 0, 0.000664372, -0.00799767, 0.5, -8.53755, 
0.045815, -0.0188496, 0, 0.000868323, -0.00311479, 0.5, -2.54406, 
0.05579, -0.0188496, 0, 0.00109107, -0.00799767, 0.5, -5.19868, 
0.0657646, -0.015708, 0, 0.00132312, -0.00555623, 0.5, -2.97825, 
0.0757406, -0.015708, 0, 0.00158342, -0.00677695, 0.5, -3.03543, 
0.0857147, -0.0015708, 7.51665, 0.00166258, -0.00921839, 0.5, -3.93236, 
0.095689, -0.00314159, 15.0634, 0.00180696, -0.00799767, 0.5, -3.13904, 
0.105664, 0.00628319, 0, 0.00241069, -0.00799767, 0.5, -2.3529, 
0.11564, 0.00785398, 0, 0.00274129, -0.00555623, 0.5, -1.43749, 
0.125615, 0.0188496, 22.5461, 0.00259018, -0.00433551, 0.5, -1.18711, 
0.135589, 0.0486947, 30.1143, 0.0027149, -0.00555623, 0.5, -1.45147, 
0.145563, 0.084823, 38.0369, 0.00283206, -0.00311479, 0.5, -0.780022, 
0.155538, 0.127235, 45.6149, 0.00295629, -0.00311479, 0.5, -0.747243, 
0.165514, 0.171217, 37.6203, 0.00342096, -0.00189406, 0.5, -0.39267, 
0.175488, 0.213628, 45.1053, 0.00358479, -0.00311479, 0.5, -0.616234, 
0.185464, 0.284314, 75.2014, 0.00320894, 0.0017681, 0.5, 0.390774, 
0.195438, 0.344004, 60.69, 0.00381913, -0.00433551, 0.5, -0.805111, 
0.205414, 0.444535, 120.288, 0.00277338, 0.0017681, 0.5, 0.452145, 
0.215391, 0.607898, 180.097, 0.0015537, 0.0139753, 0.5, 6.37934, 
0.225363, 0.779115, 166.979, 0.00185605, 0.028624, 0.5, 10.9376, 
0.235338, 0.950332, 165.566, 0.00193235, 0.0420519, 0.5, 15.4341, 
0.245314, 1.05243, 59.688, 0.00442346, 0.0457141, 0.5, 7.32941, 
0.25529, 1.14668, 121.404, 0.00344528, 0.0542591, 0.5, 11.1694, 
0.265262, 1.26606, 97.9163, 0.00419542, 0.0652456, 0.5, 11.0295, 
0.275237, 1.39487, 120.464, 0.00397218, 0.0737907, 0.5, 13.1751, 
0.285213, 1.50796, 90.0627, 0.00492404, 0.0859979, 0.5, 12.3865, 
0.295188, 1.64305, 173.185, 0.00345043, 0.094543, 0.5, 19.4329, 
0.305163, 1.77971, 82.6147, 0.00562918, 0.109192, 0.5, 13.757, 
0.315138, 1.88496, 135.637, 0.00491321, 0.116516, 0.5, 16.819, 
0.325111, 2.08131, 203.597, 0.00362977, 0.126282, 0.5, 24.6742, 
0.335088, 2.28394, 188.045, 0.0040957, 0.143372, 0.5, 24.8265, 
0.345064, 2.52741, 224.574, 0.00336734, 0.161683, 0.5, 34.0531, 
0.355037, 2.66407, 120.317, 0.00592573, 0.169007, 0.5, 20.2276, 
0.365012, 2.84471, 157.93, 0.00540026, 0.182435, 0.5, 23.9593, 
0.374987, 3.00336, 165.53, 0.00558799, 0.188539, 0.5, 23.929, 
0.384962, 3.19029, 195.859, 0.00523353, 0.200746, 0.5, 27.204, 
0.394936, 3.35679, 150.522, 0.00654404, 0.212953, 0.5, 23.0791, 
0.404913, 3.54372, 195.419, 0.00592248, 0.222719, 0.5, 26.6707, 
0.414887, 3.77619, 240.741, 0.00517359, 0.233705, 0.5, 32.0374, 
0.424861, 4.03223, 225.664, 0.00563766, 0.249575, 0.5, 31.3966, 
0.434837, 4.26471, 227.589, 0.00583544, 0.266665, 0.5, 32.4095, 
0.444811, 4.4108, 142.724, 0.00812879, 0.267885, 0.5, 23.3724, 
0.454786, 4.64327, 225.498, 0.00667068, 0.282534, 0.5, 30.0387, 
0.464763, 4.81763, 173.191, 0.00823503, 0.287417, 0.5, 24.753, 
0.474738, 5.06896, 270.907, 0.00644487, 0.304507, 0.5, 33.5092, 
0.484714, 5.29358, 254.688, 0.0071404, 0.30939, 0.5, 30.7301, 
0.494687, 5.62502, 314.869, 0.00593375, 0.319156, 0.5, 38.1465, 
0.50466, 5.88106, 202.886, 0.00857714, 0.311831, 0.5, 25.7845, 
0.514635, 6.13239, 293.037, 0.0070204, 0.30939, 0.5, 31.2554, 
0.524611, 6.42299, 285.276, 0.00741545, 0.314273, 0.5, 30.0573, 
0.534587, 6.69788, 242.424, 0.00861139, 0.304507, 0.5, 25.0787, 
0.544559, 7.04345, 385.528, 0.0057188, 0.314273, 0.5, 38.9747, 
0.554535, 7.43301, 293.08, 0.00764713, 0.306949, 0.5, 28.4674, 
0.564512, 7.70947, 321.732, 0.00739783, 0.302066, 0.5, 28.9586, 
0.574485, 8.07861, 338.53, 0.00713573, 0.305728, 0.5, 30.3863, 
0.584464, 8.40533, 344.24, 0.00725375, 0.304507, 0.5, 29.7725, 
0.594434, 8.86715, 459.164, 0.00469572, 0.305728, 0.5, 46.1757, 
0.604412, 9.22372, 299.9, 0.00821674, 0.295962, 0.5, 25.5457, 
0.614384, 9.60542, 391.556, 0.00642413, 0.298403, 0.5, 32.9435, 
0.624359, 9.9777, 323.188, 0.0080312, 0.293521, 0.5, 25.9202, 
0.634334, 10.4269, 489.356, 0.00451358, 0.291079, 0.5, 45.7373, 
0.644309, 10.8369, 341.849, 0.00770223, 0.287417, 0.5, 26.4653, 
0.654284, 11.2249, 436.226, 0.00591, 0.287417, 0.5, 34.491, 
0.66426, 11.6569, 404.984, 0.00663573, 0.282534, 0.5, 30.1969, 
0.674235, 12.1564, 480.948, 0.00493137, 0.280093, 0.5, 40.2824, 
0.684209, 12.535, 338.11, 0.00819142, 0.271548, 0.5, 23.5108, 
0.694185, 13.0015, 458.779, 0.00568772, 0.266665, 0.5, 33.2513, 
0.704158, 13.4664, 511.917, 0.00462151, 0.267885, 0.5, 41.1099, 
0.714133, 13.9581, 368.305, 0.00761515, 0.265444, 0.5, 24.7215, 
0.724111, 14.3602, 464.178, 0.00588118, 0.269106, 0.5, 32.4519, 
0.734085, 14.833, 428.608, 0.00670468, 0.271548, 0.5, 28.7243, 
0.744058, 15.3404, 480.679, 0.00560885, 0.272768, 0.5, 34.4906, 
0.754034, 15.7551, 420.445, 0.00716217, 0.27643, 0.5, 27.373, 
0.764008, 16.2452, 450.94, 0.00660731, 0.277651, 0.5, 29.8027, 
0.773983, 16.7415, 504.41, 0.00557134, 0.288638, 0.5, 36.743, 
0.78396, 17.1704, 352.432, 0.0090605, 0.294741, 0.5, 23.0712, 
0.793932, 17.6196, 505.776, 0.00611084, 0.304507, 0.5, 35.3409, 
