Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00989095, -0.00314159, -15.1125, 0.000800007, -0.0178085, 1, -16.0147, 
0.0198623, -0.00314159, 0, 0.000592732, -0.0178085, 1, -21.6149, 
0.0298379, -0.00314159, 0, 0.000910364, -0.0190292, 1, -15.038, 
0.0398077, -0.00314159, 0, 0.00127778, -0.0214707, 1, -12.0886, 
0.0497806, -0.00314159, 0, 0.00169528, -0.0275743, 1, -11.7017, 
0.0597532, -0.00314159, 0, 0.00216282, -0.0214707, 1, -7.14184, 
0.0697276, -0.0015708, 0, 0.0026678, -0.0214707, 1, -5.78998, 
0.0796984, -0.0015708, 0, 0.00323559, -0.0239121, 1, -5.31679, 
0.0896698, 0.0015708, 0, 0.00382741, -0.0226914, 1, -4.26521, 
0.0996431, 0.0109956, 22.5589, 0.00371089, -0.0214707, 1, -4.16249, 
0.109616, 0.0518363, 52.6838, 0.00315518, -0.0178085, 1, -4.06059, 
0.11959, 0.113097, 60.5436, 0.00318602, -0.0202499, 1, -4.57257, 
0.129561, 0.146084, 0, 0.00564123, -0.0239121, 1, -3.0495, 
0.139535, 0.179071, 52.5874, 0.00459292, -0.0226914, 1, -3.55432, 
0.149508, 0.221482, 37.6217, 0.00564115, -0.0214707, 1, -2.73819, 
0.159481, 0.274889, 75.1536, 0.00500226, -0.0263536, 1, -3.79016, 
0.169452, 0.344004, 67.7427, 0.00569939, -0.0251328, 1, -3.17248, 
0.179425, 0.419403, 67.6687, 0.00616599, -0.0226914, 1, -2.64755, 
0.189397, 0.519934, 120.384, 0.00482289, -0.0239121, 1, -3.56694, 
0.19937, 0.639314, 121.247, 0.00500817, -0.0165878, 1, -2.38284, 
0.209341, 0.782257, 150.745, 0.00415495, -0.0153671, 1, -2.66079, 
0.219316, 0.90792, 96.9012, 0.0061107, -0.0141463, 1, -1.66547, 
0.229288, 1.01631, 91.1039, 0.00674126, -0.0165878, 1, -1.77024, 
0.239262, 1.12469, 97.6465, 0.00703609, -0.0104842, 1, -1.07198, 
0.249234, 1.22679, 82.843, 0.00810111, -0.00804273, 1, -0.71424, 
0.259207, 1.34617, 127.492, 0.00721229, -0.00315984, 1, -0.315193, 
0.269179, 1.47969, 144.349, 0.00713051, -0.000718395, 1, -0.0724816, 
0.279151, 1.62892, 128.503, 0.00800157, 0.00294377, 1, 0.264676, 
0.289124, 1.77343, 142.825, 0.00801332, 0.00782666, 1, 0.702666, 
0.299097, 1.94936, 158.002, 0.00779622, 0.0102681, 1, 0.947526, 
0.30907, 2.09701, 150.573, 0.00856541, 0.0102681, 1, 0.862437, 
0.319043, 2.30907, 225.882, 0.00627103, 0.00660594, 1, 0.757845, 
0.329014, 2.5227, 203.299, 0.00708824, 0.0127095, 1, 1.28996, 
0.338987, 2.70962, 165.392, 0.00865104, 0.0114888, 1, 0.955415, 
0.348961, 2.85257, 105.187, 0.0113161, 0.0114888, 1, 0.730405, 
0.358932, 2.98923, 144.38, 0.0109587, 0.0102681, 1, 0.674088, 
0.368906, 3.12746, 134.922, 0.0121693, 0.00660594, 1, 0.390529, 
0.378877, 3.31438, 195.839, 0.0108249, 0.00782666, 1, 0.520162, 
0.38885, 3.46518, 127.987, 0.0138678, 0.0102681, 1, 0.53268, 
0.398825, 3.67252, 270.734, 0.00989198, 0.0127095, 1, 0.92434, 
0.408797, 4.08721, 378.308, 0.00541231, 0.0102681, 1, 1.36487, 
0.418769, 4.38409, 270.209, 0.0087004, 0.0102681, 1, 0.849056, 
0.428742, 4.71239, 338.437, 0.00624744, 0.00782666, 1, 0.901279, 
0.438713, 5.04383, 308.741, 0.00689567, 0.0102681, 1, 1.07127, 
0.448688, 5.36584, 322.662, 0.0063009, 0.015151, 1, 1.72991, 
0.458659, 5.71927, 346.281, 0.00519716, 0.0102681, 1, 1.42138, 
0.468633, 6.01615, 255.084, 0.00820632, 0.0102681, 1, 0.900174, 
0.478605, 6.31303, 286.458, 0.00741121, 0.0114888, 1, 1.11525, 
0.488578, 6.62562, 270.504, 0.00803063, 0.0114888, 1, 1.02923, 
0.498549, 6.91465, 293.552, 0.00765922, 0.023696, 1, 2.22575, 
0.508523, 7.24608, 324.545, 0.00675081, 0.0432276, 1, 4.6067, 
0.518496, 7.4817, 195.642, 0.0116829, 0.0615384, 1, 3.7895, 
0.528467, 7.71889, 263.74, 0.0104626, 0.0822907, 1, 5.65844, 
0.538441, 7.93409, 165.794, 0.0146853, 0.103043, 1, 5.04801, 
0.548413, 8.18542, 278.394, 0.0120545, 0.13234, 1, 7.89818, 
0.558387, 8.4446, 234.541, 0.0143262, 0.155534, 1, 7.81052, 
0.568358, 8.72106, 293.566, 0.0132767, 0.177507, 1, 9.61859, 
0.578332, 8.96453, 180.704, 0.0179415, 0.183611, 1, 7.36249, 
0.588304, 9.16245, 180.874, 0.0194692, 0.195818, 1, 7.23584, 
0.598276, 9.32425, 172.952, 0.0215913, 0.193376, 1, 6.44332, 
0.608249, 9.62427, 421.774, 0.014591, 0.203142, 1, 10.0161, 
0.618221, 10.0123, 249.976, 0.0201512, 0.198259, 1, 7.07813, 
0.628193, 10.3987, 467.203, 0.0135519, 0.201921, 1, 10.7193, 
0.638166, 10.9202, 474.457, 0.0125198, 0.19948, 1, 11.4627, 
0.648139, 11.4008, 474.576, 0.0120872, 0.195818, 1, 11.655, 
0.658113, 11.8705, 482.749, 0.0115418, 0.198259, 1, 12.358, 
0.668084, 12.3763, 394.166, 0.0137938, 0.192156, 1, 10.022, 
0.678058, 12.7517, 420.416, 0.0135335, 0.193376, 1, 10.2797, 
0.688031, 13.1538, 360.785, 0.0158064, 0.193376, 1, 8.80148, 
0.698002, 13.5968, 465.818, 0.0126302, 0.190935, 1, 10.8758, 
0.707977, 13.9707, 313.033, 0.0181621, 0.188493, 1, 7.46649, 
0.717948, 14.4026, 444.322, 0.0143421, 0.194597, 1, 9.76135, 
0.72792, 14.844, 421.962, 0.0153301, 0.193376, 1, 9.07496, 
0.737895, 15.265, 343.162, 0.018311, 0.194597, 1, 7.64556, 
0.747868, 15.6373, 365.832, 0.0185369, 0.198259, 1, 7.69454, 
0.757839, 15.9891, 390.668, 0.0189041, 0.200701, 1, 7.63797, 
0.767811, 16.418, 467.128, 0.0170872, 0.200701, 1, 8.45015, 
0.777786, 17.1138, 626.18, 0.0105975, 0.211687, 1, 14.3706, 
0.787757, 17.5866, 504.176, 0.014758, 0.210466, 1, 10.2598, 
0.797731, 18.1883, 587.188, 0.0115064, 0.210466, 1, 13.1592, 
0.807702, 18.6893, 398.989, 0.0176246, 0.211687, 1, 8.64094, 
0.817674, 19.1417, 490.279, 0.0154039, 0.220232, 1, 10.2858, 
0.827647, 19.6145, 429.354, 0.0178522, 0.222674, 1, 8.97349, 
