Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00989222, -0.00314159, -7.52294, 0.000333992, -0.0202049, 0.5, -42.9043, 
0.0198688, -0.00471239, 0, 0.000336385, -0.0202049, 0.5, -42.5991, 
0.0298418, -0.00471239, 0, 0.000510278, -0.0214256, 0.5, -29.7788, 
0.0398173, -0.00471239, 0, 0.00070301, -0.0214256, 0.5, -21.6149, 
0.0497907, -0.00471239, 0, 0.000914424, -0.0250878, 0.5, -19.4579, 
0.0597664, -0.00471239, 0, 0.00114466, -0.0238671, 0.5, -14.7877, 
0.0697414, -0.00314159, 0, 0.00138892, -0.0226463, 0.5, -11.5638, 
0.0797166, -0.00314159, 0, 0.00165667, -0.0238671, 0.5, -10.2175, 
0.0896906, -0.00314159, 0, 0.00194311, -0.0238671, 0.5, -8.71129, 
0.0996661, -0.00314159, 0, 0.00224839, -0.0202049, 0.5, -6.37332, 
0.109641, 0, 7.51782, 0.00240551, -0.0189842, 0.5, -5.59713, 
0.119616, 0, 0, 0.0029057, -0.0214256, 0.5, -5.22954, 
0.129591, 0.0015708, 0, 0.00326258, -0.0226463, 0.5, -4.92286, 
0.139566, 0.00942478, 15.0145, 0.00330484, -0.0214256, 0.5, -4.59794, 
0.149542, 0.0518363, 37.5916, 0.00310375, -0.0202049, 0.5, -4.6169, 
0.159518, 0.0942478, 52.3016, 0.00308672, -0.0226463, 0.5, -5.20334, 
0.16949, 0.169646, 98.6221, 0.00232635, -0.0214256, 0.5, -6.53189, 
0.179465, 0.25604, 60.1232, 0.00332877, -0.0202049, 0.5, -4.30481, 
0.18944, 0.304734, 53.0024, 0.00380586, -0.0177634, 0.5, -3.31021, 
0.199417, 0.381704, 83.1536, 0.00343634, -0.0141013, 0.5, -2.91034, 
0.209391, 0.457102, 75.2047, 0.0038881, -0.00311479, 0.5, -0.568162, 
0.219365, 0.535642, 82.5684, 0.00402856, 0.00298882, 0.5, 0.526176, 
0.22934, 0.628319, 90.2318, 0.00413902, 0.0103132, 0.5, 1.76716, 
0.239316, 0.731991, 105.272, 0.00408093, 0.0188582, 0.5, 3.27734, 
0.249289, 0.892212, 195.893, 0.00228873, 0.0261825, 0.5, 8.11331, 
0.259265, 1.1027, 186.472, 0.00246069, 0.0396105, 0.5, 11.4165, 
0.269239, 1.28334, 180.765, 0.00266151, 0.0481555, 0.5, 12.8321, 
0.279216, 1.40586, 75.1469, 0.00514897, 0.0530384, 0.5, 7.30551, 
0.289189, 1.50639, 113.639, 0.00470266, 0.0518177, 0.5, 7.81475, 
0.299167, 1.63363, 135.197, 0.00455001, 0.0542591, 0.5, 8.45749, 
0.30914, 1.77971, 129.1, 0.00493844, 0.0603627, 0.5, 8.66883, 
0.319115, 1.9258, 156.788, 0.004639, 0.0713492, 0.5, 10.908, 
0.32909, 2.09387, 112.393, 0.00580073, 0.0750114, 0.5, 9.17119, 
0.339064, 2.23053, 180.267, 0.00472421, 0.0823357, 0.5, 12.3606, 
0.349044, 2.46301, 253.761, 0.00326264, 0.0933222, 0.5, 20.286, 
0.359014, 2.73633, 279.071, 0.00270438, 0.105529, 0.5, 27.675, 
0.368989, 2.96881, 157.807, 0.00535828, 0.114075, 0.5, 15.0989, 
0.378964, 3.14159, 180.371, 0.00519781, 0.120178, 0.5, 16.3978, 
0.388938, 3.35365, 218.636, 0.00460931, 0.131165, 0.5, 20.1819, 
0.398914, 3.54529, 180.575, 0.00570069, 0.134827, 0.5, 16.7737, 
0.408889, 3.76363, 220.012, 0.00510496, 0.149475, 0.5, 20.7663, 
0.418863, 3.98825, 218.187, 0.00537467, 0.162903, 0.5, 21.4961, 
0.428839, 4.28827, 300.714, 0.00367045, 0.177552, 0.5, 34.3073, 
0.438814, 4.55688, 210.235, 0.00570271, 0.189759, 0.5, 23.5995, 
0.448788, 4.76108, 203.122, 0.00620059, 0.201966, 0.5, 23.1008, 
0.458764, 4.97785, 172.879, 0.00716414, 0.20807, 0.5, 20.5981, 
0.46874, 5.17106, 210.203, 0.00680206, 0.221498, 0.5, 23.0946, 
0.478713, 5.42553, 249.858, 0.00622602, 0.232485, 0.5, 26.4828, 
0.488687, 5.72555, 315.749, 0.00498248, 0.248354, 0.5, 35.3514, 
0.498662, 6.06642, 308.371, 0.00516975, 0.260561, 0.5, 35.7455, 
0.508638, 6.3146, 203.014, 0.0077062, 0.269106, 0.5, 24.7665, 
0.518613, 6.5675, 263.411, 0.00677581, 0.282534, 0.5, 29.5727, 
0.528586, 6.84553, 273.358, 0.00684456, 0.2923, 0.5, 30.2875, 
0.538562, 7.10628, 255.733, 0.00756194, 0.299624, 0.5, 28.1012, 
0.548538, 7.48327, 391.151, 0.00474398, 0.314273, 0.5, 46.9835, 
0.558513, 7.80843, 247.709, 0.00794164, 0.316714, 0.5, 28.2838, 
0.568487, 8.07546, 277.617, 0.00770067, 0.320376, 0.5, 29.5062, 
0.578461, 8.38177, 312.307, 0.00725997, 0.328922, 0.5, 32.132, 
0.588436, 8.69436, 324.273, 0.00729592, 0.336246, 0.5, 32.6857, 
0.598413, 9.08863, 420.817, 0.00533428, 0.344791, 0.5, 45.8417, 
0.608388, 9.43577, 293.125, 0.00822912, 0.273989, 0.5, 23.6135, 
0.61836, 9.81905, 416.34, 0.00577828, 0.25812, 0.5, 31.6813, 
0.628336, 10.2149, 354.511, 0.0071855, 0.230043, 0.5, 22.7056, 
0.638313, 10.6751, 519.539, 0.00366665, 0.209291, 0.5, 40.4819, 
0.648287, 11.1291, 323.365, 0.00775075, 0.184876, 0.5, 16.9168, 
0.65826, 11.5155, 450.603, 0.00528129, 0.177552, 0.5, 23.8433, 
0.668236, 11.9867, 435.989, 0.00554784, 0.15802, 0.5, 20.2009, 
0.678212, 12.5035, 491.793, 0.004222, 0.145813, 0.5, 24.494, 
0.68819, 12.8931, 368.634, 0.00704494, 0.131165, 0.5, 13.2045, 
0.698162, 13.38, 464.465, 0.00500789, 0.112854, 0.5, 15.9824, 
0.708135, 13.9157, 592.855, 0.00216016, 0.107971, 0.5, 35.4489, 
0.718109, 14.3712, 323.045, 0.00791264, 0.101867, 0.5, 9.13049, 
0.728087, 14.8142, 499.823, 0.00437032, 0.100647, 0.5, 16.333, 
0.738059, 15.3608, 557.845, 0.00301838, 0.104309, 0.5, 24.5091, 
0.748035, 15.876, 416.755, 0.00595229, 0.104309, 0.5, 12.4285, 
0.75801, 16.3426, 503.215, 0.00428493, 0.101867, 0.5, 16.8606, 
0.767986, 16.8751, 548.76, 0.00329543, 0.105529, 0.5, 22.7113, 
0.777962, 17.4123, 438.614, 0.00557154, 0.109192, 0.5, 13.8994, 
0.787934, 17.8521, 458.047, 0.00544442, 0.10675, 0.5, 13.9059, 
