Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00989531, -0.0015708, 7.52572, 1.4629e-05, -0.017222, 0.5, -846.942, 
0.0198717, -0.00471239, 0, 0.000336892, -0.0184427, 0.5, -39.3839, 
0.029846, -0.00471239, 0, 0.000510836, -0.0160013, 0.5, -22.5351, 
0.0398213, -0.00471239, 0, 0.000703565, -0.0221049, 0.5, -22.6032, 
0.049796, -0.00471239, 0, 0.000915024, -0.0208842, 0.5, -16.4199, 
0.059772, -0.00471239, 0, 0.00114528, -0.0233256, 0.5, -14.6523, 
0.0697469, -0.00471239, 0, 0.00139434, -0.0184427, 0.5, -9.5157, 
0.0797226, -0.00471239, 0, 0.00166203, -0.0208842, 0.5, -9.03992, 
0.0896977, -0.00314159, -7.52439, 0.00210139, -0.0221049, 0.5, -7.56777, 
0.0996724, -0.00314159, 0, 0.00224905, -0.017222, 0.5, -5.50897, 
0.109648, -0.0015708, 0, 0.00256836, -0.0233256, 0.5, -6.53375, 
0.119623, -0.0015708, 0, 0.00291116, -0.0208842, 0.5, -5.16103, 
0.1296, 0, 0, 0.00326805, -0.0208842, 0.5, -4.59741, 
0.139574, 0.00314159, 7.50766, 0.00348168, -0.017222, 0.5, -3.55861, 
0.149554, 0.00785398, 7.43671, 0.00386868, -0.0257671, 0.5, -4.79167, 
0.159524, 0.0424115, 45.1182, 0.00339294, -0.0184427, 0.5, -3.91051, 
0.169501, 0.0486947, 0, 0.00475562, -0.017222, 0.5, -2.60532, 
0.179475, 0.0549779, 15.0396, 0.00487708, -0.017222, 0.5, -2.54044, 
0.189449, 0.069115, 15.0487, 0.00530851, -0.0135598, 0.5, -1.83767, 
0.199426, 0.0895354, 22.7532, 0.00557879, -0.0147806, 0.5, -1.90606, 
0.209401, 0.120951, 30.0866, 0.00584248, -0.0123391, 0.5, -1.5194, 
0.219375, 0.15708, 37.9599, 0.00609948, -0.0111184, 0.5, -1.3114, 
0.229352, 0.205774, 52.6023, 0.00619593, -0.00379406, 0.5, -0.440538, 
0.239326, 0.271748, 83.4784, 0.00591899, -0.00745623, 0.5, -0.906268, 
0.249301, 0.386416, 120.376, 0.00538886, -0.00989767, 0.5, -1.32136, 
0.259276, 0.540354, 165.211, 0.00459337, -0.00623551, 0.5, -0.97662, 
0.269251, 0.716283, 165.602, 0.00468152, -0.00989767, 0.5, -1.52101, 
0.279228, 0.890642, 172.669, 0.00465344, -0.00257334, 0.5, -0.39784, 
0.289202, 1.02416, 120.306, 0.0060111, -0.00257334, 0.5, -0.307985, 
0.299177, 1.13883, 97.7593, 0.00681969, -0.000131899, 0.5, -0.0139143, 
0.309151, 1.23465, 82.7361, 0.00754597, -0.00623551, 0.5, -0.594487, 
0.319127, 1.32732, 97.6693, 0.00767313, -0.00135262, 0.5, -0.12682, 
0.329102, 1.44513, 112.988, 0.00773544, -0.00501479, 0.5, -0.466394, 
0.339077, 1.53938, 75.1533, 0.00900062, -0.000131899, 0.5, -0.0105428, 
0.349053, 1.64462, 105.417, 0.00882508, -0.00379406, 0.5, -0.309294, 
0.359028, 1.76715, 135.266, 0.00862535, -0.00379406, 0.5, -0.316456, 
0.369002, 1.89909, 120.064, 0.00935953, -0.00379406, 0.5, -0.291632, 
0.378981, 2.07502, 187.666, 0.00824765, 0.00841315, 0.5, 0.733861, 
0.388953, 2.28865, 188.072, 0.00844611, 0.0377105, 0.5, 3.21211, 
0.398928, 2.50071, 202.864, 0.00836822, 0.0657871, 0.5, 5.65578, 
0.408906, 2.67507, 142.412, 0.00999836, 0.0865393, 0.5, 6.22687, 
0.418879, 2.79759, 120.094, 0.0110032, 0.0938637, 0.5, 6.13709, 
0.428854, 2.9421, 150.473, 0.0108576, 0.113395, 0.5, 7.51358, 
0.43883, 3.08347, 135.176, 0.0116969, 0.134147, 0.5, 8.25085, 
0.448804, 3.26097, 203.156, 0.0107023, 0.162224, 0.5, 10.9049, 
0.45878, 3.51701, 245.891, 0.0100211, 0.192742, 0.5, 13.8371, 
0.468755, 3.79819, 315.919, 0.0087087, 0.22326, 0.5, 18.4435, 
0.47873, 4.15947, 346.456, 0.00800333, 0.259882, 0.5, 23.361, 
0.488705, 4.43279, 212.278, 0.0110302, 0.287958, 0.5, 18.7816, 
0.498682, 4.67155, 233.452, 0.0109273, 0.306269, 0.5, 20.164, 
0.508656, 4.92759, 255.292, 0.0107752, 0.32458, 0.5, 21.6712, 
0.518631, 5.15378, 188.427, 0.0125896, 0.344112, 0.5, 19.664, 
0.528606, 5.41768, 301.072, 0.0105503, 0.353877, 0.5, 24.1309, 
0.538581, 5.72241, 248.729, 0.011863, 0.364864, 0.5, 22.1269, 
0.548555, 5.88106, 120.421, 0.0152234, 0.369747, 0.5, 17.4734, 
0.558532, 6.04757, 189.231, 0.0144511, 0.373409, 0.5, 18.5895, 
0.568508, 6.21093, 149.36, 0.0159843, 0.378292, 0.5, 17.0262, 
0.578483, 6.39628, 179.161, 0.0160097, 0.377071, 0.5, 16.9443, 
0.588457, 6.56279, 141.71, 0.0175187, 0.380733, 0.5, 15.6352, 
0.598432, 6.72615, 195.557, 0.0171424, 0.380733, 0.5, 15.9785, 
0.608408, 7.05445, 350.648, 0.0141729, 0.380733, 0.5, 19.3262, 
0.618381, 7.39688, 263.317, 0.0162534, 0.379513, 0.5, 16.7984, 
0.628357, 7.63721, 241.076, 0.0172974, 0.377071, 0.5, 15.6829, 
0.638333, 7.8367, 172.478, 0.0194541, 0.380733, 0.5, 14.0797, 
0.648308, 8.05819, 248.247, 0.0185395, 0.380733, 0.5, 14.7743, 
0.658284, 8.3048, 262.903, 0.0188484, 0.380733, 0.5, 14.5322, 
0.668258, 8.63153, 346.014, 0.0175018, 0.380733, 0.5, 15.6504, 
0.678234, 8.99752, 337.84, 0.0179683, 0.380733, 0.5, 15.244, 
0.688208, 9.31796, 310.674, 0.0189874, 0.381954, 0.5, 14.4721, 
0.698183, 9.73737, 488.719, 0.0154309, 0.383175, 0.5, 17.8645, 
0.708159, 10.3186, 617.131, 0.0124473, 0.388058, 0.5, 22.4289, 
0.718134, 10.9799, 562.352, 0.0130796, 0.390499, 0.5, 21.4788, 
0.728111, 11.5454, 539.712, 0.0133443, 0.385616, 0.5, 20.7895, 
0.738084, 12.1077, 473.573, 0.0145472, 0.39172, 0.5, 19.3723, 
0.748062, 12.4611, 283.689, 0.0189905, 0.396603, 0.5, 15.0246, 
0.758035, 12.8413, 405.711, 0.0168355, 0.397823, 0.5, 17, 
0.768015, 13.2371, 367.381, 0.0180134, 0.401486, 0.5, 16.0346, 
0.777984, 13.6408, 323.736, 0.019296, 0.397823, 0.5, 14.8323, 
0.787964, 13.8733, 193.95, 0.0229187, 0.400265, 0.5, 12.5644, 
