Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00191385, 0, 0, 5.19205e-05, 0.00700594, 0, 0, 
0.0118889, 0, 0, 0.000192102, 0.0118888, 0, 0, 
0.0218617, 0, 0, 0.000351012, 0.00700594, 0, 0, 
0.0318373, 0, 0, 0.000528737, 0.00578521, 0, 0, 
0.0418111, 0, 0, 0.000725165, 0.0106681, 0, 0, 
0.0517858, 0, 0, 0.000940379, 0.00456449, 0, 0, 
0.0617602, 0, 0, 0.00117432, 0.00700594, 0, 0, 
0.071735, 0, 0, 0.00142705, 0.00456449, 0, 0, 
0.0817087, 0, 0, 0.00169848, 0.00700594, 0, 0, 
0.0916833, 0, 0, 0.0019887, 0.00700594, 0, 0, 
0.101657, 0, 0, 0.00229764, 0.00578521, 0, 0, 
0.111632, 0, 0, 0.00262538, 0.00456449, 0, 0, 
0.121607, 0, 0, 0.00297187, 0.00822666, 0, 0, 
0.131581, 0.0015708, 0, 0.00333238, 0.00578521, 0, 0, 
0.141555, 0.0015708, 0, 0.00371634, 0.0118888, 0, 0, 
0.151531, 0.00628319, 0, 0.00410502, 0.0106681, 0, 0, 
0.161508, 0.00942478, 0, 0.00451723, 0.00822666, 0, 0, 
0.171479, 0.0204204, 15.075, 0.0046087, 0.00456449, 0, 0, 
0.181454, 0.0298451, 7.52608, 0.00519749, 0.00578521, 0, 0, 
0.191431, 0.0424115, 14.9215, 0.00548325, 0.00578521, 0, 0, 
0.201404, 0.0502655, 7.46114, 0.00611261, 0.00822666, 0, 0, 
0.211378, 0.0596903, 7.45195, 0.00659977, 0.00456449, 0, 0, 
0.221352, 0.0706858, 7.5185, 0.00709868, 0.00944738, 0, 0, 
0.231326, 0.0911062, 22.5681, 0.00727496, 0.00700594, 0, 0, 
0.2413, 0.116239, 30.1053, 0.00761314, 0.00700594, 0, 0, 
0.251275, 0.13823, 22.7412, 0.00829172, 0.00456449, 0, 0, 
0.261251, 0.174358, 37.2759, 0.00848887, 0.00456449, 0, 0, 
0.271223, 0.210487, 45.1102, 0.00884326, 0.00578521, 0, 0, 
0.281198, 0.270177, 67.74, 0.0088367, 0.00456449, 0, 0, 
0.291173, 0.314159, 22.7308, 0.0103127, 0.00212305, 0, 0, 
0.301148, 0.340863, 37.5897, 0.0106056, 0.00700594, 0, 0, 
0.311122, 0.369137, 29.8545, 0.0113864, 0.00212305, 0, 0, 
0.321096, 0.397411, 22.5534, 0.0121751, 0.00822666, 0, 0, 
0.33107, 0.439823, 52.5719, 0.0121595, 0.00822666, 0, 0, 
0.341045, 0.491659, 45.4128, 0.0129129, 0.00822666, 0, 0, 
0.351021, 0.529358, 22.5088, 0.0140575, 0.00822666, 0, 0, 
0.360994, 0.584336, 75.2261, 0.0135848, 0.00456449, 0, 0, 
0.370968, 0.731991, 202.869, 0.0112838, 0.015551, 0, 0, 
0.380942, 0.92677, 135.311, 0.0129485, 0.0106681, 0, 0, 
0.390917, 0.991172, 67.5663, 0.0150271, 0.0118888, 0, 0, 
0.400892, 1.19695, 334.739, 0.00968546, 0.0143303, 0, 0, 
0.410866, 1.71531, 462.026, 0.00635483, 0.0216546, 0, 0, 
0.420841, 1.9415, 111.999, 0.0139174, 0.0179924, 0, 0, 
0.430814, 2.13471, 273.63, 0.0108793, 0.0228753, 0, 0, 
0.44079, 2.47872, 352.907, 0.00913388, 0.024096, 0, 0, 
0.450763, 2.94367, 534.086, 0.0049093, 0.0228753, 0, 0, 
0.460738, 3.51544, 477.484, 0.00536491, 0.0204339, 0, 0, 
0.470713, 3.93642, 405.771, 0.00660548, 0.0228753, 0, 0, 
0.480686, 4.46263, 572.187, 0.00256285, 0.024096, 0, 0, 
0.490661, 5.05796, 496.609, 0.00340018, 0.0265375, 0, 0, 
0.500636, 5.45695, 315.981, 0.00704546, 0.0228753, 0, 0, 
0.51061, 5.81352, 375.963, 0.00579732, 0.024096, 0, 0, 
0.520583, 6.2502, 369.331, 0.00572239, 0.015551, 0, 0, 
0.530559, 6.43712, 82.7124, 0.0122803, 0.0204339, 0, 0, 
0.540537, 6.56907, 157.581, 0.011451, 0.0204339, 0, 0, 
0.550508, 6.74814, 157.748, 0.0120627, 0.0228753, 0, 0, 
0.560482, 6.80469, 37.6744, 0.0155793, 0.024096, 0, 0, 
0.570456, 6.88323, 98.5565, 0.0152592, 0.0277582, 0, 0, 
0.58043, 7.07801, 270.688, 0.0122787, 0.0216546, 0, 0, 
0.590405, 7.43929, 330.639, 0.0111672, 0.0277582, 0, 0, 
0.600379, 7.89796, 474.124, 0.00803268, 0.0204339, 0, 0, 
0.610357, 8.30951, 345.09, 0.0107663, 0.0216546, 0, 0, 
0.620328, 8.68965, 421.34, 0.00931243, 0.015551, 0, 0, 
0.630302, 9.24099, 594.008, 0.00534524, 0.0204339, 0, 0, 
0.640278, 9.89445, 577.718, 0.00504823, 0.0253168, 0, 0, 
0.650251, 10.4238, 522.816, 0.00594989, 0.0277582, 0, 0, 
0.660226, 11.0741, 700.073, 0.00164527, 0.0253168, 0, 0, 
0.670201, 11.6647, 460.023, 0.00627928, 0.0228753, 0, 0, 
0.680175, 12.0967, 368.871, 0.00828873, 0.0216546, 0, 0, 
0.69015, 12.4831, 405.836, 0.00777091, 0.0277582, 0, 0, 
0.700123, 12.8051, 203.105, 0.0124848, 0.024096, 0, 0, 
0.710098, 13.0455, 285.639, 0.0114884, 0.0216546, 0, 0, 
0.720073, 13.2874, 180.227, 0.0144422, 0.0253168, 0, 0, 
0.730047, 13.534, 277.848, 0.0131482, 0.0216546, 0, 0, 
0.740021, 13.8513, 391.399, 0.0113267, 0.0265375, 0, 0, 
0.749996, 14.4121, 541.021, 0.00803908, 0.024096, 0, 0, 
0.759969, 14.9021, 459.298, 0.00982675, 0.0265375, 0, 0, 
0.76995, 15.4723, 626.266, 0.00618771, 0.0265375, 0, 0, 
0.779919, 16.1808, 617.684, 0.00582336, 0.0253168, 0, 0, 
0.789894, 16.7525, 578.724, 0.0065271, 0.0228753, 0, 0, 
0.799869, 17.4625, 717.07, 0.00312343, 0.0265375, 0, 0, 
0.809843, 18.0547, 420.712, 0.00919238, 0.0228753, 0, 0, 
0.819817, 18.4443, 368.864, 0.0107683, 0.0277582, 0, 0, 
0.829791, 18.9092, 518.533, 0.00791691, 0.0277582, 0, 0, 
0.839769, 19.2831, 240.793, 0.0143093, 0.0216546, 0, 0, 
0.849739, 19.4575, 142.932, 0.017551, 0.0228753, 0, 0, 
0.859715, 19.7371, 383.487, 0.0134084, 0.0228753, 0, 0, 
0.869688, 20.2586, 601.894, 0.00902232, 0.0253168, 0, 0, 
0.879664, 20.9638, 609.875, 0.00851132, 0.024096, 0, 0, 
0.889637, 21.534, 594.208, 0.00891912, 0.0228753, 0, 0, 
0.899612, 22.3053, 745.442, 0.00524721, 0.0216546, 0, 0, 
