Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00200299, 0, 0, 0.000116761, -0.0210292, 1, -129.572, 
0.0119763, -0.0015708, -7.51567, 0.000721647, -0.0210292, 1, -20.9645, 
0.0219506, -0.0015708, 0, 0.000725049, -0.0246914, 1, -24.4998, 
0.0319213, -0.0015708, 0, 0.00108062, -0.0259121, 1, -17.251, 
0.0418941, -0.0015708, 0, 0.00147374, -0.0259121, 1, -12.6493, 
0.051867, -0.0015708, 0, 0.00190441, -0.0246914, 1, -9.32763, 
0.0618389, -0.0015708, 0, 0.00237245, -0.0234707, 1, -7.11726, 
0.071812, 0, 0, 0.00286869, -0.0295743, 1, -7.41677, 
0.081784, 0.00785398, 0, 0.00336464, -0.0246914, 1, -5.27949, 
0.0917577, 0.0125664, 15.039, 0.00328712, -0.0271328, 1, -5.93833, 
0.101729, 0.0235619, 7.52885, 0.0041537, -0.0283536, 1, -4.91086, 
0.111703, 0.0502655, 30.0687, 0.00370504, -0.0234707, 1, -4.5574, 
0.121676, 0.0895354, 45.0916, 0.00353329, -0.0295743, 1, -6.02172, 
0.131648, 0.139801, 45.13, 0.00396071, -0.0283536, 1, -5.15015, 
0.141621, 0.199491, 67.7923, 0.00342138, -0.0271328, 1, -5.70531, 
0.151593, 0.267035, 45.1717, 0.00476907, -0.0295743, 1, -4.46135, 
0.161568, 0.307876, 59.9089, 0.00475058, -0.0222499, 1, -3.36951, 
0.171539, 0.370708, 45.1213, 0.00587295, -0.0185878, 1, -2.27697, 
0.18151, 0.431969, 67.751, 0.00547536, -0.0173671, 1, -2.28191, 
0.191485, 0.521504, 82.5704, 0.0052732, -0.0124842, 1, -1.70322, 
0.201457, 0.617323, 105.215, 0.0047426, -0.0137049, 1, -2.07895, 
0.21143, 0.697434, 75.1212, 0.0065533, -0.008822, 1, -0.968484, 
0.221405, 0.799535, 97.616, 0.00606646, -0.00638056, 1, -0.756673, 
0.231376, 0.936195, 150.601, 0.00413286, -0.00515984, 1, -0.898196, 
0.241347, 1.09956, 150.697, 0.00429097, -0.00638056, 1, -1.06977, 
0.251326, 1.27392, 171.394, 0.00356042, -0.00271839, 1, -0.549283, 
0.261293, 1.44356, 134.811, 0.00529167, 0.000943771, 1, 0.12831, 
0.271269, 1.58808, 158.367, 0.00469371, -0.000276951, 1, -0.0424495, 
0.28124, 1.73887, 120.234, 0.00667849, -0.00271839, 1, -0.292833, 
0.29121, 1.90381, 195.378, 0.00387155, 0.000943771, 1, 0.175375, 
0.301182, 2.05774, 113.952, 0.00772621, -0.000276951, 1, -0.0257883, 
0.311156, 2.22896, 172.897, 0.00563564, -0.000276951, 1, -0.0353545, 
0.321128, 2.41117, 195.758, 0.0050276, 0.000943771, 1, 0.135049, 
0.331101, 2.5981, 150.455, 0.00728436, 0.0082681, 1, 0.816582, 
0.341073, 2.77403, 166.061, 0.00709291, 0.0143717, 1, 1.4577, 
0.351046, 2.92954, 157.798, 0.00806153, 0.0277996, 1, 2.48089, 
0.36102, 3.05677, 111.895, 0.0108158, 0.035124, 1, 2.3363, 
0.370993, 3.21542, 156.594, 0.00962215, 0.0485519, 1, 3.63011, 
0.380965, 3.40077, 225.472, 0.00729071, 0.0668627, 1, 6.5978, 
0.390937, 3.59555, 120.376, 0.0122297, 0.087615, 1, 5.15403, 
0.400908, 3.7919, 218.404, 0.00868781, 0.105926, 1, 8.77155, 
0.410885, 3.98511, 164.859, 0.0115532, 0.131561, 1, 8.19237, 
0.420855, 4.2223, 278.502, 0.00718638, 0.158417, 1, 15.859, 
0.430827, 4.46892, 225.886, 0.00976648, 0.186493, 1, 13.7376, 
0.440799, 4.7281, 212.667, 0.0106576, 0.224336, 1, 15.1435, 
0.450772, 4.9056, 180.327, 0.0128778, 0.245088, 1, 13.6919, 
0.460751, 5.1208, 201.635, 0.0126648, 0.271944, 1, 15.4478, 
0.47072, 5.32029, 224.418, 0.0125177, 0.300021, 1, 17.2429, 
0.48069, 5.53392, 165.695, 0.0157363, 0.325656, 1, 14.8881, 
0.490667, 5.73027, 224.517, 0.014177, 0.35007, 1, 17.7646, 
0.500637, 5.97688, 189.803, 0.0162673, 0.375705, 1, 16.6157, 
0.510609, 6.21721, 285.517, 0.012972, 0.409886, 1, 22.7321, 
0.520581, 6.35544, 68.0033, 0.0234459, 0.423313, 1, 12.9892, 
0.530554, 6.54394, 172.714, 0.0201597, 0.457494, 1, 16.3262, 
0.540527, 6.69159, 203.25, 0.020262, 0.479467, 1, 17.024, 
0.550499, 6.92407, 173.574, 0.0224157, 0.517309, 1, 16.6029, 
0.560472, 7.12513, 239.061, 0.0208121, 0.544165, 1, 18.8105, 
0.570448, 7.38117, 247.71, 0.0212915, 0.578345, 1, 19.5419, 
0.580416, 7.67648, 286.48, 0.0203119, 0.616188, 1, 21.8247, 
0.59039, 7.90739, 195.506, 0.0251928, 0.634498, 1, 18.1192, 
0.600364, 8.16343, 271.658, 0.0229615, 0.657692, 1, 20.6067, 
0.610335, 8.37392, 120.592, 0.0305558, 0.67112, 1, 15.8012, 
0.620309, 8.57026, 225.823, 0.0275364, 0.694314, 1, 18.1399, 
0.63028, 8.73206, 135.403, 0.0329584, 0.696755, 1, 15.209, 
0.640253, 8.875, 105.416, 0.0359994, 0.707742, 1, 14.1438, 
0.650227, 9.04779, 204.61, 0.0334888, 0.718728, 1, 15.4401, 
0.660201, 9.43734, 502.247, 0.0214029, 0.729715, 1, 24.5282, 
0.670173, 9.79706, 249.22, 0.0325994, 0.733377, 1, 16.1846, 
0.680145, 10.24, 543.232, 0.0204162, 0.746805, 1, 26.3158, 
0.690116, 10.6956, 443.253, 0.0247011, 0.751688, 1, 21.8931, 
0.700089, 11.2532, 417.476, 0.0253029, 0.749246, 1, 21.3029, 
0.710062, 11.6757, 533.688, 0.0208047, 0.765116, 1, 26.4576, 
0.720035, 12.1313, 293.659, 0.0310686, 0.761453, 1, 17.6322, 
0.730008, 12.5632, 481.845, 0.0235743, 0.769998, 1, 23.4983, 
0.73998, 12.8381, 226.141, 0.0356535, 0.774881, 1, 15.6357, 
0.749952, 13.3125, 533.489, 0.0229884, 0.779764, 1, 24.4028, 
0.759926, 13.6926, 383.467, 0.0300842, 0.78953, 1, 18.8806, 
0.769899, 14.2487, 501.952, 0.0249166, 0.791971, 1, 22.8669, 
0.779869, 14.5833, 362.556, 0.0319131, 0.798075, 1, 17.9912, 
0.789843, 14.9681, 308.315, 0.0350818, 0.795634, 1, 16.3161, 
0.799815, 15.5289, 634.113, 0.0213124, 0.799296, 1, 26.9812, 
0.809791, 15.9813, 374.936, 0.0327367, 0.817607, 1, 17.9678, 
0.819761, 16.5908, 641.314, 0.0212432, 0.815165, 1, 27.6064, 
0.829734, 17.0117, 390.91, 0.0325567, 0.829814, 1, 18.3369, 
