Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00191363, 0, 0, 9.52786e-05, 0.00138521, 0, 10.4594, 
0.011885, -0.0015708, -7.51631, 0.000693285, 0.000164492, 0, 0.170694, 
0.021867, -0.00314159, 0, 0.000693225, 0.00382666, 0, 3.97128, 
0.0318315, -0.00314159, 0, 0.00103081, -0.00227695, 0, -1.58913, 
0.0418044, -0.0015708, 0, 0.00139207, -0.00105623, 0, -0.54586, 
0.0517765, -0.0015708, 0, 0.00179242, 0.00382666, 0, 1.53591, 
0.0617482, 0, 0, 0.0022161, 0.00138521, 0, 0.449689, 
0.0717225, 0, 0, 0.00267905, -0.00227695, 0, -0.611446, 
0.0816938, 0.0015708, 7.52431, 0.00285, 0.00382666, 0, 0.96596, 
0.0916663, 0.00314159, 7.51943, 0.0033677, 0.00260594, 0, 0.556692, 
0.101639, 0.015708, 15.0601, 0.00354552, 0.00382666, 0, 0.776469, 
0.111612, 0.0329867, 22.5506, 0.00373329, -0.00227695, 0, -0.438781, 
0.121589, 0.0722566, 30.0107, 0.00384393, 0.000164492, 0, 0.0307861, 
0.131557, 0.120951, 60.8053, 0.00296041, 0.00260594, 0, 0.633282, 
0.14153, 0.175929, 52.7393, 0.00370495, 0.00260594, 0, 0.506019, 
0.151504, 0.245044, 67.6433, 0.00344801, 0.0062681, 0, 1.30784, 
0.161479, 0.298451, 45.0349, 0.00487229, 0.00138521, 0, 0.204535, 
0.171451, 0.355, 52.5317, 0.00505077, -0.00105623, 0, -0.150448, 
0.18142, 0.41469, 75.2526, 0.00460678, -0.00105623, 0, -0.164948, 
0.191393, 0.480664, 45.0868, 0.00637834, 0.00138521, 0, 0.156241, 
0.201366, 0.562345, 82.5721, 0.00526877, 0.00382666, 0, 0.522511, 
0.211339, 0.628319, 60.6919, 0.00675561, 0.00138521, 0, 0.147515, 
0.221311, 0.714712, 90.3948, 0.00601101, 0.00138521, 0, 0.165789, 
0.231287, 0.785398, 67.6187, 0.00757457, 0.00138521, 0, 0.131566, 
0.241257, 0.885929, 97.7337, 0.00680418, 0.00260594, 0, 0.275533, 
0.25123, 0.983319, 112.712, 0.0067152, 0.00260594, 0, 0.279184, 
0.261201, 1.11212, 98.1567, 0.00773701, -0.00105623, 0, -0.0982132, 
0.271176, 1.22051, 150.257, 0.00610076, 0.00260594, 0, 0.307301, 
0.281149, 1.36973, 128.299, 0.00739337, 0.000164492, 0, 0.0160062, 
0.291121, 1.58493, 225.769, 0.0033849, 0.00504738, 0, 1.07277, 
0.301093, 1.80013, 225.897, 0.00348478, 0.00138521, 0, 0.285974, 
0.311067, 2.06717, 256.563, 0.00207814, 0.000164492, 0, 0.0569452, 
0.321039, 2.29808, 188.307, 0.00502632, 0.00260594, 0, 0.372992, 
0.331011, 2.51956, 234.065, 0.00327753, 0.00260594, 0, 0.572008, 
0.340982, 2.74104, 188.427, 0.00538793, 0.00260594, 0, 0.347958, 
0.350958, 2.96252, 232.685, 0.00376499, 0.00138521, 0, 0.26469, 
0.36093, 3.16673, 210.45, 0.00504413, 0.00260594, 0, 0.371674, 
0.370901, 3.45104, 262.741, 0.00283234, 0.00260594, 0, 0.661917, 
0.380874, 3.7165, 255.973, 0.00321969, 0.00382666, 0, 0.855048, 
0.390848, 3.95369, 217.547, 0.00510629, 0.00138521, 0, 0.195162, 
0.400819, 4.19246, 250.074, 0.00404344, 0.00260594, 0, 0.463658, 
0.410793, 4.43122, 217.653, 0.00573351, 0.00260594, 0, 0.326985, 
0.420765, 4.68254, 241.364, 0.0050396, -0.00105623, 0, -0.150781, 
0.430737, 4.94958, 285.535, 0.00344197, -0.00105623, 0, -0.220768, 
0.440711, 5.25588, 270.655, 0.00415282, 0.0062681, 0, 1.08587, 
0.450684, 5.51664, 249.463, 0.00538755, 0.000164492, 0, 0.0219654, 
0.460657, 5.76325, 232.139, 0.00656155, 0.00138521, 0, 0.151878, 
0.470628, 6.00987, 249.923, 0.00629515, 0.000164492, 0, 0.0187986, 
0.480602, 6.25805, 195.389, 0.00908268, 0.00382666, 0, 0.303103, 
0.490578, 6.50938, 291.949, 0.00555753, 0.00382666, 0, 0.495362, 
0.500548, 6.81411, 298.814, 0.00555325, -0.00105623, 0, -0.136835, 
0.510519, 7.09843, 232.763, 0.00873457, 0.00504738, 0, 0.415728, 
0.520491, 7.40945, 363.725, 0.00356206, 0.00138521, 0, 0.27977, 
0.530466, 7.75031, 290.488, 0.00682869, 0.00138521, 0, 0.145937, 
0.540437, 8.12416, 432.628, 0.000933523, 0.00138521, 0, 1.06752, 
0.55041, 8.54827, 345.385, 0.00443035, 0.00260594, 0, 0.423166, 
0.560384, 8.87343, 351.118, 0.00456037, 0.00260594, 0, 0.411101, 
0.570356, 9.25356, 330.412, 0.00555, 0.00382666, 0, 0.496034, 
0.580328, 9.62113, 424.046, 0.00184623, 0.00260594, 0, 1.01546, 
0.5903, 10.0547, 375.376, 0.00380467, 0.00260594, 0, 0.492756, 
0.600272, 10.4018, 339.26, 0.00570038, -0.00105623, 0, -0.133303, 
0.610246, 10.7882, 342.979, 0.00576565, 0.00138521, 0, 0.172844, 
0.620218, 11.1605, 383.515, 0.00438445, 0.000164492, 0, 0.0269908, 
0.630194, 11.5988, 405.506, 0.00348545, 0.000164492, 0, 0.0339525, 
0.640163, 11.9396, 304.063, 0.00827307, 0.00260594, 0, 0.226612, 
0.650135, 12.3025, 332.027, 0.00756293, 0.00382666, 0, 0.364011, 
0.660109, 12.6308, 341.041, 0.00784983, 0.00260594, 0, 0.23883, 
0.67008, 13.036, 398.428, 0.00575718, -0.00105623, 0, -0.131988, 
0.680059, 13.4931, 430.626, 0.00449307, 0.00138521, 0, 0.221799, 
0.690026, 13.9047, 423.985, 0.00511213, 0.00260594, 0, 0.36673, 
0.699999, 14.4026, 458.507, 0.00360748, 0.00138521, 0, 0.276247, 
0.709973, 14.8974, 488.171, 0.00235408, 0.0062681, 0, 1.91558, 
0.719944, 15.3231, 391.56, 0.00676564, 0.00138521, 0, 0.147297, 
0.729916, 15.8258, 480.816, 0.00303865, 0.00382666, 0, 0.905991, 
0.73989, 16.3064, 510.512, 0.00194782, 0.00138521, 0, 0.511626, 
0.749863, 16.784, 375.925, 0.00778498, 0.00382666, 0, 0.353629, 
0.759835, 17.2473, 519.201, 0.00208565, 0.00260594, 0, 0.898894, 
0.769808, 17.7186, 420.733, 0.0065038, 0.00382666, 0, 0.42329, 
0.779779, 18.1945, 377.011, 0.00863551, 0.00504738, 0, 0.420497, 
0.789753, 18.5323, 428.598, 0.00749912, 0.000164492, 0, 0.0157805, 
0.799725, 18.9925, 389.428, 0.00958485, 0.00138521, 0, 0.103972, 
0.809699, 19.5376, 593.562, 0.00108172, 0.00260594, 0, 1.73315, 
0.819672, 20.0151, 426.292, 0.00851076, 0.00748882, 0, 0.633039, 
