Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00989239, -0.0015708, 0, 0.000171991, 0.00353027, 0.5, 14.7668, 
0.019868, -0.00314159, 0, 0.000331911, 0.00475099, 0.5, 10.2979, 
0.0298427, -0.00471239, 0, 0.000510561, 0.00597171, 0.5, 8.41466, 
0.0398188, -0.00471239, 0, 0.000703306, 0.00353027, 0.5, 3.61117, 
0.049793, -0.00628319, 0, 0.00091945, 0.00353027, 0.5, 2.76226, 
0.0597682, -0.00628319, 0, 0.0011497, 0.00230954, 0.5, 1.4452, 
0.0697431, -0.00628319, 0, 0.00139866, 0.00230954, 0.5, 1.18795, 
0.0797188, -0.00628319, 0, 0.00166642, 0.00353027, 0.5, 1.52408, 
0.0896936, -0.00628319, 0, 0.0019529, 0.00597171, 0.5, 2.1999, 
0.0996692, -0.00628319, 0, 0.00225818, 0.00475099, 0.5, 1.5136, 
0.109643, -0.00628319, 0, 0.00258214, 0.00475099, 0.5, 1.3237, 
0.11962, -0.00628319, 0, 0.00292511, -0.000131899, 0.5, -0.0324403, 
0.129599, -0.00628319, 0, 0.00328673, 0.00597171, 0.5, 1.30713, 
0.13957, -0.00628319, 0, 0.00366678, 0.00719243, 0.5, 1.41116, 
0.149546, -0.00471239, 0, 0.00406111, 0.00353027, 0.5, 0.625386, 
0.159521, -0.00314159, 0, 0.00447427, 0.00597171, 0.5, 0.960201, 
0.169496, 0.00314159, 0, 0.00489185, 0.00475099, 0.5, 0.698709, 
0.179471, 0.00942478, 7.51562, 0.00517088, 0.00475099, 0.5, 0.661004, 
0.189447, 0.015708, 14.997, 0.00546967, 0.00475099, 0.5, 0.624897, 
0.199421, 0.0361283, 37.6053, 0.00542751, 0.00353027, 0.5, 0.467942, 
0.209397, 0.0675442, 37.3464, 0.00585082, 0.00475099, 0.5, 0.584188, 
0.219371, 0.0958186, 22.5594, 0.00660536, 0.00475099, 0.5, 0.517455, 
0.229347, 0.139801, 45.1549, 0.0065493, 0.00597171, 0.5, 0.655977, 
0.239323, 0.194779, 53.0477, 0.00678699, 0.00597171, 0.5, 0.633004, 
0.249299, 0.230907, 37.3112, 0.00759539, 0.0108546, 0.5, 1.02813, 
0.259273, 0.289027, 67.5182, 0.0073939, 0.0206204, 0.5, 2.00636, 
0.269247, 0.367566, 75.1872, 0.00762082, 0.0316069, 0.5, 2.98377, 
0.279232, 0.466527, 103.85, 0.00736812, 0.0462555, 0.5, 4.5164, 
0.289196, 0.585907, 120.681, 0.00731717, 0.0682285, 0.5, 6.70823, 
0.299172, 0.69115, 97.6001, 0.00816554, 0.0853186, 0.5, 7.51699, 
0.309147, 0.810531, 127.865, 0.0078725, 0.107292, 0.5, 9.8048, 
0.319123, 0.895354, 67.5476, 0.00959943, 0.124382, 0.5, 9.32173, 
0.329098, 0.978606, 90.2394, 0.00961091, 0.132927, 0.5, 9.95023, 
0.339072, 1.05558, 60.1198, 0.0107663, 0.147575, 0.5, 9.86127, 
0.349049, 1.13726, 90.2774, 0.0106638, 0.158562, 0.5, 10.6972, 
0.359025, 1.24564, 105.106, 0.0108211, 0.175652, 0.5, 11.678, 
0.368999, 1.36816, 105.277, 0.0112615, 0.187859, 0.5, 12.0011, 
0.378976, 1.4844, 134.009, 0.0111429, 0.200066, 0.5, 12.917, 
0.388949, 1.65091, 174.42, 0.0106446, 0.22326, 0.5, 15.0893, 
0.398924, 1.81741, 165.325, 0.0112036, 0.242792, 0.5, 15.5905, 
0.408899, 2.00748, 195.614, 0.0108856, 0.263544, 0.5, 17.4175, 
0.418874, 2.26038, 266.018, 0.00955784, 0.27453, 0.5, 20.6641, 
0.42885, 2.53369, 263.478, 0.00971527, 0.284296, 0.5, 21.0524, 
0.438825, 2.75989, 180.977, 0.0117078, 0.287958, 0.5, 17.6945, 
0.448803, 2.97195, 223.924, 0.0111351, 0.289179, 0.5, 18.6836, 
0.458777, 3.23898, 268.087, 0.0103896, 0.289179, 0.5, 20.0242, 
0.468751, 3.52173, 278.487, 0.0103213, 0.292841, 0.5, 20.4119, 
0.478725, 3.84845, 330.765, 0.00926418, 0.296503, 0.5, 23.0254, 
0.488703, 4.17518, 262.685, 0.0107469, 0.300166, 0.5, 20.0938, 
0.498676, 4.39509, 218.383, 0.0120702, 0.303828, 0.5, 18.1092, 
0.508651, 4.64642, 233.415, 0.0120757, 0.303828, 0.5, 18.1009, 
0.518627, 4.87732, 195.313, 0.0132741, 0.305049, 0.5, 16.5329, 
0.528602, 5.09095, 210.549, 0.0134259, 0.309931, 0.5, 16.6076, 
0.538577, 5.2873, 172.869, 0.0147563, 0.312373, 0.5, 15.2293, 
0.548552, 5.48836, 240.492, 0.0138863, 0.309931, 0.5, 16.057, 
0.558526, 5.78838, 271.639, 0.0135019, 0.317256, 0.5, 16.9044, 
0.568502, 5.99416, 172.025, 0.0161586, 0.318476, 0.5, 14.1794, 
0.578477, 6.17794, 188.174, 0.0164736, 0.319697, 0.5, 13.9616, 
0.588453, 6.37586, 203.048, 0.0167925, 0.323359, 0.5, 13.8533, 
0.598427, 6.58792, 202.829, 0.017404, 0.322139, 0.5, 13.3162, 
0.608403, 6.83296, 278.52, 0.0163454, 0.328242, 0.5, 14.4472, 
0.618378, 7.1377, 300.784, 0.0162456, 0.328242, 0.5, 14.536, 
0.628353, 7.41259, 233.341, 0.0181326, 0.333125, 0.5, 13.217, 
0.638329, 7.64664, 210.326, 0.0192308, 0.331904, 0.5, 12.4165, 
0.648303, 7.94666, 361.223, 0.0165069, 0.333125, 0.5, 14.5187, 
0.65828, 8.3692, 428.096, 0.0151946, 0.333125, 0.5, 15.7726, 
0.668253, 8.91584, 571.946, 0.0119158, 0.338008, 0.5, 20.4074, 
0.678229, 9.46876, 540.878, 0.012301, 0.342891, 0.5, 20.0541, 
0.688204, 10.0578, 556.406, 0.0116206, 0.347774, 0.5, 21.5305, 
0.698179, 10.6327, 473.255, 0.0130679, 0.346553, 0.5, 19.0787, 
0.708156, 11.0238, 367.482, 0.0155599, 0.350215, 0.5, 16.1924, 
0.71813, 11.3427, 292.93, 0.0176324, 0.351436, 0.5, 14.3391, 
0.728105, 11.7983, 511.757, 0.0131691, 0.352657, 0.5, 19.2655, 
0.738081, 12.2412, 330.145, 0.0171501, 0.353877, 0.5, 14.8447, 
0.748056, 12.5255, 261.796, 0.019255, 0.35754, 0.5, 13.3588, 
0.75803, 12.8318, 323.544, 0.0185836, 0.356319, 0.5, 13.7941, 
0.768006, 13.2057, 376.576, 0.0179131, 0.356319, 0.5, 14.3105, 
0.77798, 13.6157, 406.336, 0.0176408, 0.352657, 0.5, 14.382, 
0.787955, 14.0131, 386.944, 0.0184538, 0.353877, 0.5, 13.796, 
