Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00998371, 0, 0, 0.000170405, -0.00244912, 1, -110.557, 
0.0199606, 0, 0, 0.000325813, 0.00121305, 1, 28.6395, 
0.0299338, 0, 0, 0.000499897, -7.673e-06, 1, -0.11807, 
0.0399088, 0, 0, 0.000692779, -7.673e-06, 1, -0.0851976, 
0.0498826, 0, 0, 0.000904383, 0.00243377, 1, 20.7006, 
0.0598584, 0, 0, 0.00113479, -7.673e-06, 1, -0.0520123, 
0.0698321, 0, 0, 0.00138391, 0.00365449, 1, 20.3131, 
0.0798079, 0, 0, 0.00165184, 0.00121305, 1, 5.64894, 
0.0897826, 0, 0, 0.00193848, -0.00122839, 1, -4.87453, 
0.0997574, 0, 0, 0.0022439, -7.673e-06, 1, -0.0263038, 
0.109731, 0, 0, 0.00256801, 0.00243377, 1, 7.29019, 
0.119707, 0, 0, 0.00291096, 0.00121305, 1, 3.20552, 
0.129683, 0, 0, 0.00327279, 0.00121305, 1, 2.85113, 
0.139656, 0.00314159, 0, 0.00364367, 0.00243377, 1, 5.13803, 
0.149631, 0.00942478, 15.0428, 0.00370894, 0.00243377, 1, 5.04762, 
0.159606, 0.0298451, 14.9951, 0.00406683, -0.00244912, 1, -4.63244, 
0.169582, 0.0518363, 22.775, 0.00427439, -0.00489056, 1, -8.80117, 
0.179555, 0.0785398, 37.7204, 0.00433659, -0.00489056, 1, -8.67496, 
0.189531, 0.130376, 52.6057, 0.00434365, -0.00244912, 1, -4.33722, 
0.199505, 0.183783, 52.5944, 0.00467664, 0.00487521, 1, 8.01893, 
0.209479, 0.241903, 60.2578, 0.00485329, 0.00609594, 1, 9.66186, 
0.219455, 0.306305, 67.6721, 0.00503539, 0.0183032, 1, 27.9608, 
0.22943, 0.358142, 45.1371, 0.00590111, 0.0292896, 1, 38.1801, 
0.239405, 0.419403, 60.0519, 0.00597295, 0.0402761, 1, 51.8699, 
0.249379, 0.477522, 52.8623, 0.00653579, 0.0524834, 1, 61.7704, 
0.259354, 0.530929, 60.2142, 0.00682706, 0.058587, 1, 66.0121, 
0.269328, 0.620465, 98.6324, 0.00637802, 0.0707942, 1, 85.3824, 
0.279306, 0.733562, 113.216, 0.00637651, 0.0878843, 1, 106.019, 
0.289277, 0.885929, 157.994, 0.00564319, 0.119623, 1, 163.06, 
0.299253, 1.03044, 120.889, 0.00666726, 0.145258, 1, 167.591, 
0.309228, 1.1781, 150.45, 0.00630445, 0.176997, 1, 215.961, 
0.319203, 1.31476, 120.135, 0.00724734, 0.200191, 1, 212.482, 
0.329176, 1.43257, 105.372, 0.00793979, 0.220943, 1, 214.056, 
0.339152, 1.53781, 105.716, 0.00837248, 0.241695, 1, 222.06, 
0.349127, 1.65248, 105.242, 0.00881272, 0.268551, 1, 234.409, 
0.359101, 1.75144, 90.1594, 0.00962472, 0.278317, 1, 222.437, 
0.369076, 1.87396, 127.98, 0.00927685, 0.303952, 1, 252.035, 
0.37905, 2.00277, 150.309, 0.00925317, 0.327146, 1, 271.961, 
0.389027, 2.1677, 164.914, 0.00930245, 0.350339, 1, 289.7, 
0.399, 2.31378, 135.413, 0.0103494, 0.36743, 1, 273.095, 
0.408975, 2.48657, 188.049, 0.00961545, 0.394285, 1, 315.426, 
0.418955, 2.70334, 216.744, 0.00927111, 0.422362, 1, 350.437, 
0.428924, 2.89341, 158.064, 0.0108528, 0.438231, 1, 310.612, 
0.438899, 3.0065, 67.606, 0.0133518, 0.446776, 1, 257.399, 
0.448875, 3.07562, 60.1928, 0.0142609, 0.456542, 1, 246.259, 
0.458848, 3.16515, 127.752, 0.0135579, 0.465087, 1, 263.875, 
0.468823, 3.3458, 173.187, 0.0130636, 0.479736, 1, 282.485, 
0.478799, 3.50131, 150.856, 0.0140831, 0.495605, 1, 270.705, 
0.488774, 3.61597, 67.9337, 0.0165126, 0.510254, 1, 237.699, 
0.498748, 3.73378, 135.524, 0.0157989, 0.52002, 1, 253.191, 
0.508723, 3.90029, 173.019, 0.0155886, 0.538331, 1, 265.644, 
0.518697, 4.04951, 120.393, 0.0173361, 0.546876, 1, 242.658, 
0.528673, 4.25215, 264.484, 0.0148222, 0.563966, 1, 292.682, 
0.538646, 4.45321, 37.5714, 0.0201021, 0.572511, 1, 219.078, 
0.548622, 4.47677, 30.0615, 0.0213381, 0.57129, 1, 205.948, 
0.558597, 4.52075, 67.6646, 0.0215866, 0.576173, 1, 205.318, 
0.568572, 4.63856, 173.075, 0.0202124, 0.593263, 1, 225.78, 
0.578547, 4.91345, 293.167, 0.0180783, 0.60547, 1, 257.627, 
0.58852, 5.23546, 315.843, 0.0178614, 0.620119, 1, 267.065, 
0.598496, 5.62502, 412.829, 0.0159049, 0.634768, 1, 307.001, 
0.60847, 6.07427, 421.367, 0.01564, 0.653078, 1, 321.207, 
0.618446, 6.44812, 337.774, 0.0175501, 0.666506, 1, 292.133, 
0.628419, 6.8581, 391.811, 0.0164875, 0.679934, 1, 317.227, 
0.638395, 7.24451, 397.996, 0.0165175, 0.688479, 1, 320.63, 
0.648369, 7.67648, 398.511, 0.0165471, 0.695804, 1, 323.46, 
0.658347, 8.04405, 351.362, 0.0177891, 0.705569, 1, 305.101, 
0.668319, 8.46502, 398.908, 0.0169035, 0.72266, 1, 328.863, 
0.678293, 8.83259, 361.855, 0.0179699, 0.728763, 1, 311.959, 
0.688269, 9.29754, 459.258, 0.0159468, 0.734867, 1, 354.48, 
0.698244, 9.65883, 316.333, 0.0192873, 0.738529, 1, 294.546, 
0.708219, 9.97299, 262.786, 0.0209163, 0.748295, 1, 275.198, 
0.718193, 10.207, 202.599, 0.0229424, 0.750736, 1, 251.713, 
0.728168, 10.2871, 52.8349, 0.0273253, 0.751957, 1, 211.683, 
0.738142, 10.383, 127.81, 0.0269734, 0.758061, 1, 216.185, 
0.748118, 10.6327, 300.9, 0.0241235, 0.75684, 1, 241.335, 
0.758092, 10.983, 330.37, 0.0239989, 0.764164, 1, 244.936, 
0.768066, 11.4762, 594.268, 0.0185535, 0.775151, 1, 321.379, 
0.778041, 12.0433, 533.514, 0.0197056, 0.775151, 1, 302.589, 
0.788017, 12.7015, 680.767, 0.0162477, 0.780034, 1, 369.299, 
0.797992, 13.3141, 533.118, 0.0191195, 0.788579, 1, 317.267, 
0.807965, 13.8701, 586.436, 0.0179713, 0.79102, 1, 338.583, 
0.817941, 14.4215, 457.277, 0.0206791, 0.79102, 1, 294.247, 
0.827916, 14.932, 526.923, 0.0193625, 0.797124, 1, 316.679, 
0.83789, 15.5195, 601.164, 0.0177385, 0.799565, 1, 346.732, 
0.847866, 15.9813, 360.981, 0.0230957, 0.803227, 1, 267.525, 
0.857839, 16.1949, 90.1681, 0.0298569, 0.799565, 1, 206, 
