Time [sec], Input Angle [rad], Input Speed [rpm], Input Torque [Nm], Output Torque [Nm], Brake Torque [Nm], Efficiency [%], 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 
0.00293718, 0, 0, 1.65709e-05, 0.00456449, 0, 0, 
0.0129108, -0.0188496, -15.065, 0.000117415, 0.00334377, 0, 0, 
0.022883, -0.0361283, 0, 0.000141627, -0.000318395, 0, 0, 
0.0328561, -0.0345575, 0, 0.000194447, 0.00456449, 0, 0, 
0.0428288, -0.0361283, 0, 0.000262877, 0.00334377, 0, 0, 
0.052801, -0.0345575, 0, 0.000338352, 0.00578521, 0, 0, 
0.0627742, -0.0345575, 0, 0.000427307, 0.00212305, 0, 0, 
0.0727469, -0.0345575, 0, 0.000527582, 0.00212305, 0, 0, 
0.0827195, -0.0345575, 0, 0.000639203, 0.00212305, 0, 0, 
0.0926922, -0.0345575, 0, 0.000762137, 0.00334377, 0, 0, 
0.102665, -0.0345575, 0, 0.000896422, 0.000902327, 0, 0, 
0.112637, -0.0314159, 0, 0.00103774, -0.000318395, 0, 0, 
0.12261, -0.0314159, 0, 0.00119469, 0.000902327, 0, 0, 
0.132583, -0.0298451, 0, 0.00136081, -0.000318395, 0, 0, 
0.142555, -0.0298451, 0, 0.00154042, -0.00153912, 0, 0, 
0.15253, -0.0267035, 0, 0.00172715, 0.000902327, 0, 0, 
0.162501, -0.0267035, 0, 0.00192935, 0.00334377, 0, 0, 
0.172474, -0.0251327, 0, 0.0021408, 0.000902327, 0, 0, 
0.182446, -0.0235619, 0, 0.0023636, 0.00334377, 0, 0, 
0.192419, -0.0219911, 0, 0.00259768, 0.00334377, 0, 0, 
0.202391, -0.0188496, 15.1197, 0.00279793, 0.000902327, 0, 0, 
0.212365, 0, 30.1288, 0.00298851, 0.00212305, 0, 0, 
0.222339, 0.0109956, 0, 0.00332976, 0.00456449, 0, 0, 
0.23231, 0.0219911, 15.0878, 0.00355328, -0.000318395, 0, 0, 
0.242282, 0.0486947, 30.0929, 0.00376714, 0.00578521, 0, 0, 
0.252255, 0.11781, 105.444, 0.00376273, 0.00578521, 0, 0, 
0.262228, 0.307876, 240.694, 0.00343461, 0.00578521, 0, 0, 
0.272201, 0.697434, 467.191, 0.00258655, 0.000902327, 0, 0, 
0.282173, 1.14668, 391.505, 0.00252943, -0.000318395, 0, 0, 
0.292147, 1.48283, 300.145, 0.00268205, 0.00212305, 0, 0, 
0.302119, 1.72473, 225.796, 0.00292567, 0.00212305, 0, 0, 
0.312093, 1.99648, 298.5, 0.00272139, 0.00212305, 0, 0, 
0.322063, 2.38761, 376.336, 0.00235123, 0.00334377, 0, 0, 
0.332036, 2.71748, 256.056, 0.00264001, 0.00334377, 0, 0, 
0.342009, 2.96252, 195.584, 0.00288528, 0.00578521, 0, 0, 
0.351984, 3.12903, 135.496, 0.00324773, 0.00456449, 0, 0, 
0.361954, 3.28768, 195.744, 0.00328905, 0.00212305, 0, 0, 
0.371928, 3.54372, 317.571, 0.00303402, -0.000318395, 0, 0, 
0.3819, 3.96783, 451.831, 0.00252642, 0.00334377, 0, 0, 
0.391873, 4.38095, 331.777, 0.00276936, 0.000902327, 0, 0, 
0.401846, 4.69197, 255.834, 0.00303695, 0.00212305, 0, 0, 
0.411818, 4.96843, 288.048, 0.00305468, 0.00212305, 0, 0, 
0.421793, 5.34228, 434.396, 0.00262655, 0.00578521, 0, 0, 
0.431764, 5.8088, 392.35, 0.00261977, 0.000902327, 0, 0, 
0.441736, 6.16852, 300.858, 0.00291078, 0.00212305, 0, 0, 
0.451709, 6.45126, 256.224, 0.00318418, -0.000318395, 0, 0, 
0.461682, 6.79055, 391.184, 0.0028806, 0.00334377, 0, 0, 
0.471654, 7.26179, 437.716, 0.00266061, 0.00334377, 0, 0, 
0.481627, 7.66706, 361.043, 0.00289282, 0.000902327, 0, 0, 
0.4916, 7.99692, 286.493, 0.00323265, 0.00212305, 0, 0, 
0.501575, 8.36292, 419.184, 0.00294484, 0.00212305, 0, 0, 
0.511544, 8.84987, 467.853, 0.00274249, 0.00456449, 0, 0, 
0.521518, 9.28026, 376.055, 0.00302886, -0.000318395, 0, 0, 
0.53149, 9.65883, 361.739, 0.0031762, 0.00334377, 0, 0, 
0.541463, 10.1018, 481.651, 0.0028652, 0.000902327, 0, 0, 
0.551436, 10.6154, 467.518, 0.002851, 0.000902327, 0, 0, 
0.561408, 11.0521, 406.349, 0.00308692, 0.000902327, 0, 0, 
0.571382, 11.4794, 469.233, 0.00299352, 0.000902327, 0, 0, 
0.581356, 12.0307, 509.686, 0.00280698, 0.00212305, 0, 0, 
0.591326, 12.5208, 452.887, 0.00299137, 0.00334377, 0, 0, 
0.601299, 12.9606, 451.301, 0.00309872, 0.00212305, 0, 0, 
0.611272, 13.5246, 587.582, 0.00265569, 0.00334377, 0, 0, 
0.621245, 14.0555, 481.437, 0.00295955, 0.00334377, 0, 0, 
0.631217, 14.5346, 467.483, 0.00308246, 0.00334377, 0, 0, 
0.64119, 15.1095, 586.974, 0.00270652, 0.00578521, 0, 0, 
0.651164, 15.6546, 493.014, 0.00299048, 0.000902327, 0, 0, 
0.661136, 16.1541, 511.398, 0.0030275, 0.00334377, 0, 0, 
0.671108, 16.7494, 573.038, 0.00282237, 0.00334377, 0, 0, 
0.68108, 17.2866, 481.37, 0.00314442, 0.00456449, 0, 0, 
0.691053, 17.8097, 557.967, 0.00301752, 0.000902327, 0, 0, 
0.701026, 18.4411, 571.376, 0.00293493, 0.00578521, 0, 0, 
0.710999, 18.9972, 498.04, 0.00321291, 0.00212305, 0, 0, 
0.720971, 19.5768, 662.514, 0.00279305, 0.00456449, 0, 0, 
0.730944, 20.2161, 587.908, 0.0029841, 0.00212305, 0, 0, 
0.740917, 20.7895, 556.896, 0.00315229, 0.000902327, 0, 0, 
0.75089, 21.4508, 649.055, 0.00286113, 0.00456449, 0, 0, 
0.760862, 22.0838, 571.27, 0.00310411, 0.00212305, 0, 0, 
0.770835, 22.7043, 663.509, 0.00289078, -0.000318395, 0, 0, 
0.780807, 23.3672, 586.73, 0.00311293, 0.00334377, 0, 0, 
0.790781, 23.9704, 588.287, 0.00320428, 0.00212305, 0, 0, 
0.800753, 24.6427, 617.063, 0.00313548, 0.000902327, 0, 0, 
0.810726, 25.2647, 555.592, 0.00340326, 0.00334377, 0, 0, 
0.820699, 25.926, 706.936, 0.0030231, 0.00212305, 0, 0, 
0.830671, 26.647, 679.264, 0.00308264, 0.000902327, 0, 0, 
0.840644, 27.3476, 752.028, 0.00289557, 0.00212305, 0, 0, 
0.850617, 28.1188, 708.629, 0.00295429, 0.00334377, 0, 0, 
0.860589, 28.8414, 722.199, 0.00292851, 0.00212305, 0, 0, 
0.870562, 29.6189, 724.68, 0.00287059, 0.000902327, 0, 0, 
0.880535, 30.3368, 707.102, 0.00296274, 0.00456449, 0, 0, 
